"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/customer/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.175607569841333,-0.43878605,0.82567035,0.99976944046839,812.433704086253
"model_fits/finalized_simple/customer/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.4060612424,-0.62988345,-0.23507745,1.00514542389538,686.275557283441
