outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Level change,0.957148181808552,0.6338035977476701,1.445451943149347,NA,1.00041769816751,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.775604212202507,1.1811857485119208
Nonvegan,Slope change,1.4778373697240674,1.0965965832712865,1.9916196390451906,NA,1.00016790920275,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.2691545875207166,1.7208331536817616
Nonvegan,Level change,0.9286806406487482,0.5987819588688842,1.4403368697763659,NA,1.00056035937867,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7423738664645546,1.1617431206503117
Nonvegan,Slope change,1.6300016736799026,0.5813248202436706,4.570431820003141,NA,1.00087237465095,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/nonvegan/plots/L69HYJ4Y3TR91.png,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.9632397245947245,2.7583013743719462
Meat,Level change,0.9035004576402103,0.5927913207440552,1.3770665129365522,NA,1.65822117395425,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7286978511853479,1.1202353288515956
Meat,Slope change,1.4559432474706826,1.1082834416169274,1.9126612022307623,NA,1.67581496176827,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.2667430413059426,1.6734023165977763
Meat,Level change,0.7860512980437796,0.5155598072051054,1.1984577434495396,NA,1.6711183005503,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6338636841726581,0.9747784241067317
Meat,Slope change,0.7699034153271129,0.2906520132401718,2.039384700365215,NA,1.33462388637372,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a3_its/meat/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.4683686545913983,1.265565624688239
Chicken & fish,Level change,0.7890139874832818,0.504008724817988,1.2351831263815638,NA,1.0088915382774,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6277333295407654,0.9917317484156942
Chicken & fish,Slope change,1.0534586847328997,0.6115752808395858,1.8146174889796793,NA,1.04211501681338,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/2HRX9P6HKXA8V.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7982222738474323,1.3903084852419028
Chicken & fish,Level change,0.6892747381268178,0.4071195206035077,1.1669783456109213,NA,1.01697154189077,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/ED5J990H5VAZT.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5268946300592201,0.9016976782746763
Chicken & fish,Slope change,2.6716398908113077,1.5811207214158973,4.514304068940732,NA,1.02473886247667,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/ED5J990H5VAZT.png,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,2.04431047311357,3.49147538989188
Chicken & fish,Level change,0.7414062050052601,0.5077429609533145,1.0826012433303687,NA,1.02073195218763,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6111845781687537,0.8993734142757265
Chicken & fish,Slope change,1.2767145186019166,1.0343431648453087,1.5758792801156054,NA,1.04603581350216,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/JHDN7CF1C03X5.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1466906531486059,1.4214818595871848
Chicken & fish,Level change,0.7460231152854826,0.4021770592997181,1.3838444428166483,NA,1.0123472858801,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/L69HYJ4Y3TR91.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5443104560351945,1.0224872264887568
Chicken & fish,Slope change,1.1672212387451817,0.29795518771618845,4.572517869618583,NA,1.0132725330368,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/L69HYJ4Y3TR91.png,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.581568697897572,2.342638840610002
Chicken & fish,Level change,0.8508944841426037,0.586000310112449,1.2355307849672856,NA,1.0038023420159,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/VLZX7K2M9QD4T.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7034511464814196,1.0292419406319517
Chicken & fish,Slope change,1.1322289244181611,0.46813430711806103,2.7384071575121887,NA,1.02120850538335,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/chicken_fish/plots/VLZX7K2M9QD4T.png,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7215034985850591,1.7767652406441878
Vegetarian,Level change,0.7004710033553776,0.45884343278061857,1.0693399784938895,NA,1.00882375668218,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/2HRX9P6HKXA8V.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.5644852387666104,0.8692160447167254
Vegetarian,Slope change,0.8762166334783561,0.5006680257226914,1.5334623929217859,NA,1.01074736124152,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/2HRX9P6HKXA8V.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6585677420104173,1.1657959231960062
Vegetarian,Level change,1.0012489245564404,0.6737489658304978,1.487942037417001,NA,0.99946993223916,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/ED5J990H5VAZT.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8180211576119906,1.225517701586077
Vegetarian,Slope change,1.0780087862052659,0.8182479414418925,1.4202332621673663,NA,1.01630270556275,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/ED5J990H5VAZT.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.936551795858538,1.2408314716544318
Vegetarian,Level change,0.8107063187023111,0.5582424429636054,1.1773464083000627,NA,1.00446051554269,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/JHDN7CF1C03X5.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6701773235081456,0.9807027366181315
Vegetarian,Slope change,0.7236186204873578,0.6289623100824947,0.8325203267702135,NA,1.032762091423,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/JHDN7CF1C03X5.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6736679731227216,0.7772729724538033
Vegetarian,Level change,1.214469813880641,0.7690452890867637,1.9178804548412944,NA,1.00576917583366,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/L69HYJ4Y3TR91.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9619322282972991,1.533306490248321
Vegetarian,Slope change,0.7421379163613551,0.3162326079770609,1.741656846915433,NA,1.01673307790907,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/L69HYJ4Y3TR91.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.48024764920197055,1.146843066939293
Vegetarian,Level change,0.8647599697256138,0.5960957057791852,1.2545129884174326,NA,1.00183643228784,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/VLZX7K2M9QD4T.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7152485963097835,1.045524324127381
Vegetarian,Slope change,0.9284460732504978,0.4827757277497471,1.7855332432559738,NA,1.00195812984344,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/VLZX7K2M9QD4T.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6650479842093009,1.2961652864178597
Vegetarian,Level change,1.1721626860931793,0.8022710661962991,1.7125949327617842,NA,1.0032165819471,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9659935750359655,1.4223338520838738
Vegetarian,Level change,1.0313880283905064,0.7045556710441662,1.5098328050226892,NA,1.00810964925066,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8491410880327074,1.25274972569256
Vegetarian,Slope change,3.9524778203547704,1.9098950619833208,8.179549353970096,NA,1.01001177823017,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,2.727196388640779,5.728256676147319
Vegetarian,Slope change,0.8786791379630167,0.4240188928194821,1.8208552509478104,NA,1.00492497105522,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6058689970716412,1.274329980941632
Vegan,Level change,0.7573589953527226,0.4965953449417093,1.1550503920027964,NA,1.00004099893528,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6106351734662255,0.9393377138524938
Vegan,Slope change,0.8481290680542954,0.5023631870797272,1.4318782398450087,NA,1.08689478108715,NA,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6492605554666998,1.1079110074099388
Vegan,Level change,1.4546060543219823,0.8959006175722395,2.3617338036934132,NA,1.00170041548938,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/ED5J990H5VAZT.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1359384540276745,1.8626702580302095
Vegan,Slope change,0.9848635278297424,0.701334609685048,1.3830148335112527,NA,1.06851128764513,NA,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/ED5J990H5VAZT.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8282206662154207,1.171132535102619
Vegan,Level change,0.7982889819766408,0.5473531459159636,1.1642671710215067,NA,1.00283296743086,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/JHDN7CF1C03X5.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6584783557513457,0.9677847315393693
Vegan,Slope change,0.717720004886502,0.6210667314941121,0.8294149071147984,NA,1.15105621784606,NA,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/JHDN7CF1C03X5.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.66666195441004406,0.7726884697809592
Vegan,Level change,1.0749463683522738,0.6516631837958022,1.7731701338460453,NA,1.00072890171787,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.83269699101008,1.387671274555806
Vegan,Slope change,0.6919794484600047,0.2610926227229381,1.833968160789949,NA,1.13573210991496,NA,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.42084728049667147,1.1377893579968124
Vegan,Level change,0.9964378702102543,0.6837278119128356,1.452169140833086,NA,1.00569617583264,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/VLZX7K2M9QD4T.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8222382662418185,1.2075434456818885
Vegan,Slope change,0.9030837221114596,0.5123455683344542,1.5918166556879414,NA,1.16921942590989,NA,Restaurant,VLZX7K2M9QD4T,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/VLZX7K2M9QD4T.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6762910049234474,1.205930883606836
Vegan,Level change,1.0063941498602815,0.6725749606610297,1.5058978465055481,NA,0.999198535755967,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8193480138056234,1.23614040408631
Vegan,Level change,0.8943026287515156,0.6001692382936223,1.3325861119869546,NA,0.999290110166852,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.7296450873019831,1.096118106885659
Vegan,Slope change,3.345235426628551,1.3294320278028287,8.417579707377369,NA,1.00123085194338,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,FALSE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,2.0890893687545438,5.35668805123556
Vegan,Slope change,1.0448584887044552,0.4307110337381798,2.534713940208454,NA,1.00098719802366,NA,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.6648053051102224,1.6421789252069119
