outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,step_size
nonvegan,vegan,Count,-0.01298485706,-0.08146966325,0.0556904744999999,0.9870990824892931,0.9987023569617942,1.00083972816549,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.15
nonvegan,vegan,Count,0.0337807706905,-0.136186742,0.20253701075,1.0343578203191879,1.003383789201589,0.999912279942738,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/EMBVNVD207CC6.png,Animal,0.15
nonvegan,vegan,Count,-0.0067673033964542,-0.0317807061675,0.016623234715,0.9932555432354285,0.9993234985906866,1.00033171369242,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.15
nonvegan,vegan,Count,-0.0104473937615,-0.0777930276,0.051465737025,0.98960699069997,0.9989558061740296,1.00029554323538,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.15
nonvegan,vegan,Count,0.0149555630248,-0.0557751037,0.08661003825,1.0150679570638705,1.0014966752045311,1.00036179830992,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,0.15
nonvegan,vegan,Count,0.0036550554283795,-0.236582773275,0.222551465475,1.0036617432891566,1.000365572348128,1.00327667219394,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LFZFT3VASXPED.png,Animal,0.15
nonvegan,vegan,Count,-0.0265233519225415,-0.254193674375,0.1987943825,0.9738253028769718,0.997351179140982,1.00034695591961,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,0.15
nonvegan,vegan,Count,0.0246672801364313,-0.09009987525,0.14152665135,1.0249740345635967,1.0024697728903025,1.00194824463865,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,0.15
nonvegan,vegan,Count,0.0076029595526415,-0.334410290825,0.309994518,1.0076319354372305,1.000760585053496,1.00096161838076,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,0.15
nonvegan,vegan,Count,-0.07095762172,-0.24235164775,0.11408587525,0.9315013667168927,0.9929293533087978,1.00210550127583,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.15
