"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegan","EMBVNVD207CC6","Gender x Level","Male",-0.0520281358296,-0.2263132384,0.10827817
"vegan","L69HYJ4Y3TR91","Gender x Level","Male",-0.176697345051233,-0.38015033,0.0155057625
"vegan","LBZEEFSBJNB3Z","Gender x Level","Male",0.118981474498667,-0.02301749475,0.27993901375
"vegan","LQ5EH4BKGV61T","Gender x Level","Male",-0.00554809756918667,-0.2934913805,0.28431469
"vegan","S8MT0YGD2KTN9","Gender x Level","Male",0.0273925998929233,-0.128228189,0.18871857575
"vegan","SAFK7ND1HR6XS","Gender x Level","Male",-0.0398575507653167,-0.205056113,0.1058657285
"vegan","SRQS8F7JWA9MZ","Gender x Level","Male",-0.101255512262467,-0.2743165275,0.0552655575
"vegan","SRQS8F7JWA9MZ","Gender x Level","Male",0.0698116507336667,-0.09039949,0.250891193
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",0.0392813803413933,-0.24024603025,0.318955828
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",-0.0389035259914333,-0.29013165225,0.2003845525
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",0.0382703573025743,-0.1415376825,0.2241894375
"vegan","V3Q26BHF3SE2H","Gender x Level","Male",0.00106084804486667,-0.2122991675,0.2037483325
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",0.2150697140506,-0.08580006475,0.6594146075
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",0.245101613699023,0.0183893175,0.4982205625
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.1186429687964,-0.4096520675,0.140895035
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",0.0715293784395333,-0.18500652,0.3388142325
"vegan","W8T41JZK0ZMEP","Gender x Level","Male",-0.258818280507733,-0.7440657225,0.0925198875
"vegan","pooled","Gender x Level","Male",-0.00949477593306,-0.111399455,0.0793912425
"chicken_fish","1SQPTEGYPH0GA","Level Change","Base",-0.0722728854640667,-0.420979344,0.17786049625
"chicken_fish","2HRX9P6HKXA8V","Level Change","Base",0.0461176104243333,-0.102225991675,0.199105584
"chicken_fish","78AY09MVJVTYE","Level Change","Base",-0.0120299491154333,-0.204999362025,0.13683869815
"chicken_fish","9XKJD8DQTH559","Level Change","Base",-0.00375945747657,-0.216448558425,0.200967956475
"chicken_fish","9XKJD8DQTH559","Level Change","Base",-0.0775443943272,-0.29974091725,0.089072623225
"chicken_fish","C0BE4NDSW26QN","Level Change","Base",-0.0615919376076833,-0.2481616245,0.1288413042105
"chicken_fish","C0BE4NDSW26QN","Level Change","Base",0.0607578213045645,-0.10326031935,0.221899545675
"chicken_fish","ED5J990H5VAZT","Level Change","Base",0.04901573371562,-0.06562969345,0.184084254
"chicken_fish","EMBVNVD207CC6","Level Change","Base",-0.0736020729195,-0.325797647,0.094604521075
"chicken_fish","L69HYJ4Y3TR91","Level Change","Base",0.0390794427826667,-0.23459840125,0.2696021245
