"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone4/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-1.11407947007,-2.1450405,0.0399696249999997,0.999901510211722,2577.62737776034
"model_fits/finalized_redone4/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00440659286766667,-1.6420995,1.6412345,1.00177224191834,4879.02120166059
