outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,q16,q84,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-4.470864991575409,0.9975820763978474,0.9997579441502455,NA,Restaurant,1SQPTEGYPH0GA,-0.00972393364,0.00463100824000001,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.470864991575409
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-2.457763799726601,0.9999723860702716,0.9999972385727127,NA,Restaurant,2HRX9P6HKXA8V,-0.042794681,0.04294087344,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.457763799726601
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-3.8696687223019186,0.9975091433943536,0.9997506347016958,NA,Restaurant,78AY09MVJVTYE,-0.014036695372,0.0090617232216,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/78AY09MVJVTYE.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.8696687223019186
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-4.559008762025871,0.9985678599926715,0.9998566936193405,NA,Restaurant,9XKJD8DQTH559,-0.00749312652,0.00475807224,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/9XKJD8DQTH559.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.559008762025871
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-3.671239835415513,0.9955362672013474,0.9995527275561555,NA,Restaurant,C0BE4NDSW26QN,-0.02049444104,0.0096914878,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/C0BE4NDSW26QN.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.671239835415513
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-4.412190079715047,0.9988586523332743,0.999885806570566,NA,Restaurant,CB2KHY1C2G9PT,-0.00930092272,0.00609368208,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.412190079715047
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-3.669484934592211,0.9964809479285156,0.9996475362799364,NA,Restaurant,ED5J990H5VAZT,-0.01758782608,0.01077701796,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.669484934592211
nonvegan,Exposure: Vegetarian,Form: Count,-3.4234603427538874,NA,-2.0111275448161248,1.0321723960045357,1.0031715892300381,NA,Restaurant,EMBVNVD207CC6,-0.0175143268,0.08037790332,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/EMBVNVD207CC6.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.0111275448161248
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-4.306435623637587,0.9949554783515252,0.9994943990392647,NA,Restaurant,JHDN7CF1C03X5,-0.01378935466,0.00419969137008,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.306435623637587
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-3.1244720386690252,0.9929296692311663,0.9992907072671012,NA,Restaurant,L69HYJ4Y3TR91,-0.03170865056,0.01819881476,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.1244720386690252
nonvegan,Exposure: Vegetarian,Form: Count,-4.359729778014998,NA,-2.725962843590393,1.0123627372902748,1.0012294494240574,NA,Restaurant,LBZEEFSBJNB3Z,-0.010470138304,0.03846303024,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.725962843590393
nonvegan,Exposure: Vegetarian,Form: Count,NA,NA,-2.0000104883517626,0.9949380306667546,0.9994926462974386,NA,Restaurant,LFZFT3VASXPED,-0.078773271768,0.06080897476,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LFZFT3VASXPED.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.0000104883517626
nonvegan,Exposure: Vegetarian,Form: Count,-7.040441329260632,NA,-1.99533327716291,0.9996840454241631,0.999968400049289,NA,Restaurant,LQ5EH4BKGV61T,-0.05787207276,0.06498597128,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.99533327716291
nonvegan,Exposure: Vegetarian,Form: Count,-5.282079469549749,NA,-3.3310430719058246,1.0054540293590644,1.0005440689518506,NA,Restaurant,S8MT0YGD2KTN9,-0.01020761904,0.0196002638,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.3310430719058246
nonvegan,Exposure: Vegetarian,Form: Count,-5.424210387767738,NA,-1.8011960728173735,1.0038123761887912,1.0003805851541598,NA,Restaurant,SAFK7ND1HR6XS,-0.06556933196,0.07883114392,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.8011960728173735
nonvegan,Exposure: Vegetarian,Form: Count,-8.214905528044627,NA,-3.4490493033187817,1.000178641954574,1.000017862759537,NA,Restaurant,SRQS8F7JWA9MZ,-0.01526046524,0.01461003712,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.4490493033187817
nonvegan,Exposure: Vegetarian,Form: Count,-8.045042496890668,NA,-2.960408477181284,1.000361799433633,1.0000361740542654,NA,Restaurant,V3Q26BHF3SE2H,-0.0272874576,0.0274140606,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.960408477181284
nonvegan,Exposure: Vegetarian,Form: Count,-5.050704362464683,NA,-3.837623327431854,1.0062744966990982,1.000625685059287,NA,Restaurant,W8T41JZK0ZMEP,-9.5325584e-4,0.01395380228,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.837623327431854
nonvegan,Exposure: Vegetarian,Form: Proportion,-2.101863170057405,NA,0.29640583435939516,1.1430256665672869,1.0134576336363232,NA,Restaurant,1SQPTEGYPH0GA,-0.4888858896,0.7313523492,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.29640583435939516
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,0.5685612337212076,0.9813368296354138,0.9981178210245909,NA,Restaurant,2HRX9P6HKXA8V,-1.025907416,0.9407107764,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.5685612337212076
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.44755773105836494,0.9835803204658753,0.9983457720957691,NA,Restaurant,78AY09MVJVTYE,-0.3583569454,0.3159958496,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/78AY09MVJVTYE.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.44755773105836494
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.12768216135180796,0.8038363703349213,0.9784007236338839,NA,Restaurant,9XKJD8DQTH559,-0.8118069272,0.3578410908,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/9XKJD8DQTH559.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.12768216135180796
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,0.18225190978532466,0.8798649184973805,0.9872828664109208,NA,Restaurant,C0BE4NDSW26QN,-0.79339094388,0.54071620968,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.18225190978532466
nonvegan,Exposure: Vegetarian,Form: Proportion,-2.792131901642028,NA,-0.10173793596339781,1.0640678423564796,1.0062292365467096,NA,Restaurant,CB2KHY1C2G9PT,-0.35424287844,0.47598470016,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.10173793596339781
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.12331913964030622,0.7330058655594592,0.969417253603433,NA,Restaurant,ED5J990H5VAZT,-0.918172848,0.305623376,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.12331913964030622
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.1953413905788782,0.6636743477143907,0.959832615093697,NA,Restaurant,EMBVNVD207CC6,-1.0559768796,0.2106912704,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/EMBVNVD207CC6.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.1953413905788782
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.13659558819461948,0.755767607156631,0.9723862909487772,NA,Restaurant,JHDN7CF1C03X5,-0.9133282336,0.327841042,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.13659558819461948
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,0.5148433260304698,0.5515190768740872,0.9422281040933386,NA,Restaurant,L69HYJ4Y3TR91,-1.7796270552,0.52351656304,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.5148433260304698
nonvegan,Exposure: Vegetarian,Form: Proportion,-3.16445517002421,NA,0.27758057676691034,1.0630683160391674,1.0061346769751374,NA,Restaurant,LBZEEFSBJNB3Z,-0.60796544792,0.67010915516,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.27758057676691034
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,0.8039492080940428,0.5731299351842364,0.9458566232152932,NA,Restaurant,LFZFT3VASXPED,-2.0670589244,0.9033966768,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LFZFT3VASXPED.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.8039492080940428
nonvegan,Exposure: Vegetarian,Form: Proportion,-3.604031104456821,NA,0.8060878012939169,1.0201342435911127,1.0019954111885092,NA,Restaurant,LQ5EH4BKGV61T,-1.08153965896,1.088649904,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.8060878012939169
nonvegan,Exposure: Vegetarian,Form: Proportion,-2.149932618872914,NA,0.11675910735400609,1.1332117751715869,1.012584109844831,NA,Restaurant,S8MT0YGD2KTN9,-0.4083593268,0.6353969616,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.11675910735400609
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,0.9195672109494453,0.803818410821448,0.9783985376445091,NA,Restaurant,SAFK7ND1HR6XS,-1.44537097336,1.1452390092,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.9195672109494453
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.7907928004827585,0.9862395673271792,0.9986153609983905,NA,Restaurant,SRQS8F7JWA9MZ,-0.2594433048,0.2269917712,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.7907928004827585
nonvegan,Exposure: Vegetarian,Form: Proportion,-3.3850116657532476,NA,-0.16275552336624996,1.0420074208053396,1.0041233843522863,NA,Restaurant,V3Q26BHF3SE2H,-0.3810253004,0.44124360752,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.16275552336624996
nonvegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-1.0169691803959873,0.3429093439854067,0.8984996906990864,NA,Restaurant,W8T41JZK0ZMEP,-1.86941979272,-0.3309746636,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.0169691803959873
meat,Exposure: Vegetarian,Form: Count,NA,NA,-6.7510072893717945,0.9864788393279084,0.9986395858035019,NA,Restaurant,1SQPTEGYPH0GA,-0.0206264552,-0.00663124532,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-6.7510072893717945
meat,Exposure: Vegetarian,Form: Count,NA,NA,-2.4963111557524758,0.9980032127375029,0.9998001416243466,NA,Restaurant,2HRX9P6HKXA8V,-0.04448999636,0.03726235288,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.4963111557524758
meat,Exposure: Vegetarian,Form: Count,-7.107249684129096,NA,-3.646631577830424,1.0000489444489404,1.0000048943370972,NA,Restaurant,78AY09MVJVTYE,-0.011472618848,0.013835338576,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/78AY09MVJVTYE.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.646631577830424
meat,Exposure: Vegetarian,Form: Count,NA,NA,-4.659369912064519,0.9965098687165016,0.9996504375112086,NA,Restaurant,9XKJD8DQTH559,-0.00959982872,0.0027777884,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/9XKJD8DQTH559.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.659369912064519
meat,Exposure: Vegetarian,Form: Count,NA,NA,-4.219848715513523,0.9860437955228007,0.9985955363834422,NA,Restaurant,C0BE4NDSW26QN,-0.028208644244,0.00122369348,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/C0BE4NDSW26QN.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.219848715513523
meat,Exposure: Vegetarian,Form: Count,NA,NA,-4.526183505715263,0.9952664656534317,0.9995256352465531,NA,Restaurant,CB2KHY1C2G9PT,-0.01150907148,0.00221993392,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.526183505715263
meat,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.9567383106686086,0.995587227767176,NA,Restaurant,ED5J990H5VAZT,-0.05994725356,-0.02881535848,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Count,NA,NA,-3.034806440685665,0.9495307341315938,0.9948346484954552,NA,Restaurant,EMBVNVD207CC6,-0.09650424604,1.07489959999991e-4,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/EMBVNVD207CC6.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.034806440685665
meat,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.9797201109310923,0.9979532625095912,NA,Restaurant,JHDN7CF1C03X5,-0.02980292706,-0.010748103092,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Count,NA,NA,-3.679480731804435,0.9749463886461737,0.9974659366230724,NA,Restaurant,L69HYJ4Y3TR91,-0.05220111924,5.60799879999993e-4,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.679480731804435
meat,Exposure: Vegetarian,Form: Count,-3.4957942751988886,NA,-2.4814174257165247,1.0300450792026536,1.0029646426367287,NA,Restaurant,LBZEEFSBJNB3Z,0.005755490632,0.057186169968,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.4814174257165247
meat,Exposure: Vegetarian,Form: Count,NA,NA,-2.1853895394270317,0.9958710272450569,0.9995863335335756,NA,Restaurant,LFZFT3VASXPED,-0.059486267608,0.054684189528,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/LFZFT3VASXPED.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.1853895394270317
meat,Exposure: Vegetarian,Form: Count,NA,NA,-2.3140008603725053,0.9736924002986521,0.9973375669783157,NA,Restaurant,LQ5EH4BKGV61T,-0.08730444932,0.03223404808,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.3140008603725053
meat,Exposure: Vegetarian,Form: Count,-4.327994415708474,NA,-3.0922759855964794,1.0130743151227868,1.0012998024118684,NA,Restaurant,S8MT0YGD2KTN9,-0.0028393126,0.02923357896,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.0922759855964794
meat,Exposure: Vegetarian,Form: Count,NA,NA,-2.2901042504987474,0.9723724615748124,0.9972022852187811,NA,Restaurant,SAFK7ND1HR6XS,-0.08799321572,0.03833411236,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.2901042504987474
meat,Exposure: Vegetarian,Form: Count,NA,NA,-4.6514680965282436,0.9803644276433079,0.998018873876098,NA,Restaurant,SRQS8F7JWA9MZ,-0.035204813032,-0.00453564756,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.6514680965282436
meat,Exposure: Vegetarian,Form: Count,NA,NA,-3.5721806291126765,0.977208116753214,0.9976970924197732,NA,Restaurant,V3Q26BHF3SE2H,-0.04965610092,0.00276306288,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.5721806291126765
meat,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.973989969984316,0.9973680423748585,NA,Restaurant,W8T41JZK0ZMEP,-0.034637354688,-0.018565663288,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-3.2381139465276605,0.2941121005293923,0.8848125812500537,NA,Restaurant,1SQPTEGYPH0GA,-1.888471066,-0.562801468,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegetarian_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.2381139465276605
