"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.7306225997905,-2.108024,0.7386916,1.00229954706793,636.780009644196
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0317251129491167,-1.6340475,1.7063145,1.00156303256708,1659.66408836076
