"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.108706688404667,-0.1041026,0.34889095,1.00287070629228,280.308288161108
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0866249551656667,-1.7488235,1.5515295,1.00114979934542,929.106489975337
