"fit_dir","total_dir","analysis","outcome","gamma_index","level","restaurant","type_fine","mean","q2.5","q97.5","mean_exp","mean_exp_p10","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","level",-0.02956628692905,-0.32975552,0.28246648,0.981468872680817,0.997155461944304,1.00929335538805,365.846361587327,495.49603828034
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","slope",-0.1527597728443,-0.8926037,0.442987345,0.901753520879463,0.985338062842309,1.00840336823868,309.83381183516,401.624079464736
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","gender_male",-0.0325416729696667,-0.30072225,0.226042425,0.976682723754836,0.996840302042802,1.00202951260758,365.335331583793,981.957984615461
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","L69HYJ4Y3TR91","gender_female",0.00362414345973333,-0.2336869335,0.2288070575,1.01056780934727,1.00043163980034,1.00390529318151,568.603461304332,1166.75179824111
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","level",-0.0114319382279,-0.19090991,0.162816955,0.992456090427126,0.998896110693768,1.00234418180915,587.016633262372,1427.42726702937
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","slope",0.207613703196133,-0.471827205,1.1714578375,1.35461440649558,1.0218309169271,1.00838295893807,424.318297841165,953.960164252886
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","gender_male",-0.0807124716496,-0.29658848975,0.1203295225,0.927711608789422,0.992017870708258,1.00010595975796,546.378714070964,1204.77065081908
"model_fits/finalized_redone_trunc_cp/a5_customer_day/vegetarian","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a5_customer_day","vegetarian",NA,"restaurant","SRQS8F7JWA9MZ","gender_female",-0.0955671496605,-0.28661112,0.1111169075,0.913443461890074,0.990538221011684,1.00542073533516,416.957280212401,226.543541513038
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",1,"pooled",NA,"level",0.0557807428632267,-0.2365434425,0.3097506575,1.06649523175752,1.00568045134497,1.0249699720744,145.616057325193,187.843818460537
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",2,"pooled",NA,"slope",0.115209578200667,-0.360129265,0.736321925,1.16237207804348,1.01192982018245,1.0307802163365,114.449802483372,172.811301467757
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",3,"pooled",NA,"gender_male",-0.0145942530160667,-0.3893219425,0.5461907075,1.01643026009888,0.998832747131079,1.21864208549007,10.1168923180379,20.4773609868939
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",4,"pooled",NA,"gender_female",0.0266954622514,-0.28001633475,0.4254190225,1.04467482593688,1.00283748840803,1.10430154156867,28.7531337305216,19.0065329117513
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","2HRX9P6HKXA8V","level",0.101837211005067,-0.131511665,0.38058779,1.1164254578764,1.01031832834381,1.01400041955886,283.009915006517,745.733158036267
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","2HRX9P6HKXA8V","slope",0.0204332006711,-0.253683785,0.2880771525,1.0300123132678,1.00213689922272,1.02410910075259,148.245836994717,519.834435813131
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","2HRX9P6HKXA8V","gender_male",-0.0728676912299667,-0.3097298275,0.1731670425,0.936813949758846,0.992814982131523,1.0077904278899,405.01810820899,1117.24487586323
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","2HRX9P6HKXA8V","gender_female",0.0290862902610333,-0.2574465675,0.3140636125,1.04067359436637,1.00302107619136,1.00574331431661,391.214508694117,714.835568752908
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","ED5J990H5VAZT","level",0.04363694400753,-0.04616991,0.1329808075,1.04567163782521,1.00438349525686,1.00131460881994,812.242772112642,2822.3442479309
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","ED5J990H5VAZT","slope",0.110011063927207,-0.08405634,0.306441765,1.12167121803962,1.01111037223767,1.00602178081468,144.800113348894,381.807153624847
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","ED5J990H5VAZT","gender_male",-0.0635521673893,-0.1207348175,-0.00673764999999998,0.938832238972478,0.993669244507749,1.00164748686756,3569.42946572964,4034.85825884848
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","ED5J990H5VAZT","gender_female",-0.0733002579969333,-0.13007703,-0.0176486335,0.929709219871404,0.992700912441129,1.00123114439546,5365.85146070096,4912.17153609755
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","L69HYJ4Y3TR91","level",-0.0333816650551833,-0.337399625,0.202030865,0.975699267102892,0.996756903924766,1.00483602475554,475.531676017561,1031.33029668738
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","L69HYJ4Y3TR91","slope",0.1950439735993,-0.536306,1.071730925,1.32358396228156,1.02047855866984,1.00860913358692,228.038291275215,320.804297149529
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","L69HYJ4Y3TR91","gender_male",-0.271649526682167,-0.492809625,-0.05502678375,0.766959233411523,0.973262316897519,1.00819293566378,246.423626651227,532.07837873761
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/breakfast","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","breakfast",NA,"restaurant","L69HYJ4Y3TR91","gender_female",0.0413610984319333,-0.161337525,0.2464233085,1.04765778247164,1.00419683471809,1.00416507629133,918.770626324676,1789.8904435772
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",1,"pooled",NA,"level",0.151669884182,-0.48981749,1.5240739,1.33053923202835,1.01633419184591,1.18710639447111,39.0714285253763,21.8927438058788
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",2,"pooled",NA,"slope",0.00528171457066667,-0.788757635,0.99349981,1.10920773949758,1.0014539479955,1.11211281959988,27.2782064465335,82.9002787607886
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",3,"pooled",NA,"gender_male",-0.0867940440027,-0.71225375,0.762613155,0.99061847203209,0.992076403531514,1.21744734750211,10.9270763867026,20.354159684018
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",4,"pooled",NA,"gender_female",0.0359077996473333,-0.396330165,0.355598005,1.05314434799804,1.00376105622275,1.14472401200026,19.2321882128412,52.4088628985578
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",NA,"restaurant","SRQS8F7JWA9MZ","level",0.1302776549729,-0.1443867975,0.421573299,1.15182606341828,1.0132247844583,1.26606090924283,8.68702226955752,94.6780006072348
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",NA,"restaurant","SRQS8F7JWA9MZ","slope",-0.413463127472967,-1.8770176925,0.765873265,0.811091039639898,0.961587348438228,1.12722029837007,16.8907379580052,112.405483375525
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",NA,"restaurant","SRQS8F7JWA9MZ","gender_male",-0.230426519862167,-0.4972172,0.00762766205000018,0.800796850487395,0.977302365044055,1.0151028340749,100.399677591801,139.566123198261
"model_fits/finalized_redone_trunc_cp/a6_customer_t_day/untextured","model_fits/finalized_redone_trunc_cp/a5_customer_day/total","a6_customer_t_day","untextured",NA,"restaurant","SRQS8F7JWA9MZ","gender_female",0.0864228306581403,-0.1236157605,0.3291762275,1.09735708808481,1.00874454279245,1.04456784488785,70.125605627863,162.284679135256
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",1,"pooled",NA,"level",0.0167902711194373,-0.0628784294135,0.096184612675,1.01769392462198,1.00168793723662,1.00063852885335,1590.81144873896,2007.29081695731
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",2,"pooled",NA,"slope",0.211719348403594,-2.4638023795,2.78322354,2.839553425453,1.03024232770467,1.00165442486294,2593.75389423666,2198.00952304448
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","1SQPTEGYPH0GA","level",0.196197623908333,0.108182179,0.287032713,1.21809195439557,1.01982458826547,1.0012409628058,1267.49550449599,2246.28079130152
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","level",-0.0351418937892633,-0.2238488195,0.1130662125,0.969002375163344,0.996528929700284,0.999645729610352,2008.86681120925,2091.24371835401
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","78AY09MVJVTYE","level",0.07373357545072,-0.02616608205,0.182018297,1.07801843007377,1.0074145783523,1.000169828445,2188.6966657193,2576.38953092263
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","9XKJD8DQTH559","level",0.0441862950797333,0.023889490825,0.06543361175,1.04523740220482,1.00442898585997,1.00035722498079,2817.68801937296,2539.33582905368
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","C0BE4NDSW26QN","level",0.012800789030437,-0.12718816575,0.145125662,1.01516580700149,1.0013035161884,0.999786930656529,2181.31895422876,2553.53974585875
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","CB2KHY1C2G9PT","level",0.116436336700257,0.007436987895,0.24398905525,1.1256494185253,1.01173101516569,1.00090273210425,2061.98715908598,2432.36392828273
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","ED5J990H5VAZT","level",0.00750095888859876,-0.0292921337,0.041576809575,1.00768752091865,1.00075195149255,1.00474023189567,1224.62607395021,2507.13055322575
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","EMBVNVD207CC6","level",-0.0576910563164097,-0.21036765275,0.076190633475,0.946411826719606,0.994273647602413,1.00055690848876,1928.79432554266,2166.54924542719
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","JHDN7CF1C03X5","level",0.0334737966128091,-0.003510103075,0.068795807425,1.03421753769166,1.00335470769722,1.00077908531671,2210.51651226558,2714.01832201703
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","level",0.0187567729599933,-0.173724502,0.1945243885,1.0231441923666,1.00191908672835,1.00013429209746,2281.51519451151,2114.6623905692
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","LBZEEFSBJNB3Z","level",0.0783437902688271,-0.027373902725,0.18905805975,1.08310429202077,1.00788010797066,1.00146305386744,2254.67161766092,2547.1432388461
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","LFZFT3VASXPED","level",0.061565930963062,-0.13165942975,0.2764259925,1.06907130196138,1.00622754118288,0.999708870717084,2020.49465950607,2113.40726443441
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","LQ5EH4BKGV61T","level",0.0799968479784903,-0.0835908395,0.2870886955,1.08814607511973,1.0080762881807,1.00121414940802,1888.22475777,2076.4098417167
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","S8MT0YGD2KTN9","level",0.0264009338435693,-0.12257635125,0.16253386275,1.02935195139928,1.00266901241686,1.0008239887392,2284.25098128624,2560.98260373647
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","SAFK7ND1HR6XS","level",0.0717987942297043,-0.090294188975,0.257341812,1.07863586817569,1.00724468940017,1.00040181125224,2204.14502498751,2412.27859119965
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","V3Q26BHF3SE2H","level",-0.008126324651834,-0.084978334,0.06575689725,0.992639047559599,0.999195076510239,1.00048444276665,2451.42973847177,2541.30430612957
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/chicken_fish/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","chicken_fish",NA,"restaurant","W8T41JZK0ZMEP","level",0.00014445586994366,-0.027352439575,0.0269146558,1.00024023884475,1.00001540334686,1.00059094536535,2351.81684533484,2465.86297173237
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",1,"pooled",NA,"level",0.0076069434123392,-0.061347250805,0.073328447525,1.00816019036618,1.00076619242496,1.00023192038229,1218.89158016882,1641.73320916536
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",2,"pooled",NA,"slope",0.179339990476367,-2.521947511,2.656068342,2.67587513292371,1.02661663672576,1.00205441380113,2878.33163711503,2526.09562778803
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","1SQPTEGYPH0GA","level",0.0323790177503133,-0.038783606725,0.1052092739,1.03357421969892,1.00324960966041,1.00230850359003,2217.58667181067,2557.96503840509
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","2HRX9P6HKXA8V","level",0.0655086744238387,-0.1117183817,0.24827504305,1.07184170189361,1.00661134703774,1.00092526050538,2386.67730779118,2433.33142525767
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","78AY09MVJVTYE","level",0.02232774682833,-0.0726666048,0.11315381055,1.02371693776207,1.00224642732521,1.00284233365273,1733.04083370792,2103.03707590374
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","9XKJD8DQTH559","level",-0.00600295296233333,-0.0315176455,0.024146531,0.99411638669782,0.999400902915029,1.00105586694368,2368.30318567194,2387.68559151702
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","C0BE4NDSW26QN","level",0.0128414882736483,-0.14636610615,0.1583487058,1.01583032611737,1.00131376965762,1.00122556182053,2460.28216895089,2639.62125090593
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","CB2KHY1C2G9PT","level",0.0563095880188471,-0.020611170065,0.13418237555,1.05875206644205,1.00565469529651,1.00100623682949,2242.34114227353,2370.26640351485
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","ED5J990H5VAZT","level",-0.0017951210881622,-0.024481503765,0.018874029045,0.998267363381799,0.999821114043309,1.00167282204045,2146.20659428036,2448.77784341897
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","EMBVNVD207CC6","level",-0.0272916473926867,-0.177694801275,0.09647348715,0.975412669270283,0.997298642080053,1.00213627973621,2446.82607013387,2629.87607735153
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","JHDN7CF1C03X5","level",-0.0078149233284654,-0.046386297,0.038371946925,0.992453894007663,0.999221208171295,1.0009177152974,2900.52905440406,2948.46195028156
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","L69HYJ4Y3TR91","level",-0.0123448932259084,-0.186318180725,0.1417345030575,0.991257238847887,0.998802085126846,0.99964206255526,2347.94141748106,2654.27921384687
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","LBZEEFSBJNB3Z","level",0.0595433368075503,-0.04664042276,0.16768474851,1.06290673025893,1.0059868165453,1.00286621919415,1690.80200613157,2397.61940785907
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","LFZFT3VASXPED","level",-0.0188101681606782,-0.23750351675,0.2348755895,0.98877751722326,0.998195116078209,1.00065404745587,2647.5711402781,2654.51114944889
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","LQ5EH4BKGV61T","level",0.00744120168969967,-0.18474345675,0.21345391175,1.01220813076432,1.00079126263612,1.00028396611557,1945.49849038535,2611.34883315404
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","S8MT0YGD2KTN9","level",0.0319110216626265,-0.0977718796,0.165704918975,1.0346851850502,1.00321810305798,1.00074794943773,2092.79054861767,2305.04936012148
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","SAFK7ND1HR6XS","level",-0.027747989739232,-0.2392334773175,0.194051069275,0.978494460166976,0.997288570068939,1.00063765343093,2406.83907525099,2411.09118414214
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","SRQS8F7JWA9MZ","level",-0.0432021109438,-0.1080774533,0.0269864780000001,0.958268690085161,0.995694823370384,1.00064624798916,2058.84197695834,2383.96650906164
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","V3Q26BHF3SE2H","level",0.057054366844099,0.0052934652725,0.10433312035,1.05904096422666,1.00572485802353,1.00013432482922,2212.19286013816,2382.99381640313
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","meat",NA,"restaurant","W8T41JZK0ZMEP","level",-0.0262281740200613,-0.0567107348,0.00588309805500002,0.974245196041409,0.997381973889728,0.999666149496159,2893.61135922921,2585.53442353896
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",1,"pooled",NA,"level",0.00437301437234333,-0.068393783,0.079416367825,1.00508073275755,1.00044434101901,1.00056189053564,1166.01864980388,1704.39589883781
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",2,"pooled",NA,"slope",0.187051440714927,-2.498734221,2.68313818275,2.80527549513267,1.02799200367272,1.00137844835969,2094.75959524289,1786.46015447075
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",NA,"restaurant","1SQPTEGYPH0GA","level",-0.002250683546783,-0.0700112915,0.06759213325,0.998362111141708,0.999781068333977,0.99980634594859,2061.10502466116,2295.16386461718
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",NA,"restaurant","2HRX9P6HKXA8V","level",-0.00847144994584303,-0.19371110065,0.17287935995,0.995642555829206,0.999194286011009,1.00034753022509,1912.25194047895,2218.42778296794
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",NA,"restaurant","78AY09MVJVTYE","level",-0.0010861474656,-0.080653535475,0.086073508725,0.999816024504088,0.999900394175908,0.99979377936328,2035.64418728241,2475.21044376053
"model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count","model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/mpbamod_dishes_count","t2_a1_proportion","nonvegan",NA,"restaurant","9XKJD8DQTH559","level",-0.00355792698066667,-0.0292784665,0.025093010825,0.996547914790549,0.999645267834669,1.00138451815796,2354.28558771741,2742.23681203818
