model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1_gendermale,Gender x Level,male,-0.10218763254811,0.08343370811855905,NA,-0.2467396,0.025266035000000072,SRQS8F7JWA9MZ,NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
mu_gamma (pooled),exposure_SRQS8F7JWA9MZ_1_gendermale,Gender x Level,male,-0.06252934762373334,0.26382476690100987,NA,-0.37399645,0.4508829500000001,mu_gamma (pooled),NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1_genderfemale,Gender x Level,female,0.024657535585220165,0.07873131120089213,NA,-0.10054305000000001,0.16304644999999998,SRQS8F7JWA9MZ,NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
mu_gamma (pooled),exposure_SRQS8F7JWA9MZ_1_genderfemale,Gender x Level,female,-0.0027310417234833336,0.1983364090930237,NA,-0.3701518,0.3165153500000003,mu_gamma (pooled),NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2_gendermale,Gender x Level,male,0.0337220063149,0.08690769637818896,NA,-0.1016705,0.1830381,SRQS8F7JWA9MZ,NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
mu_gamma (pooled),exposure_SRQS8F7JWA9MZ_2_gendermale,Gender x Level,male,-0.06252934762373334,0.26382476690100987,NA,-0.37399645,0.4508829500000001,mu_gamma (pooled),NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2_genderfemale,Gender x Level,female,-0.030973093705966667,0.08235534074099272,NA,-0.174265,0.099347215,SRQS8F7JWA9MZ,NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
mu_gamma (pooled),exposure_SRQS8F7JWA9MZ_2_genderfemale,Gender x Level,female,-0.0027310417234833336,0.1983364090930237,NA,-0.3701518,0.3165153500000003,mu_gamma (pooled),NA,NA,A6_targeted_gaussian_iid_day_gender,untextured
