"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/t2_proportion/vegetarian/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.052185935187425,0.019311545,0.082127245,1.04278265808056,80.0052510773866
"model_fits/finalized_redone_trunc/t2_proportion/vegetarian/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.002076913726,-1.656945,1.59162,1.00560916764471,841.301076892998
