"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/vegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.171884377826,0.002684651,0.35655925,1.00226083841418,740.512932364385
"model_fits/finalized_redone/proportion/vegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0101230891541778,-1.6460405,1.658124,1.00010143009562,3356.90819074687
