outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Level change,0.015356980162847,-0.91873297875,0.911550604,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4515520970692959,0.48226605739498984
Nonvegan,Level change,-0.0796078260735729,-0.327159470375,0.17294453754,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.20718537911311374,0.04796972696596792
Nonvegan,Level change,-0.0152328928164767,-0.24615797475,0.20502687725,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13033106934708896,0.09986528371413556
Nonvegan,Level change,0.0190353282385033,-0.173380420175,0.212562096075,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07941939529465995,0.11749005177166656
Nonvegan,Level change,-0.117392955609319,-0.37289425615,0.1445656387,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.24939803082615575,0.014612119607517737
Nonvegan,Level change,0.0145822253693333,-0.27755259675,0.3125493845,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13595399433729938,0.16511844507596596
Nonvegan,Level change,5.60456672132533e-4,-0.369068597125,0.36520152125,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.18675334903577565,0.1878742623800407
Nonvegan,Level change,0.006719736806812,-0.14519770445,0.155980127925,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07011134288068799,0.08355081649431198
Nonvegan,Level change,0.0447598507466667,-0.21699946225,0.2966814285,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.08628119281200677,0.17580089430534016
Nonvegan,Level change,-0.0831845094900233,-0.4615682719,0.309017568125,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.27976252990456413,0.11339351092451751
Nonvegan,Level change,-0.123908820155053,-0.539036863,0.30518086525,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.339270485524951,0.09145284521484495
Nonvegan,Level change,-0.0761489696775273,-0.7723961335,0.57544829275,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.419986833516813,0.26768889416175845
Nonvegan,Level change,0.00279284644263933,-0.1178188801,0.1173377414,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.05719608761348312,0.06278178049876178
Nonvegan,Slope change,-0.136118068989933,-1.19607656775,0.8717765165,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6636316108904432,0.39139547291057725
Nonvegan,Slope change,-0.053762580822,-0.40241582375,0.30202020425,NA,NA,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23346564918934692,0.12594048754534692
Nonvegan,Slope change,-0.0633861340877667,-2.60208567075,2.52385679425,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.371024518016338,1.2442522498408048
Nonvegan,Slope change,1.56116877290807,-1.01509336875,4.28770179469,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.20841490468358037,2.91392264113256
Nonvegan,Slope change,-1.0983172051748,-3.42333807525,1.112078084725,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.2553111235357695,0.058676713186169405
Nonvegan,Slope change,-0.341873147869663,-3.15425080665,2.23245323485,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.716032342129867,1.032286046390541
Nonvegan,Slope change,-0.114880207814331,-2.811761922,2.5181725795,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4745573765643312,1.2447969609356693
Nonvegan,Slope change,0.178981433481913,-0.34474379925,0.70030689825,NA,NA,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.08761313220686254,0.4455759991706886
Nonvegan,Slope change,0.036111771487363,-1.3563101092825,1.4545681935,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.680949020038785,0.753172563013511
Nonvegan,Slope change,0.0140442925682533,-1.4436499565,1.422538018,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7171261090899099,0.7452146942264166
Nonvegan,Slope change,0.0780424141502863,-2.6394821305,2.691967322825,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2820212219020097,1.4381060502025822
Nonvegan,Slope change,0.07069006401858,-2.54185544625,2.5977976505,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2404459300502977,1.3818260580874575
Nonvegan,Slope change,-0.448696249479547,-1.469289441,0.59121890625,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.974336133982098,0.07694363502300394
Nonvegan,Slope change,0.220904035047633,-1.5820668445,1.99390848225,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6913345687151221,1.133142638810388
Nonvegan,Slope change,-0.152395506678333,-0.610653781,0.298641555,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.38435860259670035,0.07956758924003438
Nonvegan,Slope change,-0.0197120732246567,-1.21019945925,1.134591568,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6178730495639425,0.578448903114629
Nonvegan,Slope change,-0.0154336505627667,-0.1596416285,0.13442734305,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.09045124534592996,0.05958394422039656
Nonvegan,Slope change,-0.0113666267033333,-0.25309720975,0.2264322835,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13369557906302718,0.11096232565636058
Nonvegan,Slope change,-0.537072974363374,-2.323373088,1.396398585,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4859943195164353,0.4118483707896873
Nonvegan,Slope change,0.4935969859652,-1.428580821,2.25167981,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4452450117388817,1.4324389836692817
Nonvegan,Slope change,-0.007952552370693,-1.0005280355,0.99589750085,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5172447810314073,0.5013396762900212
Nonvegan,Slope change,-0.0180291206132739,-0.13181671245,0.0990738618,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07692977730970248,0.04087153608315468
Meat,Level change,-0.192140579230162,-0.4839614475,0.0905894570100001,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.33870968752352937,-0.04557147093679462
Meat,Level change,-0.0769792587779977,-0.34931368805,0.20150412125,NA,NA,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.21749400604840585,0.06353548849241046
Meat,Level change,0.122972668045286,-0.2198081971,0.400513499375,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03527266268813237,0.28121799877870435
Meat,Level change,-2.30195205898217,-2.9305172286,-1.42308597495,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.686500848178598,-1.9174032697857413
Meat,Level change,-0.42100825931636,-0.78311534525,-0.0223655364999996,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6150770880791152,-0.22693943055360477
Meat,Level change,-0.185850432141483,-0.56463405425,0.35477963525,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.42039474068740135,0.04869387640443537
Meat,Level change,-0.202477434676851,-0.6456380545,0.151271730925,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4057707472852694,8.158779315673714e-4
Meat,Level change,-1.54891289267773,-2.279373456,-0.825150168999999,NA,NA,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.9198882209940569,-1.1779375643614032
Meat,Level change,0.0749160310456867,-1.672714843,1.304911529725,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6846825334249766,0.83451459551635
Meat,Level change,0.007939947765907,-0.9106707991,1.11849931725,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5097054900784808,0.5255853856102948
Meat,Level change,-0.126815460109533,-0.37513908825,0.19284595505,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2717096038085126,0.018078683589446587
Meat,Level change,-0.0191486260426033,-0.274907284825,0.195683262925,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13919723516250126,0.10089998307729466
Meat,Level change,-0.151845842741254,-0.364732717425,0.0897364265000001,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.26778184884457035,-0.03590983663793765
Meat,Level change,-0.243842992058841,-0.4901663145,0.0406320276500002,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3792507324032288,-0.10843525171445317
Meat,Level change,-0.154664758652837,-0.424340902,0.14344621475,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.29950841088497987,-0.009821106420694115
Meat,Level change,0.0346882525870059,-0.293898445925,0.3696370687,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13458101134794306,0.20395751652195485
Meat,Level change,0.0290470398885656,-0.09762097466,0.169218039625,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03902413722495481,0.097118217002086
Meat,Level change,0.19712344614,-0.062965833,0.43564608775,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.0699265275813265,0.3243203646986735
Meat,Level change,-0.219249289925853,-0.566957637175,0.12703430075,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.39628804960059794,-0.042210530251108075
Meat,Level change,-0.320498699624234,-0.715300540675,0.14445031025,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5398228962887748,-0.10117450295969316
Meat,Level change,0.00741372052344,-0.59690913675,0.61913159025,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.30280075065002937,0.3176281916969094
Meat,Level change,0.0106590344875967,-0.093513935675,0.11613866575,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.04282377199837269,0.0641418409735661
Meat,Slope change,-0.886189317247667,-1.858368095225,0.1221528945,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.3914242636060854,-0.38095437088924866
Meat,Slope change,-0.0686883926483333,-0.3931073245,0.26914657975,NA,NA,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2376307151610884,0.10025392986442179
Meat,Slope change,0.635918824553373,-4.591437547975,4.60125891775,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.7091568044581065,2.9809944535648523
Meat,Slope change,8.26667163590224,2.60082581875,11.9044329545,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,5.893302468619076,10.640040803185403
Meat,Slope change,-1.9344895434838,-4.79894494975,0.344200785750001,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.246516516825637,-0.622462570141963
Meat,Slope change,-5.973254165543,-9.99686885325,-0.239566474999997,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-8.462361915096572,-3.4841464159894273
Meat,Slope change,-1.08308214395182,-5.3118036125,4.31903761075,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.5399293947809016,1.3737651068772618
Meat,Slope change,0.13228464963758,-0.36278783775,0.57468974375,NA,NA,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.10686779462262411,0.3714370938977841
Meat,Slope change,0.0184509697420863,-1.4225048725,1.70855505375,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7802888073625055,0.817190746846678
Meat,Slope change,-0.0221950199141133,-1.72160620625,1.390293912525,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8160470910301848,0.7716570512019582
Meat,Slope change,-0.793335807058889,-4.25712070005,3.64345292445,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.8087882622884806,1.2221166481707026
Meat,Slope change,1.14056726377916,-3.37922806175,4.33851506725,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8282447589249218,3.1093792864832417
Meat,Slope change,-0.794476395015613,-1.833251862,0.544111925475,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.400946748963317,-0.18800604106790897
Meat,Slope change,0.372795972208197,-1.39305505225,2.1448870705,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5297402835953744,1.2753322280117683
Meat,Slope change,-0.521888825727667,-0.9400419335,-0.12151580975,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7306965103577691,-0.313081141097565
Meat,Slope change,0.04985167578189,-1.177664631125,1.06140124275,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5213385981658141,0.621041949729594
Meat,Slope change,-0.0645849179753333,-0.18939040425,0.058246542275,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.12775760841538433,-0.0014122275352822788
Meat,Slope change,-0.0406978787033333,-0.26445053725,0.199761814,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.15911939687935373,0.07772363947268712
Meat,Slope change,-1.14121551095504,-2.676556876125,0.7256491675,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.0091252159614172,-0.2733058059486625
Meat,Slope change,1.1129381755899,-0.7227166775,2.6013214375000002,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.26496926870214466,1.960907082477655
Meat,Slope change,-0.14780806888024,-1.11673000625,0.96099795555,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6778407121965665,0.3822245744360865
Meat,Slope change,-0.0317322625981673,-0.13684703345,0.0752910934525,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.0858491317059479,0.022384606509613318
Chicken & fish,Level change,-0.244406048855372,-0.81954766025,0.261587510475,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5202058373056272,0.03139373959488315
Chicken & fish,Level change,-0.347615934699585,-0.768152584,0.0744228947250001,NA,NA,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5625586588641258,-0.1326732105350442
Chicken & fish,Level change,0.0499528284603667,-0.2979716575,0.39460067775,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.12672378767483738,0.22662944459557077
Chicken & fish,Level change,-1.33686981180217,-2.26655958085,-0.625275206825,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.7555648051758945,-0.9181748184284455
Chicken & fish,Level change,-0.355895424616345,-0.77333604625,0.0687052267500002,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5707018718102226,-0.14108897742246737
Chicken & fish,Level change,-0.16438547059445,-0.716432746,0.305467280075,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.42507425275643984,0.09630331156753982
Chicken & fish,Level change,-0.31333296700966,-0.7461834215,0.0817542524500002,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5245415573030274,-0.1021243767162926
Chicken & fish,Level change,-1.12819554101133,-2.11805293025,0.0926187925000006,NA,NA,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.6921424090597996,-0.5642486729628604
Chicken & fish,Level change,-0.102999195550713,-1.500018244475,1.249955583,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8045231311310702,0.5985247400296442
