outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.16404566082975647,0.6916411930423682,0.9638025813257737,NA,Restaurant,9XKJD8DQTH559,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-1.2967313949544215,0.3534445679977621,0.901222718568706,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.44077695166604286,0.816282646891167,0.9799051866639795,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.08322355984719984,0.7798743359766394,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.14879459963757144,0.8265301816210181,NA,Restaurant,EMBVNVD207CC6,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.23120925793827385,0.8637747847119306,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,0.19421539179573455,0.2497438990450242,0.8704613426270524,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,0.3014959490646528,0.9878347226451922,0.9987767607677867,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,0.7046162436937973,0.29669151425964674,0.8855855314844671,NA,Restaurant,LFZFT3VASXPED,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,0.7524313625764647,0.6480247622572632,0.957544927841944,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,-2.3989878721504496,NA,0.14157421248209498,1.0822746243464696,1.0079378348786243,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,0.4862075532160423,0.35899825723652523,0.9026288990873745,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-1.5992674845169395,0.7193706006799485,0.9675986828517824,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.06796578820792362,0.764238717239815,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.020848286841258716,0.6790582616659475,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-4.132736040965289,0.9994467091218812,0.9999446571314731,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-2.715345361319049,0.9689336589025127,0.9968490613697727,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-3.6846210241112494,0.9924154820713448,0.9992389470827897,NA,Restaurant,78AY09MVJVTYE,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-4.822875964449163,0.9955417043375181,0.9995532734620267,NA,Restaurant,9XKJD8DQTH559,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
