outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,q16,q84,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-3.4860340758984485,0.9881317894483823,0.9988067924389233,NA,Restaurant,1SQPTEGYPH0GA,-0.0324595264,0.009389436,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.4860340758984485
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-2.1662190200622415,0.9966749487673741,0.9996669963080416,NA,Restaurant,2HRX9P6HKXA8V,-0.063697082552,0.056663715292,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.1662190200622415
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-3.808884989256144,0.9934449849608633,0.9993425568605101,NA,Restaurant,78AY09MVJVTYE,-0.021367127964,0.00880548104,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.808884989256144
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-4.095436167306197,0.9959013674159993,0.9995893788279588,NA,Restaurant,9XKJD8DQTH559,-0.01448108076,0.00693570088,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.095436167306197
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-3.145501012124455,0.9963733975653024,0.999636746542519,NA,Restaurant,C0BE4NDSW26QN,-0.02770450748,0.02177571876,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.145501012124455
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-3.876230032867232,0.9984012618455841,0.9998400110495973,NA,Restaurant,CB2KHY1C2G9PT,-0.01375609568,0.0092299878,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.876230032867232
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-2.887946161036181,0.9881234743543599,0.9988059519433611,NA,Restaurant,ED5J990H5VAZT,-0.048512812,0.0220550784,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.887946161036181
nonvegan,Exposure: Vegan,Form: Count,-3.387863552868662,NA,-1.5968326399999844,1.0323362576044102,1.003187513852716,NA,Restaurant,EMBVNVD207CC6,-0.0527269292,0.1233148816,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.5968326399999844
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-4.096953880634377,0.9935664529569234,0.99935477509717,NA,Restaurant,JHDN7CF1C03X5,-0.0190168185992,0.00572364704,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.096953880634377
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-2.96683899320846,0.990969107198306,0.9990932195241186,NA,Restaurant,L69HYJ4Y3TR91,-0.04251979768,0.0213226312,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.96683899320846
nonvegan,Exposure: Vegan,Form: Count,-4.202671939678433,NA,-2.446339555004366,1.0156780052919057,1.0015568481317023,NA,Restaurant,LBZEEFSBJNB3Z,-0.02369004872,0.05326658908,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.446339555004366
nonvegan,Exposure: Vegan,Form: Count,-5.611644020812073,NA,-1.5025968986172182,1.0058993577248514,1.000588375489993,NA,Restaurant,LFZFT3VASXPED,-0.112799749736,0.12312991236,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.5025968986172182
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-1.6154842422011546,0.9708777652912061,0.9970488927032434,NA,Restaurant,LQ5EH4BKGV61T,-0.13548392796,0.0923410888,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.6154842422011546
nonvegan,Exposure: Vegan,Form: Count,-3.7022776043594767,NA,-1.9552672308709953,1.0238357851573197,1.0023583914102758,NA,Restaurant,S8MT0YGD2KTN9,-0.0371794378,0.085900734392,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.9552672308709953
nonvegan,Exposure: Vegan,Form: Count,-4.879217692670875,NA,-1.1712006655302745,1.0107522241186624,1.0010700551008762,NA,Restaurant,SAFK7ND1HR6XS,-0.1568137288,0.1688720172016,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.1712006655302745
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-2.170803822502738,0.9295621966181047,0.9927224545188925,NA,Restaurant,SRQS8F7JWA9MZ,-0.1648458464,0.0224871456,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.170803822502738
nonvegan,Exposure: Vegan,Form: Count,NA,NA,-3.2448110606012674,0.9639697784679486,0.9963371910102673,NA,Restaurant,V3Q26BHF3SE2H,-0.0697468812,5.27123199999987e-4,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.2448110606012674
nonvegan,Exposure: Vegan,Form: Count,-4.779796242458533,NA,-3.5984418615599627,1.0084820539907917,1.000844985148972,NA,Restaurant,W8T41JZK0ZMEP,-0.00144766116,0.01829289592,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.5984418615599627
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.46893158684482117,0.9370296066165947,0.9935170654863952,NA,Restaurant,1SQPTEGYPH0GA,-0.913156744,0.8026406604,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.46893158684482117
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.653769881417718,0.9412155413440586,0.9939600035623168,NA,Restaurant,2HRX9P6HKXA8V,-1.12529161,0.9480009512,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.653769881417718
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.3776983316686725,0.9703078370970919,0.9969903481099578,NA,Restaurant,78AY09MVJVTYE,-0.40815225312,0.3333686564,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.3776983316686725
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.23791640341340317,0.74676244983459,0.9712214090549747,NA,Restaurant,9XKJD8DQTH559,-1.054186432,0.49240838,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.23791640341340317
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.5637970146966179,0.9546803515006331,0.9953728678140034,NA,Restaurant,C0BE4NDSW26QN,-0.92600122,0.8131458028,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.5637970146966179
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.3793479572397879,0.8778575695285753,0.9870573932991467,NA,Restaurant,CB2KHY1C2G9PT,-0.5585167944,0.2939967376,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.3793479572397879
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.1619985403688364,0.8970481853744102,0.9891942362796509,NA,Restaurant,ED5J990H5VAZT,-0.7864388876,0.551338948,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.1619985403688364
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.21295152204250606,0.8916965587948302,0.9886025106609204,NA,Restaurant,EMBVNVD207CC6,-0.5757276764,0.3580318988,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.21295152204250606
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.0696706433098904,0.6882723994328134,0.9633321075346106,NA,Restaurant,JHDN7CF1C03X5,-1.0355165396,0.2810620104,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.0696706433098904
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.49499403483892995,0.594107975026431,0.949262966720373,NA,Restaurant,L69HYJ4Y3TR91,-1.57953106,0.585454956,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.49499403483892995
nonvegan,Exposure: Vegan,Form: Proportion,-0.5795525041305265,NA,0.9650389343060628,1.7814437837594093,1.0594420641761613,NA,Restaurant,LBZEEFSBJNB3Z,-0.486253084,1.602124104,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.9650389343060628
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,1.170348896543277,0.7120044269237172,0.9666032908640788,NA,Restaurant,LFZFT3VASXPED,-2.0865602096,1.477113568,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.170348896543277
nonvegan,Exposure: Vegan,Form: Proportion,-2.4284549106161637,NA,1.0063650065375205,1.0299271586669907,1.0029531600110073,NA,Restaurant,LQ5EH4BKGV61T,-1.1275881552,1.40834796176,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.0063650065375205
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.926223085338008,0.9667120930204806,0.9966202681946722,NA,Restaurant,S8MT0YGD2KTN9,-1.3829289152,1.2784535672,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.926223085338008
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,1.1200545838007678,0.9477952320554224,0.9946526681513589,NA,Restaurant,SAFK7ND1HR6XS,-1.6185254936,1.5724318784,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.1200545838007678
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.6411182905392134,0.8599279261920466,0.9850226235527032,NA,Restaurant,SRQS8F7JWA9MZ,-0.489192292,0.195563344,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.6411182905392134
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,-0.2975463582735956,0.6004137968839074,0.9502657278250743,NA,Restaurant,V3Q26BHF3SE2H,-1.07872684,0.083487884,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.2975463582735956
nonvegan,Exposure: Vegan,Form: Proportion,NA,NA,0.04977535965732549,0.7910134164344353,0.9768286413540324,NA,Restaurant,W8T41JZK0ZMEP,-0.94568185976,0.4417997844,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.04977535965732549
meat,Exposure: Vegan,Form: Count,NA,NA,-7.1804922544927505,0.9572165582175632,0.9956369832830169,NA,Restaurant,1SQPTEGYPH0GA,-0.0642067732,-0.0225807476,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-7.1804922544927505
meat,Exposure: Vegan,Form: Count,NA,NA,-2.877227219104809,0.9375363589590074,0.993570782531532,NA,Restaurant,2HRX9P6HKXA8V,-0.126461778276,-0.00474039704000001,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.877227219104809
meat,Exposure: Vegan,Form: Count,NA,NA,-3.504259938151754,0.9989972704695789,0.99989968177221,NA,Restaurant,78AY09MVJVTYE,-0.016613557668,0.0152147372,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.504259938151754
meat,Exposure: Vegan,Form: Count,NA,NA,-3.9945706700758556,0.9952574306654663,0.9995247278775933,NA,Restaurant,9XKJD8DQTH559,-0.01446588612,0.00654563724,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.9945706700758556
meat,Exposure: Vegan,Form: Count,NA,NA,-3.190714129375946,0.9931215838457179,0.9993100199957533,NA,Restaurant,C0BE4NDSW26QN,-0.0327576806,0.0185741158,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.190714129375946
meat,Exposure: Vegan,Form: Count,NA,NA,-4.133256134324401,0.9940436846015133,0.9994027659153166,NA,Restaurant,CB2KHY1C2G9PT,-0.01792917168,0.00553368604,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.133256134324401
meat,Exposure: Vegan,Form: Count,NA,NA,NA,0.8983149440158107,0.9893338357792315,NA,Restaurant,ED5J990H5VAZT,-0.14737280712,-0.0677806172,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegan,Form: Count,-3.9097082375965457,NA,-1.5970493559752605,1.0197176650401234,1.0019544865237038,NA,Restaurant,EMBVNVD207CC6,-0.0707165096,0.1133500976,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.5970493559752605
meat,Exposure: Vegan,Form: Count,NA,NA,NA,0.9753388850246664,0.9975060855856343,NA,Restaurant,JHDN7CF1C03X5,-0.037400758088,-0.013013651504,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegan,Form: Count,NA,NA,-2.7363595585425986,0.9918246067909464,0.999179437345816,NA,Restaurant,L69HYJ4Y3TR91,-0.04888672868,0.02986749752,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.7363595585425986
meat,Exposure: Vegan,Form: Count,-2.5297229086367685,NA,-1.882493028624421,1.082926522546778,1.0079985306403008,NA,Restaurant,LBZEEFSBJNB3Z,0.04167340476,0.11962028976,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.882493028624421
meat,Exposure: Vegan,Form: Count,-3.924034267948342,NA,-1.3849395812487142,1.018086878881988,1.0017941332546005,NA,Restaurant,LFZFT3VASXPED,-0.095660250832,0.13720396396,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.3849395812487142
meat,Exposure: Vegan,Form: Count,-2.8915095379557822,NA,-1.1813603730816422,1.0539086821084849,1.0052643891557358,NA,Restaurant,LQ5EH4BKGV61T,-0.07535318696,0.1836362848,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.1813603730816422
meat,Exposure: Vegan,Form: Count,-3.6231138297853636,NA,-1.9927365633754897,1.0274685701411541,1.0027134826728517,NA,Restaurant,S8MT0YGD2KTN9,-0.033071958224,0.087822253056,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.9927365633754897
meat,Exposure: Vegan,Form: Count,NA,NA,-1.1370304799522264,0.9958906914105641,0.9995883072687191,NA,Restaurant,SAFK7ND1HR6XS,-0.17109690472,0.14894323032,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.1370304799522264
meat,Exposure: Vegan,Form: Count,-3.671569541246589,NA,-1.601887097970643,1.0253742008837623,1.0025089040454582,NA,Restaurant,SRQS8F7JWA9MZ,-0.0672419760000001,0.115765586,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.601887097970643
meat,Exposure: Vegan,Form: Count,NA,NA,-4.394466348070244,0.9399170794125704,0.9938227957615309,NA,Restaurant,V3Q26BHF3SE2H,-0.0984123554,-0.0232946372,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.394466348070244
meat,Exposure: Vegan,Form: Count,NA,NA,NA,0.9657607568110779,0.996522147866477,NA,Restaurant,W8T41JZK0ZMEP,-0.04485539288,-0.0253081129976,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.37345414387970044,0.3488875604676869,0.9000539630597634,NA,Restaurant,1SQPTEGYPH0GA,-1.95668185,-0.147261948000001,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.37345414387970044
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.13833409056590004,0.2478419870189626,0.8697961644675742,NA,Restaurant,2HRX9P6HKXA8V,-2.5176016,-0.281866134,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.281866134
meat,Exposure: Vegan,Form: Proportion,-2.7604807808307967,NA,-0.12189839669074454,1.065079522086876,1.0063248645138512,NA,Restaurant,78AY09MVJVTYE,-0.35141199408,0.47436640764,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.12189839669074454
meat,Exposure: Vegan,Form: Proportion,-1.6419569225368331,NA,0.5673923615668556,1.2058172465925119,1.0188919924982989,NA,Restaurant,9XKJD8DQTH559,-0.622982176,1.021864036,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.5673923615668556
meat,Exposure: Vegan,Form: Proportion,NA,NA,0.3444377301755392,0.641959388231145,0.956644888729446,NA,Restaurant,C0BE4NDSW26QN,-1.3656009392,0.4783024712,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.3444377301755392
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.8286547376547388,0.6715497553053918,0.9609655516618208,NA,Restaurant,CB2KHY1C2G9PT,-0.8469960808,0.0158370075999998,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.8286547376547388
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.9698076954667365,0.3099645781697866,0.8894697990312365,NA,Restaurant,ED5J990H5VAZT,-1.975941836,-0.3598048496,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.9698076954667365
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.12192938919290756,0.9537127438034204,0.9952719366482304,NA,Restaurant,EMBVNVD207CC6,-0.4992175716,0.4410140772,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.12192938919290756
meat,Exposure: Vegan,Form: Proportion,NA,NA,NA,0.2536206835513019,0.8718032162311777,NA,Restaurant,JHDN7CF1C03X5,-2.0412932052,-0.7443997824,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegan,Form: Proportion,NA,NA,0.8651172587288054,0.7801308242227424,0.9754763482346889,NA,Restaurant,L69HYJ4Y3TR91,-1.544321868,1.045170464,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.8651172587288054
meat,Exposure: Vegan,Form: Proportion,1.0784233644088925,-0.3154131044501735,1.6637711559804704,18.718322369131013,1.3403761519748343,NA,Restaurant,LBZEEFSBJNB3Z,1.812491756,4.069081868,NA,Animal,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.812491756,1.6637711559804704
meat,Exposure: Vegan,Form: Proportion,-2.782419782538134,NA,1.4218913657837795,1.082891090312089,1.007995232524904,NA,Restaurant,LFZFT3VASXPED,-2.0092599028,2.070091484,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.4218913657837795
meat,Exposure: Vegan,Form: Proportion,-1.631311541383061,NA,1.1592872033374848,1.2449273521158915,1.022149453764331,NA,Restaurant,LQ5EH4BKGV61T,-1.32900222464,1.7474502868,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.1592872033374848
meat,Exposure: Vegan,Form: Proportion,NA,NA,1.0350874922046802,0.9255619152153723,0.9922944164050735,NA,Restaurant,S8MT0YGD2KTN9,-1.59756078336,1.38739933,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.0350874922046802
meat,Exposure: Vegan,Form: Proportion,NA,NA,1.2935841011592517,0.8068608091148973,0.9787682256468013,NA,Restaurant,SAFK7ND1HR6XS,-2.07096581092,1.6492580116,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.2935841011592517
meat,Exposure: Vegan,Form: Proportion,-1.0310657030805823,NA,0.04836588131704801,1.43247354253265,1.0365939288864006,NA,Restaurant,SRQS8F7JWA9MZ,0.0150507799999998,0.711527396,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.04836588131704801
meat,Exposure: Vegan,Form: Proportion,NA,NA,-0.6740963554040306,0.4543690843915054,0.9241466156334607,NA,Restaurant,V3Q26BHF3SE2H,-1.3976378652,-0.1404892,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.6740963554040306
meat,Exposure: Vegan,Form: Proportion,NA,NA,NA,0.11572953501193063,0.806017406544215,NA,Restaurant,W8T41JZK0ZMEP,-2.8736654016,-1.4506991556,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegan,Form: Count,-5.238913365150401,NA,-2.862749194976146,1.004853887128814,1.000484331750765,NA,Restaurant,1SQPTEGYPH0GA,-0.020159916,0.0300394504,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.862749194976146
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-3.3653854417805977,0.8890172202463377,0.9883050564225748,NA,Restaurant,2HRX9P6HKXA8V,-0.20319828336,-0.043180901368,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.3653854417805977
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,NA,0.9548970479560216,0.9953954588041268,NA,Restaurant,78AY09MVJVTYE,-0.06672806208,-0.026566893564,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-3.914612614322781,0.9977258493078391,0.9997723518657697,NA,Restaurant,9XKJD8DQTH559,-0.01396585556,0.00858978883999999,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.914612614322781
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-2.9562675339275915,0.9971080577446203,0.9997104287338545,NA,Restaurant,C0BE4NDSW26QN,-0.03193721972,0.02555022804,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.9562675339275915
chicken_fish,Exposure: Vegan,Form: Count,-4.828315167725199,NA,-3.236503777646524,1.0075285924107211,1.0007503207498876,NA,Restaurant,CB2KHY1C2G9PT,-0.00741169248,0.02426273812,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.236503777646524
chicken_fish,Exposure: Vegan,Form: Count,-2.793285416773387,NA,-1.5497244644340036,1.0619131395777563,1.0060252924883293,NA,Restaurant,ED5J990H5VAZT,-0.0135952064,0.1372763796,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.5497244644340036
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-2.718642009661967,0.8671265367867708,0.9858441137732643,NA,Restaurant,EMBVNVD207CC6,-0.24410721776,-0.040372228,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.718642009661967
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,NA,0.9334185076073416,0.9931335209906159,NA,Restaurant,JHDN7CF1C03X5,-0.08234664276,-0.05552190924,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegan,Form: Count,-3.0894966153066026,NA,-1.628151122842908,1.0467997679518357,1.0045842426372373,NA,Restaurant,L69HYJ4Y3TR91,-0.02781816736,0.1213575888,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.628151122842908
chicken_fish,Exposure: Vegan,Form: Count,-2.5162103231526425,NA,-1.7601532229264683,1.0852161415990218,1.0082114481090583,NA,Restaurant,LBZEEFSBJNB3Z,0.0332424404,0.1274661684,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.7601532229264683
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-1.454773356056873,0.9950411259148232,0.9995030025341763,NA,Restaurant,LFZFT3VASXPED,-0.12638936748,0.11782921712,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.454773356056873
