"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0222066233362025,-0.01408858,0.05868182,1.00522769877255,132.784958563042
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.000554267128250001,-1.589189,1.685816,1.00231681063662,648.555207833432
