outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Slope change,-0.13611806898993334,-1.1960765677499998,0.8717765165000003,NA,1.0008723746509471,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6636316108904436,0.3913954729105769
Nonvegan,Slope change,-0.053762580822,-0.40241582375,0.30202020425000004,NA,1.0001679092027482,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23346564918934695,0.12594048754534695
Nonvegan,Slope change,-0.06338613408776667,-2.6020856707499997,2.5238567942500003,NA,1.0016059165303712,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.371024518016338,1.2442522498408048
Nonvegan,Slope change,1.561168772908075,-1.0150933687500001,4.287701794690001,NA,1.0017559160949856,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.20841490468358503,2.913922641132565
Nonvegan,Slope change,-1.0983172051747987,-3.42333807525,1.112078084725001,NA,1.0009805709710775,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.255311123535768,0.05867671318617096
Nonvegan,Slope change,-0.34187314786966333,-3.15425080665,2.2324532348500004,NA,1.0026494942380277,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.7160323421298673,1.0322860463905408
Nonvegan,Slope change,-0.11488020781433134,-2.811761922,2.5181725795000007,NA,1.0005721479396779,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4745573765643316,1.2447969609356688
Nonvegan,Slope change,0.17898143348191334,-0.34474379925000004,0.7003068982500001,NA,1.0027727888321376,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.08761313220686226,0.4455759991706889
Nonvegan,Slope change,0.036111771487363,-1.3563101092825,1.4545681935000003,NA,1.0001315938361983,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.680949020038785,0.753172563013511
Nonvegan,Slope change,0.014044292568253335,-1.4436499565,1.422538018,NA,1.0001927635985186,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7171261090899099,0.7452146942264166
Nonvegan,Slope change,0.07804241415028633,-2.6394821305,2.6919673228250005,NA,1.0009076771196475,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2820212219020097,1.4381060502025822
Nonvegan,Slope change,0.07069006401858,-2.5418554462499996,2.5977976505000004,NA,1.0008791474017888,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2404459300502977,1.3818260580874575
Nonvegan,Slope change,-0.44869624947954667,-1.469289441,0.5912189062500001,NA,1.000458029833015,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.9743361339820976,0.07694363502300428
Nonvegan,Slope change,0.22090403504763334,-1.5820668445000001,1.99390848225,NA,1.0014718070666289,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6913345687151218,1.1331426388103885
Nonvegan,Slope change,-0.15239550667833332,-0.610653781,0.2986415550000002,NA,1.001606002707052,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.38435860259670074,0.0795675892400341
Nonvegan,Slope change,-0.019712073224656665,-1.2101994592499998,1.1345915679999998,NA,0.9999924457313881,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6178730495639422,0.5784489031146289
Nonvegan,Slope change,-0.015433650562766667,-0.1596416285,0.13442734305,NA,1.0018901273126568,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.09045124534592994,0.0595839442203966
Nonvegan,Slope change,-0.011366626703333334,-0.25309720975,0.22643228350000005,NA,1.0017630247885536,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13369557906302723,0.11096232565636055
