outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Level change,0.0511338613056,-0.19474855,0.48658539999999995,NA,1.0063542225764448,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.12267581981684897,0.22494354242804895
Vegetarian,Level change,0.125359356554,-0.039003510000000005,0.2685560499999999,NA,1.0014582292001954,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.046900285125428584,0.20381842798257138
Vegetarian,Level change,0.2346066328,0.1020764,0.41449044999999995,NA,1.0020794186811104,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.15490917106530613,0.3143040945346939
Vegetarian,Level change,1.01701567763,0.805986734,1.2282804355,NA,1.0018614008233175,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.9092876925534692,1.1247436627065306
Vegetarian,Level change,0.103270160915,-0.0486072325,0.24622215,NA,1.0007485597573975,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.028058583746632657,0.17848173808336737
Vegetarian,Level change,0.05770247042136,-0.3098879957500001,0.4220673397499999,NA,1.002783738954812,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.12902082945108895,0.24442577029380896
Vegetarian,Level change,-0.22763640076893,-0.7869687384999999,0.3136693059999999,NA,1.0249971116730652,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5084114121209709,0.05313861058311081
Vegetarian,Level change,-0.0397190237008,-0.20820440994999997,0.12617646999999996,NA,1.0001739732241373,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.12502026858600407,0.04558222118440406
Vegetarian,Slope change,0.114135200563,-0.20262985,0.42722347499999985,NA,1.0019581298434372,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.046541668059448926,0.2748120691854489
Vegetarian,Slope change,-0.107699179885,-0.526605825,0.2899479499999997,NA,1.0100117782301705,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3160037143237754,0.10060535455377542
Vegetarian,Slope change,-0.09738694944699999,-0.534669575,0.272560425,NA,1.0049249710552184,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.30331296985516326,0.10853907096116328
Vegetarian,Slope change,0.17448008195,0.03137649,0.3273667749999999,NA,1.0107473612415188,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.09897235618469391,0.2499878077153061
Vegetarian,Slope change,0.075647613908,-0.0497109725,0.20709984999999995,NA,1.0327620914230036,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.010134648984530634,0.14116057883146937
Vegetarian,Slope change,0.243538352598,-0.07989741,0.6475226499999998,NA,1.0167330779090746,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.05797201076126535,0.42910469443473465
Vegetarian,Slope change,0.47290372593044,-0.9947493625000001,2.0564842225,NA,1.0163027055627536,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.30547218861037645,1.2512796404712565
Vegetarian,Slope change,0.0256729039973,-0.62928005,0.6604216999999986,NA,1.0181394064305178,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3033326444720874,0.3546784524666874
Vegetarian,Slope change,0.07571587446565,-0.346633325,0.7131910749999998,NA,1.012052120219878,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.19464749288128874,0.3460792418125887
Vegetarian,Slope change,0.52895219996451,-0.15737121374999996,1.2829764989999994,NA,1.0104688488686373,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.16151655895685707,0.8963878409721631
Vegetarian,Slope change,-0.1104003983826,-0.8862271749999999,0.30572197499999987,NA,1.019954568509634,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.41446905909688564,0.1936682623316856
Vegetarian,Slope change,0.05549596259,-0.568083075,0.7905951499999998,NA,1.0002969578798595,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.291105625420204,0.402097550600204
Vegetarian,Slope change,0.209312447164,-0.013201484999999997,0.44157494999999997,NA,1.017409619346832,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.09329805048032652,0.32532684384767346
Vegetarian,Slope change,-0.0565169767178,-0.7519645,0.32726554999999985,NA,1.0137720660301084,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.33183076498310604,0.21879681154750608
Vegetarian,Slope change,0.158853495836,-0.21951517499999998,0.8261391999999999,NA,1.0033179979212907,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.10789506921502034,0.42560206088702035
Vegetarian,Slope change,-0.132216665914,-1.1169280000000001,0.31090627499999995,NA,1.0032882049577094,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.49646010341400004,0.23202677158600005
Vegetarian,Slope change,-0.001001158045,-0.7578282000000001,0.5442554749999998,NA,1.0403874963513116,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.33316536085112247,0.33116304476112246
Vegan,Level change,-0.0110843018579,-0.24743721475,0.20936428173999994,NA,1.005696175832644,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.127615295860451,0.105446692144651
