model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,0.7283003205824086,0.6098390640797592,0.23238017805065894,-0.46698424501391944,1.9235848861787366,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,-0.8253644010437269,0.558463408473509,0.13942911552091544,-1.9199526816518044,0.2692238795643507,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,-2.857277818713677e-4,2.530508891634798e-4,0.25884227851075725,-7.817075246317882e-4,2.1025196088905274e-4,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,3.2652877756410997e-4,2.2557215447246558e-4,0.14774070352253915,-1.1559264520192257e-4,7.686502003301425e-4,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,-0.02424915967121502,0.017633889793982893,0.16908642021042403,-0.058811583667421494,0.010313264324991453,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,0.04226733389129018,0.018354715543546944,0.021289807384099215,0.006292091425938166,0.0782425763566422,SRQS8F7JWA9MZ,19554,511,A5,nonvegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,-0.4895179049332137,0.6069194470629744,0.41991911934678744,-1.6790800211766435,0.7000442113102161,2HRX9P6HKXA8V,6606,491,A5,nonvegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,2.4878751094778353e-4,3.13880828345647e-4,0.4280005732289011,-3.6641891260968463e-4,8.639939345052517e-4,2HRX9P6HKXA8V,6606,491,A5,nonvegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,-0.005574827253979541,0.021866642933866136,0.7987643087863117,-0.04843344740435717,0.037283792896398084,2HRX9P6HKXA8V,6606,491,A5,nonvegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,21.75609529868234,7.199048948161245,0.0025104494583864717,7.6459593602863,35.86623123707838,L69HYJ4Y3TR91,3253,118,A5,nonvegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,-0.006545612969329627,0.0021598344039888626,0.002440613058530459,-0.010778888401147798,-0.0023123375375114566,L69HYJ4Y3TR91,3253,118,A5,nonvegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,0.03412490702235344,0.05488003921023089,0.5340674110884193,-0.07343996982969908,0.14168978387440598,L69HYJ4Y3TR91,3253,118,A5,nonvegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,-0.8651186756681315,0.7275631332289352,0.23441472873880276,-2.2911424167968444,0.5609050654605814,ED5J990H5VAZT,11251,339,A5,nonvegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,3.067587402999177e-4,2.5284044487001664e-4,0.2250341462870545,-1.8880853164531496e-4,8.023260122451503e-4,ED5J990H5VAZT,11251,339,A5,nonvegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,-0.009204155518676435,0.024359575629253248,0.7055453865394318,-0.0569489237520128,0.03854061271465993,ED5J990H5VAZT,11251,339,A5,nonvegan
