model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,-12.023870301434641,63.24318717674679,0.8492141620252098,-135.98051716785835,111.93277656498906,SRQS8F7JWA9MZ,19554,511,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,12.331825657810896,48.53770761965628,0.7994438625346751,-82.80208127671541,107.4657325923372,SRQS8F7JWA9MZ,19554,511,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,0.004218950103098459,0.026456347466348475,0.8732998914764798,-0.04763549093094455,0.05607339113714147,SRQS8F7JWA9MZ,19554,511,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,-0.004416076552151045,0.019903337867627026,0.8244102748953871,-0.043426618772700015,0.034594465668397925,SRQS8F7JWA9MZ,19554,511,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,0.9054347665008518,0.688033254782825,0.18818233424228947,-0.44311041287348507,2.2539799458751886,SRQS8F7JWA9MZ,19554,511,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,-2.196613589215297,0.6204441603999299,3.9953788463552043e-4,-3.4126841435991597,-0.9805430348314346,SRQS8F7JWA9MZ,19554,511,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,6.4633554282059995,5.552402625206506,0.24439782693026063,-4.419353717198752,17.34606457361075,2HRX9P6HKXA8V,6606,491,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,-0.0031469082082580227,0.0028290673941989996,0.265988439237369,-0.008691880300888062,0.0023980638843720168,2HRX9P6HKXA8V,6606,491,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,-0.09505528921970212,0.20520248164518942,0.6432018072038919,-0.4972521532442734,0.30714157480486914,2HRX9P6HKXA8V,6606,491,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,-123.30789296506555,47.89962169243732,0.010044376406888586,-217.1911514822427,-29.424634447888394,L69HYJ4Y3TR91,3253,118,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,0.03711130519070012,0.014352067517773336,0.009715860759513412,0.008981252855864381,0.06524135752553586,L69HYJ4Y3TR91,3253,118,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,-0.23158599117725173,0.3414992020118164,0.4976797334973321,-0.9009244271204119,0.43775244476590836,L69HYJ4Y3TR91,3253,118,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,16.22252020144486,13.589845867831622,0.23258609218629264,-10.413577699505119,42.858618102394836,ED5J990H5VAZT,11251,339,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,-0.005657167032385104,0.004749417132095138,0.2336030663732074,-0.014966024611291576,0.003651690546521367,ED5J990H5VAZT,11251,339,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,0.1413096462733237,0.4542589970589504,0.7557418844226338,-0.7490379879622191,1.0316572805088664,ED5J990H5VAZT,11251,339,A5,vegan
