outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group
vegetarian,mpbamod,Proportion,1.178815670623255,1.0450153507272184,1.3311037030310604,1.003931837975209,Pooled,POOLED,Plant-based
vegetarian,vegan,Count,1.3157526592390245,0.8715562475727887,1.9635951927169077,1.0007832400948682,Pooled,POOLED,Plant-based
vegetarian,vegan,Proportion,1.0689754747303344,0.9707657897366899,1.1790268855679198,0.9994111861594274,Pooled,POOLED,Plant-based
vegetarian,vegetarian,Count,1.0996765135733562,0.9816750737593755,1.2008819858130961,1.0144852300309364,Pooled,POOLED,Plant-based
vegetarian,vegetarian,Proportion,1.1333708447767181,1.014152301390226,1.2749208841014918,1.0015059514620035,Pooled,POOLED,Plant-based
vegan,mpbamod,Count,1.074877232108885,0.9093656640606839,1.3015162422324402,1.0009342064131654,Pooled,POOLED,Plant-based
vegan,mpbamod,Proportion,1.1460335605636804,1.0133892083003888,1.2970173729977565,1.0014438211352181,Pooled,POOLED,Plant-based
vegan,vegan,Count,1.1045767534962,0.8573056910312734,1.3783364486354543,1.0021760999470386,Pooled,POOLED,Plant-based
vegan,vegan,Proportion,1.104686125156664,0.971568962106228,1.2465550666233938,1.004382651440316,Pooled,POOLED,Plant-based
vegan,vegetarian,Count,1.0759504734076142,1.0002167888203006,1.1525486700784515,1.0009812387709098,Pooled,POOLED,Plant-based
vegan,vegetarian,Proportion,1.0981677554560116,0.9770026056032236,1.2385453361875587,1.0016174107435047,Pooled,POOLED,Plant-based
total,mpbamod,Count,1.21,1.17,1.25,1.000151069357734,Restaurant,SRQS8F7JWA9MZ,Total
total,mpbamod,Count,1.02,0.92,1.13,1.0004834192883008,Restaurant,2HRX9P6HKXA8V,Total
total,mpbamod,Count,0.95,0.93,0.96,0.9997911974941684,Restaurant,JHDN7CF1C03X5,Total
total,mpbamod,Count,1.27,1.22,1.32,1.000311547004568,Restaurant,L69HYJ4Y3TR91,Total
total,mpbamod,Count,1.07,1.06,1.07,1.002200364858352,Restaurant,ED5J990H5VAZT,Total
total,mpbamod,Count,1.04,1.03,1.05,1.0039284191148956,Restaurant,W8T41JZK0ZMEP,Total
total,mpbamod,Proportion,1.2035996918326024,1.1648655007461621,1.2422265447236007,0.9996290123527114,Restaurant,SRQS8F7JWA9MZ,Total
total,mpbamod,Proportion,0.9311499150948377,0.8089433786991753,1.0628739971122994,1.0002072279460452,Restaurant,2HRX9P6HKXA8V,Total
total,mpbamod,Proportion,0.8835676359470228,0.8469842998552983,0.92118162761254,1.0009721801699618,Restaurant,JHDN7CF1C03X5,Total
total,mpbamod,Proportion,1.9922207073932938,1.7312007266052643,2.272207061804398,1.0001895777193233,Restaurant,L69HYJ4Y3TR91,Total
total,mpbamod,Proportion,1.1620495159034718,1.1484108568244147,1.1774080373049494,1.0029183676275035,Restaurant,ED5J990H5VAZT,Total
total,mpbamod,Proportion,1.3522222856013308,1.2823023753703335,1.4241051986064912,1.0000859392679524,Restaurant,W8T41JZK0ZMEP,Total
total,vegan,Count,2.9,2.61,3.2,1.0007019449046772,Restaurant,SRQS8F7JWA9MZ,Total
total,vegan,Count,1.01,0.96,1.06,1.0008474690180222,Restaurant,2HRX9P6HKXA8V,Total
total,vegan,Count,1,0.99,1.01,0.9996988595486591,Restaurant,JHDN7CF1C03X5,Total
total,vegan,Count,1.12,1.1,1.14,1.0011974915521225,Restaurant,L69HYJ4Y3TR91,Total
total,vegan,Count,1.41,1.39,1.44,1.0027023069910577,Restaurant,ED5J990H5VAZT,Total
total,vegan,Count,1.02,1.01,1.03,1.001984521265693,Restaurant,W8T41JZK0ZMEP,Total
total,vegan,Proportion,1.1573047270474146,1.0780367996474503,1.2454538332984872,1.0008301671143012,Restaurant,SRQS8F7JWA9MZ,Total
total,vegan,Proportion,0.9803505238485178,0.9101363514059139,1.0575570503382523,0.9994355726177802,Restaurant,2HRX9P6HKXA8V,Total
total,vegan,Proportion,1.025791204689333,0.9676833077041481,1.0873295678204233,1.00023795535532,Restaurant,JHDN7CF1C03X5,Total
total,vegan,Proportion,1.5099833878113087,1.418313901048422,1.6079664943168266,1.0019267749439988,Restaurant,L69HYJ4Y3TR91,Total
total,vegan,Proportion,1.6056273078611591,1.5121018769068009,1.6982894113312614,0.9995023075778258,Restaurant,ED5J990H5VAZT,Total
total,vegan,Proportion,0.7943282347242815,0.7411344491069477,0.8555037734677596,1.001093336682538,Restaurant,W8T41JZK0ZMEP,Total
total,vegetarian,Count,1.11,1.09,1.13,0.9994224647816037,Restaurant,SRQS8F7JWA9MZ,Total
total,vegetarian,Count,1.11,1.05,1.16,1.0009953581816324,Restaurant,2HRX9P6HKXA8V,Total
total,vegetarian,Count,1.01,1,1.01,0.9994579829675162,Restaurant,JHDN7CF1C03X5,Total
total,vegetarian,Count,1.05,1.03,1.07,1.0000557498936138,Restaurant,L69HYJ4Y3TR91,Total
total,vegetarian,Count,1.15,1.13,1.16,1.0025891938605496,Restaurant,ED5J990H5VAZT,Total
total,vegetarian,Count,1.02,1.02,1.03,0.9995831567704326,Restaurant,W8T41JZK0ZMEP,Total
total,vegetarian,Proportion,1.1825932020636374,1.1434214531455542,1.2241994486012386,1.0004270766047756,Restaurant,SRQS8F7JWA9MZ,Total
total,vegetarian,Proportion,1.0406833992336617,0.9436670752867394,1.1478339097012322,1.001448457915531,Restaurant,2HRX9P6HKXA8V,Total
total,vegetarian,Proportion,1.0830170590841925,1.0273705907571677,1.140085417991247,0.9993632813425964,Restaurant,JHDN7CF1C03X5,Total
total,vegetarian,Proportion,1.262774683767149,1.1088444625307663,1.432944224731428,1.005428423006571,Restaurant,L69HYJ4Y3TR91,Total
total,vegetarian,Proportion,0,0,0,0.999337892948081,Restaurant,ED5J990H5VAZT,Total
total,vegetarian,Proportion,1.6555435460166905,1.5103750066210435,1.808238851105326,1.0036991802568664,Restaurant,W8T41JZK0ZMEP,Total
nonvegan,mpbamod,Count,1.22,1.18,1.26,1.0016151162061628,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Count,1.02,0.92,1.14,0.999521371092718,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Count,0.95,0.94,0.97,1.0002963698919565,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Count,1.23,1.18,1.28,1.0007452060692599,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Count,1.07,1.06,1.07,1.000720923844255,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Count,1.03,1.02,1.04,1.0001141203339619,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,mpbamod,Proportion,1.2052868770532512,1.1686093613023147,1.2432167663690183,1.0003763773221328,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,mpbamod,Proportion,0.9311499150948377,0.8019351848161371,1.0744232213528402,1.0057749238067744,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,mpbamod,Proportion,0.9124435365554808,0.8739716291356506,0.9502002165056764,1.001211374452912,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,mpbamod,Proportion,1.7879758227266893,1.5567562849839418,2.0462969251239755,0.9998259413809065,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,mpbamod,Proportion,1.1604872481169834,1.145793780982531,1.1760209316379977,0.9998908354610352,Restaurant,ED5J990H5VAZT,Animal
nonvegan,mpbamod,Proportion,1.1628236163378514,1.1056464216783795,1.225328271129466,1.000781351173406,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Count,2.8,2.54,3.09,0.9998784548992098,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Count,1.01,0.96,1.07,0.999362904182094,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Count,1,0.99,1.01,0.999983283747895,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Count,1.1,1.08,1.12,1.000068189269115,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Count,1.41,1.38,1.45,1.0001230175212585,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Count,1.02,1.02,1.03,1.0002154501601528,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegan,Proportion,1.1410039823966966,1.06345023813903,1.2212529792263787,0.999838800429395,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegan,Proportion,0.9884142560352875,0.9101363514059139,1.0712363662277915,0.9995303762016825,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegan,Proportion,1,0.9502002165056764,1.055114547698332,1.0001983012306468,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegan,Proportion,1.4243125976376971,1.3360287977195968,1.5176942914901035,0.9994052186248034,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegan,Proportion,1.6064712663193181,1.5158349402573446,1.7020552751074198,1.0007846607320723,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegan,Proportion,0.8977344508701224,0.8325532074018731,0.9621679608471888,1.0009191822965453,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Count,1.11,1.09,1.13,1.0002385283945705,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Count,1.11,1.05,1.16,0.9993540221414159,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Count,1,0.99,1.01,0.9994664412748819,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Count,1.04,1.02,1.06,1.0006303157505507,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Count,1.14,1.13,1.16,0.9994854063423136,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegetarian,Count,1.02,1.01,1.02,0.9996459811056089,Restaurant,W8T41JZK0ZMEP,Animal
nonvegan,vegetarian,Proportion,1.1843497779440253,1.1466721246649776,1.2230611797177395,0.9996043684092173,Restaurant,SRQS8F7JWA9MZ,Animal
nonvegan,vegetarian,Proportion,1.0304653117863476,0.9348824726202953,1.1350704963756626,0.9994946585623128,Restaurant,2HRX9P6HKXA8V,Animal
nonvegan,vegetarian,Proportion,1.0494252306643652,1.0009955282949736,1.1040156454540038,1.0000957953184022,Restaurant,JHDN7CF1C03X5,Animal
nonvegan,vegetarian,Proportion,1.1950295502703652,1.065727519566613,1.3398861057063969,0.9996186939502101,Restaurant,L69HYJ4Y3TR91,Animal
nonvegan,vegetarian,Proportion,0,0,0,1.000793881805562,Restaurant,ED5J990H5VAZT,Animal
nonvegan,vegetarian,Proportion,1.3361761890739858,1.235685097983129,1.4550903363024221,1.0001576522775062,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Count,1.15,1.11,1.19,1.005077687259604,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Count,1.01,0.89,1.14,1.0069222890647525,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Count,0.95,0.94,0.97,0.9994255963591351,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Count,1.27,1.2,1.34,0.9993962979409123,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Count,1.09,1.08,1.1,1.0030312731942606,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Count,1,0.99,1,0.999562356814468,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Proportion,1.1425202888359136,1.1064537610602057,1.1801389075750908,0.999446293262719,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Proportion,0.8894799631049141,0.754770860611584,1.0327326526537461,0.9998445782068536,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Proportion,0.9292319283974861,0.8894799631049141,0.9690189854225577,0.9994622234857817,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Proportion,1.7873322022319187,1.4698859727721358,2.170885302608104,1.0025143475588973,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Proportion,1.224845636123975,1.2058445799940376,1.244199940096498,0.9995473669020943,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Proportion,0.9779327685429285,0.9252855568989151,1.0349560586847328,1.001327569456818,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Count,2.76,2.5,3.04,1.0006442303570662,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Count,0.98,0.93,1.04,1.0004826363644472,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Count,0.99,0.98,1,1.000118346506157,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Count,1.13,1.1,1.16,1.0032169700606348,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Count,1.62,1.58,1.67,0.9995743175726768,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Count,0.99,0.98,1,1.0005137204104309,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Proportion,1.2392125044083735,1.155411233499692,1.3313093463543204,0.9993954973761562,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Proportion,0.9311499150948377,0.8469842998552983,1.0217441704214383,0.9996539527685396,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Proportion,0.9548475870408182,0.9028804514474342,1.009576582776887,1.000243306900146,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Proportion,1.5583688171453316,1.4400090146785471,1.6911704660853832,1.0022404257724937,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Proportion,2.3100356885947813,2.1451481454056127,2.4871868305603377,0.999822045031596,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Proportion,0.8555037734677596,0.7860030855966228,0.9252855568989151,1.0010368111891181,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Count,1.08,1.06,1.1,1.0009328990481137,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Count,1.1,1.04,1.16,1.0009560940597038,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Count,0.99,0.99,1,1.0001605632092885,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Count,1.06,1.04,1.09,1.0005188605535398,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Count,1.12,1.1,1.13,0.9995376427054891,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Count,1,0.99,1,0.9997872281454463,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Proportion,1.121582063500031,1.0859091303463047,1.1575729632833396,1.0003962243440427,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Proportion,0.9676833077041481,0.8739716291356506,1.073370373006841,1.0111874504572753,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Proportion,1.0039297727022005,0.9533210199136081,1.0538739520617835,0.9995097906623072,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Proportion,1.3404597493460917,1.167124764735478,1.5522474356332217,0.9995015660397827,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Proportion,0,0,0,0.9996257990259365,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Proportion,0.8705505632961241,0.7943282347242815,0.9621679608471888,0.9996357685240639,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Count,0.89,0.77,1.02,0.9994785103808806,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Count,1.01,0.99,1.02,0.9999066401342178,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Count,1.52,1.25,1.83,0.9999404639934144,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Count,1.13,1.12,1.15,0.9999081118536772,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Count,0.98,0.97,0.99,0.9996459616816434,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Proportion,0.754770860611584,0.6309573444801932,0.9028804514474342,1.0048096213792401,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Proportion,1.1301807132434794,1.0863844688652629,1.1787805897392818,1.0023670584887758,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Proportion,1.2981412359690778,0.9916965051523726,1.8013682118230885,0.9998887849365917,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Proportion,1.3430141636651558,1.3005097396271248,1.3885762131026924,1.0004047146014603,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Proportion,0.9101363514059139,0.8555037734677596,0.9649610951198176,0.9999851118913671,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Count,0.9,0.84,0.96,1.0006949213410168,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Count,0.94,0.94,0.95,0.9995133325064707,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Count,1.3,1.21,1.4,0.999835130745444,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Count,2.79,2.56,3.05,1.0006729750654322,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Count,0.98,0.97,0.98,0.9996459825282837,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Proportion,0.7767996097157338,0.7042261140012369,0.867004045984223,1.0025874841193843,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Proportion,0.754770860611584,0.7042261140012369,0.7943282347242815,1.0029801845888568,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Proportion,2.180221982466985,1.7053627480194768,2.7962996836797203,1.0021847964793658,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Proportion,5.307537641334656,4.173262065863034,6.847773069002145,1.0020239851658606,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Proportion,0.8865681505652133,0.8154443636507333,0.9663308284400851,0.9995032562919988,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Count,1.08,1,1.16,1.0006775486085149,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Count,0.97,0.96,0.97,0.999852630338521,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Count,1.22,1.13,1.34,1.0013531881450228,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Count,1.2,1.16,1.25,0.9997013410356538,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Count,0.99,0.98,0.99,1.0005593206805088,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Proportion,0.7860030855966228,0.7042261140012369,0.8977344508701224,1.0068519804576281,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Proportion,0.8089433786991753,0.7664958432641342,0.8513399225207846,0.9998200215355083,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Proportion,1.4973649292449611,1.009576582776887,2.211216894365161,1.000504649044925,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Proportion,0,0,0,1.001383413178536,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Proportion,0.8513399225207846,0.7664958432641342,0.9453388051113798,0.9996923112180186,Restaurant,W8T41JZK0ZMEP,Animal
vegetarian,mpbamod,Count,1.46,1.4,1.51,1.0006326798482643,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Count,1.06,0.94,1.19,1.0015131718745534,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Count,0.93,0.92,0.94,0.9993903848059533,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Count,1.27,1.23,1.32,0.9996854234395319,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Count,1.05,1.04,1.05,1.0018809645336673,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Count,1.05,1.04,1.05,1.0005743097067221,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,mpbamod,Proportion,1.4382719048157337,1.38951124977565,1.4902373980798491,1.0034979026853497,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Proportion,1.0723081473268217,0.92118162761254,1.2433576487870672,1.0024155025828454,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Proportion,0.8325532074018731,0.8019351848161371,0.8633219511791956,1.00054542045426,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Proportion,1.992139778736897,1.7266658946937237,2.2889777142675936,0.9993946871231452,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Proportion,1.1142488681350007,1.1011085353637668,1.127492880872632,1.0007414670824089,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Proportion,1.4049283652025002,1.3331250023531438,1.4812816251703995,0.9997574375661342,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Count,3.44,3.02,3.88,1.0003439448433453,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Count,1.06,1.01,1.12,1.0082072226422432,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Count,1.02,1.01,1.03,1.002897740215911,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Count,1.11,1.09,1.14,0.9993724662400459,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Count,1.29,1.27,1.32,1.0001033959130474,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Count,1.02,1.01,1.03,0.9994064040241339,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Proportion,0.9028804514474342,0.8271973337231157,0.9827157772761715,0.9999610390920437,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Proportion,1.0941919383436087,1.0113973287615656,1.1814832989196156,0.999399545803196,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Proportion,1.1123457499326046,1.0617130091656914,1.171046590191539,1.0004749628145981,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Proportion,1.4721185650173443,1.3763255749462247,1.5719720531440156,0.9995053923014637,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Proportion,1.3116299510892946,1.23642747634086,1.3873206161614042,0.9994446211740018,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Proportion,0.7860030855966228,0.7247796636776955,0.8469842998552983,1.001027617639046,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Count,1.22,1.2,1.25,1.0009767308738498,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Count,1.12,1.06,1.19,0.9997391943064196,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Count,1.02,1.01,1.03,1.0008393515243088,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Count,1.05,1.03,1.07,1.0002791665111832,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Count,1.19,1.18,1.21,0.9994965544656275,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Count,1.02,1.02,1.03,0.9996359957371885,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Proportion,1.4177963621105154,1.369281067488521,1.469948402893593,1.0002224476057204,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Proportion,1.1976195286845304,1.0863844688652629,1.3157489718875264,1.002292396313989,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Proportion,1.17532181877083,1.1240498892673112,1.2297523137579178,1.0012082287841575,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Proportion,1.2233873730494753,1.0887334987604584,1.3745090669965876,0.9998224328945381,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Proportion,0.6762433378062414,0.6309573444801932,0.7042261140012369,0.999779066843257,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Proportion,1.8013231437539141,1.641060996979878,1.9793024874034244,1.0000877716987953,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Count,1.03,0.97,1.08,1.0013793908228281,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Count,0.96,0.86,1.08,1.0031944942000675,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Count,0.91,0.89,0.92,0.9996722970629213,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Count,1.47,1.38,1.57,0.9997631603869085,Restaurant,L69HYJ4Y3TR91,Plant-based
