"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.090246704627975,-1.0410165,1.0292765,1.09379681497179,27.6473160790792
"model_fits/finalized_redone_zi3/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0218890228976063,-1.6618,1.6653305,1.00110913535291,15411.7145916933
