"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/customer/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.102109713332,-0.7093408,0.85651465,1.00151400450409,1019.93709344457
"model_fits/finalized_simple/customer/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.371665512348,-0.69537825,0.0269620599999997,0.999984356041416,771.752717730315
