outcome,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
Untextured,Count,-0.0348263944205,-0.70188375,0.8080107999999993,1.4548227944647536,Pooled,POOLED
Untextured,Presence,-0.0348263944205,-0.70188375,0.8080107999999993,1.4548227944647536,Pooled,POOLED
Untextured,Count,-0.040821994520255166,-0.12783337150988489,0.02955880224154443,1.1593174914661069,Restaurant,SRQS8F7JWA9MZ
Untextured,Presence,-0.040821994520255166,-0.12783337150988489,0.02955880224154443,1.1593174914661069,Restaurant,SRQS8F7JWA9MZ
