model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,-27.699721514861615,42.51962683363217,0.5147513290506163,-111.03819010878067,55.63874707905743,SRQS8F7JWA9MZ,17349,2041,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,38.212623783913095,32.25498856381644,0.23613438007049625,-25.007153801167128,101.43240136899331,SRQS8F7JWA9MZ,17349,2041,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,0.010926085693368504,0.017723936100943534,0.5375914090671474,-0.023812829064480824,0.04566500045121783,SRQS8F7JWA9MZ,17349,2041,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,-0.015176755288194798,0.013155695000173077,0.24865342541736277,-0.04096191748853403,0.010608406912144434,SRQS8F7JWA9MZ,17349,2041,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,0.26239469287284933,0.654934410571259,0.6886832006315002,-1.0212767518468182,1.5460661375925169,SRQS8F7JWA9MZ,17349,2041,A5,vegan
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,-1.564279435345125,0.5192772382293823,0.0025917653849106817,-2.5820628222747146,-0.5464960484155357,SRQS8F7JWA9MZ,17349,2041,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,10.773465186227206,4.875222573021486,0.027116221057569886,1.218028943105093,20.32890142934932,2HRX9P6HKXA8V,5309,1964,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,-0.005489765513741031,0.002498345163461519,0.027994694652950968,-0.010386522034125607,-5.930089933564543e-4,2HRX9P6HKXA8V,5309,1964,A5,vegan
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,0.20143320791163247,0.1619256102355857,0.21350467978641202,-0.11594098815011547,0.5188074039733804,2HRX9P6HKXA8V,5309,1964,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,-80.62490422694464,45.53261336100657,0.0766094852602356,-169.8688264145175,8.619017960628241,L69HYJ4Y3TR91,3242,472,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,0.0242628965579735,0.01363962706362714,0.07526380476780078,-0.002470772486735693,0.05099656560268269,L69HYJ4Y3TR91,3242,472,A5,vegan
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,-0.1458840122397022,0.2671001531484359,0.584944141021315,-0.6694003124106365,0.3776322879312321,L69HYJ4Y3TR91,3242,472,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,13.294318484155701,11.640961271481348,0.2534418540147485,-9.52196560794774,36.11060257625914,ED5J990H5VAZT,12974,1359,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,-0.0046370558721902065,0.004072410982979618,0.2548486417999727,-0.012618981398830258,0.0033448696544498453,ED5J990H5VAZT,12974,1359,A5,vegan
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,0.06060908936464658,0.3652876267291632,0.868218687805488,-0.6553546590245133,0.7765728377538065,ED5J990H5VAZT,12974,1359,A5,vegan
