"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegetarian","2HRX9P6HKXA8V","Level Change","Base",-0.0310619960323,-0.2725254225,0.20951796
"vegetarian","ED5J990H5VAZT","Level Change","Base",-0.0140537984989509,-0.110817475,0.0831202605
"vegetarian","L69HYJ4Y3TR91","Level Change","Base",-0.02956628692905,-0.32975552,0.28246648
"vegetarian","SRQS8F7JWA9MZ","Level Change","Base",-0.0114319382279,-0.19090991,0.162816955
"vegetarian","SRQS8F7JWA9MZ","Level Change","Base",0.0235997001606133,-0.1565389075,0.2021999765
"vegetarian","pooled","Level Change","Base",-0.0329014642691,-0.3127071625,0.1687175525
"vegetarian","2HRX9P6HKXA8V","Slope Change","Base",-0.0284932177111333,-0.2514540675,0.1790191625
"vegetarian","ED5J990H5VAZT","Slope Change","Base",-0.166719849217127,-0.366117875,0.0136632202500002
"vegetarian","L69HYJ4Y3TR91","Slope Change","Base",-0.1527597728443,-0.8926037,0.442987345
"vegetarian","SRQS8F7JWA9MZ","Slope Change","Base",0.207613703196133,-0.471827205,1.1714578375
"vegetarian","SRQS8F7JWA9MZ","Slope Change","Base",-0.128737833640423,-1.127143275,0.55762557
"vegetarian","pooled","Slope Change","Base",-0.0888298011733667,-0.4959276975,0.391881745000001
"vegetarian","2HRX9P6HKXA8V","Gender x Level","Female",0.1360498209632,-0.12820473,0.4042313825
"vegetarian","ED5J990H5VAZT","Gender x Level","Female",0.0633080911251667,-0.004180125,0.1294426175
"vegetarian","L69HYJ4Y3TR91","Gender x Level","Female",0.00362414345973333,-0.2336869335,0.2288070575
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Female",-0.0955671496605,-0.28661112,0.1111169075
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Female",0.101196833350667,-0.12149245075,0.300082565
"vegetarian","pooled","Gender x Level","Female",0.0444271030421667,-0.31300556,0.377023790825
"vegetarian","2HRX9P6HKXA8V","Gender x Level","Male",0.00331336240683333,-0.2246839065,0.22854086
"vegetarian","ED5J990H5VAZT","Gender x Level","Male",0.1643970744107,0.0962267575,0.23111846
"vegetarian","L69HYJ4Y3TR91","Gender x Level","Male",-0.0325416729696667,-0.30072225,0.226042425
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Male",-0.0807124716496,-0.29658848975,0.1203295225
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Male",0.132846826738023,-0.0740741025,0.348338255
"vegetarian","pooled","Gender x Level","Male",0.0659612523287667,-0.3438686475,0.500864075
"vegan","2HRX9P6HKXA8V","Level Change","Base",0.0783137823259,-0.12028304865,0.30856139
"vegan","ED5J990H5VAZT","Level Change","Base",0.0143264741900267,-0.0596604782,0.08694952025
"vegan","L69HYJ4Y3TR91","Level Change","Base",-0.0348563003853833,-0.325081111,0.17151522
"vegan","SRQS8F7JWA9MZ","Level Change","Base",-0.0115683626448333,-0.177872145,0.1462072575
"vegan","SRQS8F7JWA9MZ","Level Change","Base",0.02933064349042,-0.1444411205,0.19406772075
"vegan","pooled","Level Change","Base",0.00596859461376667,-0.249207422,0.2190025075
"vegan","2HRX9P6HKXA8V","Slope Change","Base",-0.0849908539866333,-0.2762219625,0.0907079700000001
"vegan","ED5J990H5VAZT","Slope Change","Base",-0.06054484032429,-0.21384845875,0.089445215
"vegan","L69HYJ4Y3TR91","Slope Change","Base",-0.0606417915863,-0.6011023135,0.451228105
"vegan","SRQS8F7JWA9MZ","Slope Change","Base",0.0947284325826667,-0.512693405,0.996107095
