outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
vegan,mpbamod,Proportion,NA,NA,-1.1130890734745247,NA,0.855153054500841,1.00925545786703,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,NA,NA,1.3713999251716837,NA,1.01802703980653,1.00286513485703,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,NA,NA,-0.03666704454224884,NA,0.974893509974476,1.00067469471109,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,NA,NA,0.19470037213377334,NA,0.98876533410723,1.00555861790984,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Count,-2.87593523918678,NA,-1.835541621946705,NA,1.00566580213768,1.00177185608143,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Count,-1.04553812110196,-1.4391067034135734,-0.7531951061975922,NA,1.03579399482304,1.0007180767494,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Count,-3.4986622657678987,-4.876342137000475,-2.914804803551948,NA,1.00302908563366,1.00033561884374,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Count,-1.6684250053035128,-2.2846926222191244,-1.2799035264230627,NA,1.01904356465369,1.00105812183447,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Count,-3.6239693258055508,-4.4136570432107805,-3.1764797498629127,NA,1.00267151841962,1.00021950344204,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Proportion,0.24956221439761267,NA,1.0014877639349977,NA,1.14041678697861,1.00183071461657,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Proportion,0.8656797912325289,-0.07717612026398585,1.4816782313908246,NA,1.27353830950228,1.0029052831112,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Proportion,0.3124389236934403,-1.6908053826348164,0.8836420157618107,NA,1.14835902937463,1.00101695092159,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Proportion,1.1221931793457511,0.00848911528264082,1.894679183552345,NA,1.37641667703214,1.00257480712699,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Proportion,0.49390378255732564,-0.3598390515947746,0.9576256508261799,NA,1.17943258641624,1.00063017137027,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Count,NA,NA,-2.41085968378083,NA,0.99900544840026,1.00367370095922,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Count,-3.973312596725288,NA,-2.6679890959848906,NA,1.00188581901474,1.00159482561857,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Count,-4.0361214150832065,NA,-3.240980423180278,NA,1.00176872548166,1.00273312561184,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Count,-3.2568917224683096,NA,-2.2142129942895954,NA,1.003864520109,1.0067548742121,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Count,NA,NA,-3.276277805132749,NA,0.998702827570331,1.00028280749176,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Count,NA,NA,-5.233710519619725,NA,0.99903509011272,1.00030937339613,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Proportion,-1.0807029973253306,NA,0.9697529459539574,NA,1.04140358047076,1.00470725839913,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Proportion,-0.48887859623741664,NA,0.9347859558713703,NA,1.06761877688673,1.00088069969364,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Proportion,-0.07073301367778628,NA,0.8764550528681293,NA,1.10060881918363,1.00275208211783,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Proportion,-0.680645846650002,NA,1.3020436925927095,NA,1.06308492958113,1.00587329022431,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Proportion,NA,NA,-0.1949149720192693,NA,0.993695194701106,1.00027334621668,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Proportion,-2.4026806351753507,NA,0.5549760265847095,NA,1.01245634746487,1.00292511325367,Restaurant,W8T41JZK0ZMEP,Plant-based
