outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Slope change,-0.652362370092,-0.8976880875,-0.416832075,0.5231504337726604,NA,NA,Restaurant,JHDN7CF1C03X5,-0.776337984,-0.53267668,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/JHDN7CF1C03X5.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.776337984,-0.53267668
Vegetarian,Slope change,-0.882779782392,-1.6628749725,-0.00733468600000018,0.4149788391713602,NA,NA,Restaurant,L69HYJ4Y3TR91,-1.3020883,-0.4665964764,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/L69HYJ4Y3TR91.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.3020883,-0.4665964764
Vegetarian,Slope change,-0.343633797656,-0.6833661645,-0.00724725850000004,0.7064142621426757,NA,NA,Restaurant,ED5J990H5VAZT,-0.5163447376,-0.1704444128,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/ED5J990H5VAZT.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5163447376,-0.1704444128
Vegetarian,Slope change,0.20275814057781,-1.268981085,2.0650843525,1.120492566337623,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.5066590904,0.8939468888,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5066590904,0.8939468888
Vegetarian,Slope change,-0.7171545509015,-2.39540436325,0.5316978673,0.5340267514117678,NA,NA,Restaurant,W8T41JZK0ZMEP,-1.446787096,0.02872916484,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.446787096,0.02872916484
Vegetarian,Slope change,0.256584125176164,-1.0747577295,1.7515037375,1.2302542557325107,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.3500017016,0.8750107,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3500017016,0.8750107
Vegetarian,Slope change,0.57896831991818,-0.90458522725,2.39627241075,1.5748567275421879,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.17168678616,1.43017036,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.17168678616,1.43017036
Vegetarian,Slope change,-0.30427396675463,-2.1651714475,1.1443742375,0.8392236514230029,NA,NA,Restaurant,W8T41JZK0ZMEP,-1.09372928304,0.4369138564,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/W8T41JZK0ZMEP.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.09372928304,0.4369138564
Vegetarian,Slope change,-0.28065324057,-0.679138492,0.149358633725,0.753124504672198,NA,NA,Restaurant,EMBVNVD207CC6,-0.4804617604,-0.0875960816,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/EMBVNVD207CC6.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4804617604,-0.0875960816
Vegetarian,Slope change,0.1962915041163,-0.83605491665,1.3316328645,1.1768305097532608,NA,NA,Restaurant,C0BE4NDSW26QN,-0.3044428792,0.71011634320000006,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/C0BE4NDSW26QN.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3044428792,0.71011634320000006
