outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
vegan,NA,0.0560631774721,-0.1532774975,0.34337078375,1.0045277578783,395.411988862759,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.0147515439055633,-0.258447715,0.25334963,1.00504639785885,514.741762826994,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.0965801259592,-0.07869526125,0.322775965,1.01079281155842,159.727150232483,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,NA,-0.0285835928827133,-0.29828317875,0.241235265,1.00412116505362,471.25530366697,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,NA,-0.0213424509640333,-0.1396795,0.1084506325,1.00985443083342,259.49107480141,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,NA,-0.184712051778433,-0.399053983,0.03457479725,1.02076038647337,193.817184855604,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,NA,-0.06298849470907,-0.31092695,0.17121598925,1.0144053130457,301.428573140359,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,-0.0597974656475633,-0.28750494,0.1619123425,1.01084894822975,417.832293760474,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,-0.0193372005316,-0.303488005,0.2564910725,1.00230080047693,462.276409159226,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,NA,-0.0263958277840333,-0.11392379,0.0548698325,1.01357429406594,168.909270469143,Restaurant,78AY09MVJVTYE,Plant-based
vegan,NA,-0.101255512262467,-0.2743165275,0.0552655575,1.01491142510125,202.94530726209,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.029071435724430002,-0.137867855,0.2036665325,1.01336333778255,206.799233124062,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.0698116507336667,-0.09039949,0.250891193,1.01503692498454,203.775044031627,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.01237412419274,-0.1687510835,0.186322055,1.01102615044957,218.77574415894,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.00326205693526,-0.161696785,0.15993501,1.00946788441098,222.915663844505,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,0.1986176606659,0.011416845,0.3892877575,1.00518849532349,233.709381593714,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,-0.176697345051233,-0.38015033,0.0155057625,1.00767168208866,363.032720551418,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,0.051631317813,-0.13612491175,0.23739695975,1.00523715086137,418.344861051803,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,0.0150180482764433,-0.0309559754225,0.0612998507,1.00049784478614,1053.65165362605,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,-0.0266238453704167,-0.07365265,0.01912994525,0.999824254080402,958.328531964696,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,0.2150697140506,-0.08580006475,0.6594146075,1.011000554087,282.245623406705,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,0.0641588818898,-0.23142103125,0.346781515,1.0045504108861,445.988581532404,Restaurant,W8T41JZK0ZMEP,Plant-based
