outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group
total,Level Change,1,1,1,1,NA,NA,Pooled,POOLED,NA,Total
total,Slope Change,1,1,1,1,NA,NA,Pooled,POOLED,NA,Total
nonvegan,Level Change,1.0344898385222496,0.7448221168063319,1.4574498380966319,1.0344898385222496,1.00106356145795,1279.60284792116,Pooled,POOLED,NA,Animal
nonvegan,Slope Change,0.7150662336099778,0.4291375465665146,1.2782205127385884,0.7150662336099778,1.00038859036906,1582.7839629192,Pooled,POOLED,NA,Animal
meat,Level Change,0.8938192557064257,0.7208317109874455,1.0941039628367124,0.8938192557064257,1.69921625850374,696.747937932313,Pooled,POOLED,NA,Animal
meat,Slope Change,0.6121123662525647,0.3731544612419197,1.1722821992043668,0.6121123662525647,1.25259089992189,20.111373835968,Pooled,POOLED,NA,Animal
chicken_fish,Level Change,0.9456511395152161,0.7243216806376538,1.223131474423589,0.9456511395152161,1.13349842644907,18.8462203546077,Pooled,POOLED,NA,Animal
chicken_fish,Slope Change,0.880089907781045,0.5134579073643483,1.518605690513143,0.880089907781045,1.03796914604619,50.9690407151888,Pooled,POOLED,NA,Animal
vegetarian,Level Change,1.0455991370423396,0.8192681825569775,1.4847712834293563,1.0455991370423396,1.22097268383495,11.7787782839776,Pooled,POOLED,NA,Plant-based
vegetarian,Slope Change,0.6435663112850526,0.4718339941827571,0.9816027416964922,0.6435663112850526,1.01304501188119,33.1571399804258,Pooled,POOLED,NA,Plant-based
vegan,Level Change,1.1237990742797277,0.7438683007046527,1.533782202120246,1.1237990742797277,1.04002359987779,15.3156264336368,Pooled,POOLED,NA,Plant-based
vegan,Slope Change,0.6391369559164046,0.4638230730751348,1.0214339363424016,0.6391369559164046,1.09873305935545,43.1107127184188,Pooled,POOLED,NA,Plant-based
nonvegan,Level Change,1.0257808824948536,0.7870840370133239,1.332608704709821,NA,1.00056035937867,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
nonvegan,Level Change,1.0572249098764976,0.8520263883846496,1.3122847322393136,NA,1.00041769816751,NA,Restaurant,ED5J990H5VAZT,NA,Animal
nonvegan,Slope Change,1.1731699735881231,0.37557273192206136,3.063099754802851,NA,1.00087237465095,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
nonvegan,Slope Change,1.0636519311618797,0.7428944786572471,1.5159335040585975,NA,1.00016790920275,NA,Restaurant,ED5J990H5VAZT,NA,Animal
meat,Level Change,0.868238616054605,0.6641207930876308,1.0597604855621465,NA,1.6711183005503,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
meat,Level Change,0.9979679302082238,0.8033325666649378,1.2803568472605786,NA,1.65822117395425,NA,Restaurant,ED5J990H5VAZT,NA,Animal
meat,Slope Change,0.5541267742293677,0.18926477517086313,1.38050148005131,NA,1.33462388637372,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
meat,Slope Change,1.0478939554244993,0.7556473546372064,1.4783406128960475,NA,1.67581496176827,NA,Restaurant,ED5J990H5VAZT,NA,Animal
chicken_fish,Level Change,0.9398616237375956,0.8281029181819116,1.064929790153756,NA,1.0038023420159,NA,Restaurant,VLZX7K2M9QD4T,NA,Animal
chicken_fish,Level Change,0.8715110759883963,0.661309846368398,1.1543679243131755,NA,1.0088915382774,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal
chicken_fish,Level Change,0.8189255573651015,0.7104428293919085,0.9428786075016605,NA,1.02073195218763,NA,Restaurant,JHDN7CF1C03X5,NA,Animal
chicken_fish,Level Change,0.8240251988288644,0.48533889474823183,1.3416311838059705,NA,1.0123472858801,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
chicken_fish,Level Change,0.7613433705942398,0.5167818226619855,1.1326852291508085,NA,1.01697154189077,NA,Restaurant,ED5J990H5VAZT,NA,Animal
chicken_fish,Slope Change,0.8149052843342126,0.3351096792482343,2.0457426446718046,NA,1.02120850538335,NA,Restaurant,VLZX7K2M9QD4T,NA,Animal
chicken_fish,Slope Change,0.7582115511293495,0.41937463147697696,1.331933105818359,NA,1.04211501681338,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal
chicken_fish,Slope Change,0.9188966871956228,0.6856459790422367,1.2176996547445638,NA,1.04603581350216,NA,Restaurant,JHDN7CF1C03X5,NA,Animal
chicken_fish,Slope Change,0.840090493121231,0.2028478222809654,3.200721729999303,NA,1.0132725330368,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal
