outcome,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,source,color_group
Breakfast,Presence,50.3713784307412,7.301061510644212,187.02929269223566,50.3713784307412,1.43521468338664,1.00183426585239,Restaurant,LQ5EH4BKGV61T,finalized_redone_trunc,Animal
Breakfast,Presence,5741.18606855057,0.5191155660433036,29610.776574016512,5741.18606855057,1.67662468252072,1.00556530503484,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Breakfast,Presence,18.3029385852429,8.231090426340847,37.45259500177995,18.3029385852429,1.32760052785632,1.01107155322485,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Chicken,Count,1.10306174976314,1.0266664476608534,1.190838790751884,1.10306174976314,1.0097940037367,1.00100780003826,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Chicken,Count,1.07111641861392,1.028192239032496,1.1159647751775434,1.07111641861392,1.00687394318281,1.00956633619886,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Chicken,Count,1.09951178245644,0.8183872038797573,1.5121921076340141,1.09951178245644,1.00833562467996,1.00653392794671,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Chicken,Count,1.10245753544976,0.8371530456238645,1.4882147913215458,1.10245753544976,1.00887961527378,1.00668170885033,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Chicken,Count,0.998985402974916,0.8975653705542417,1.0962938018680122,0.998985402974916,0.999767614878305,1.01488973839625,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Chicken,Count,1.12924722062295,1.052711961608416,1.2214779378135647,1.12924722062295,1.01215912617405,1.00062586347506,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Chicken,Presence,69.3881983711375,8.564523527091488,271.13924280159927,69.3881983711375,1.47048226317369,1.00269507172095,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Chicken,Presence,1805458.13633021,0.8535660734840111,1085.2471195553005,1805458.13633021,1.37791948505469,1.00091031322187,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Chicken,Presence,182.997135921205,0.35670835993935174,249.81921093534217,182.997135921205,1.2452131489799,1.00103355268897,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Chicken,Presence,103.61931796076,0.2878207178930836,357.29615367571114,103.61931796076,1.27208066569715,1.00079612300322,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Chicken,Presence,10.6815518565077,3.072675713746903,29.527366166795424,10.6815518565077,1.2463396524313,1.00213318173367,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Chicken,Presence,1.40711879947575,1.1473630105020443,1.7242407781679279,1.40711879947575,1.03421988649664,1.00081823236432,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Dairy,Count,1.3976183472407,1.1369751968788686,1.6604397883152398,1.3976183472407,1.03362400001584,1.01608545141918,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Dairy,Count,1.04138185469404,0.9047273060226365,1.1798073943172203,1.04138185469404,1.00385770464215,1.00084055863915,Restaurant,C0BE4NDSW26QN,finalized_redone_trunc,Animal
Dairy,Count,1.04767656378902,1.0055310900574295,1.0930510014503942,1.04767656378902,1.00464780233417,1.00176526838466,Restaurant,ED5J990H5VAZT,finalized_redone_trunc,Animal
Dairy,Count,1.14237252027563,0.994678393931986,1.3246519888299646,1.14237252027563,1.01313201858302,1.03184241093957,Restaurant,EMBVNVD207CC6,finalized_redone_trunc,Animal
Dairy,Count,1.04700054150793,1.0110089751535822,1.0844284402351505,1.04700054150793,1.00458963573275,1.0000880460273,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Dairy,Count,1.00640673147942,0.9332370010262123,1.0790572680679,1.00640673147942,1.00057503538511,1.01097476057465,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Dairy,Count,1.12515286034724,0.8451775967835666,1.5334612342660712,1.12515286034724,1.01074366451935,1.00582261438459,Restaurant,LFZFT3VASXPED,finalized_redone_trunc,Animal
Dairy,Count,1.13581309252465,0.8863364367527053,1.4939478801634756,1.13581309252465,1.01203528569052,1.00566611603791,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Dairy,Count,0.985567799553267,0.8846984513276328,1.0922919253469778,0.985567799553267,0.998415150995534,1.00104520752112,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Dairy,Count,1.03351618511044,1.0085809841251443,1.0604993345124913,1.03351618511044,1.00329518187673,1.00390860948262,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Dairy,Presence,2.32229897101605,1.6338681881874124,3.1719942784384676,2.32229897101605,1.08647588640813,1.00048490257787,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Dairy,Presence,4.00029146963906,0.42100838652972794,15.484038977683781,4.00029146963906,1.10620596681723,1.00517675955765,Restaurant,C0BE4NDSW26QN,finalized_redone_trunc,Animal
Dairy,Presence,1.06420113153241,0.9282913042612614,1.2171098525880675,1.06420113153241,1.00600824479449,1.00060720826738,Restaurant,ED5J990H5VAZT,finalized_redone_trunc,Animal
Dairy,Presence,8.68931815647365,3.1705156808309995,20.283915863506135,8.68931815647365,1.22843148293599,1.0020758557435,Restaurant,EMBVNVD207CC6,finalized_redone_trunc,Animal
