outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.005763202468581,0.91078994830277,1.1167315105978282,1.005763202468581,1.0005748310270681,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.954797823438684,1.059449021151667
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9765130916965242,0.7414848463133602,1.346851991551138,0.9765130916965242,0.9976261099441899,NA,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8385928072676757,1.1371166196400797
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.01221159350372,0.8369896616596962,1.2114350249698658,1.01221159350372,1.001214500258849,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.921100490018928,1.1123349961547473
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9975011867445291,0.8697901998825722,1.1549318351632505,0.9975011867445291,0.9997498372459213,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9278968185984416,1.0723267906658767
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9845318288117114,0.7824699160495188,1.2940079225021035,0.9845318288117114,0.9984423093114746,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8659599370196586,1.1193392217189009
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9978186126909745,0.9353207086051958,1.0668969311036083,0.9978186126909745,0.9997816468425215,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9648715017120995,1.0318907565057538
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,1.0094196244166125,0.9653254407024191,1.050374036523496,1.0094196244166125,1.000937993280799,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9879093463084381,1.0313982573045246
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Count,0.9964942113276735,0.969282401961946,1.028794419692085,0.9964942113276735,0.9996488668266874,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9814613013344425,1.0117573783698144
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0250876385912522,0.799379897305226,1.3105168403197756,1.2811794513146162,1.0250876385912522,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9036355257674028,1.1628633855449686
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9890933089948974,0.6361519921026632,1.493379577492224,0.8961333490644486,0.9890933089948974,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.795598711331819,1.2296470066684855
