outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Level change,1.0146890647044342,0.7576357143787272,1.3669054434488717,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,0.8754387080895887,1.1787199637515713,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8754387080895887,1.1787199637515713
Nonvegan,Level change,1.0005606137573184,0.6913779822817363,1.4408043315849701,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,0.8298586068632925,1.2092369852497218,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8298586068632925,1.2092369852497218
Nonvegan,Level change,1.006742364894725,0.8648512912585147,1.1688029763186822,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,0.93336534479544,1.086716460144972,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.93336534479544,1.086716460144972
Nonvegan,Level change,1.0457766872598633,0.8049304021562088,1.3453866293340955,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,0.9173203364605308,1.1914583325954229,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9173203364605308,1.1914583325954229
Nonvegan,Level change,0.9201813493644484,0.6302943970128084,1.3620862995955987,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.7512185564077103,1.1278114567119235,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7512185564077103,1.1278114567119235
Nonvegan,Level change,0.8834603909918893,0.5833097891525523,1.3568703915170073,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.7094926056167894,1.0977543584497278,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7094926056167894,1.0977543584497278
Nonvegan,Level change,0.9266781493313897,0.46190495531083253,1.7779273802434976,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,0.6595696007237528,1.2980430321625958,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6595696007237528,1.2980430321625958
Nonvegan,Level change,1.002796750071498,0.8888570277322558,1.1244991554814383,NA,NA,NA,Restaurant,78AY09MVJVTYE,0.9436363362903748,1.0640514407496342,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9436363362903748,1.0640514407496342
Nonvegan,Slope change,0.8727395829243296,0.30237824822099746,2.391155008829339,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,0.5217836563734877,1.4658781302341488,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5217836563734877,1.4658781302341488
Nonvegan,Slope change,0.9476570717582111,0.6687026254365069,1.3525885544707146,NA,NA,NA,Restaurant,ED5J990H5VAZT,0.7865712790716638,1.1362374634711818,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7865712790716638,1.1362374634711818
Nonvegan,Slope change,0.9385809855964642,0.07411882941836978,12.476623759505888,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.28084617024420994,3.1080687382037278,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.28084617024420994,3.1080687382037278
Nonvegan,Slope change,4.7643864780967515,0.3623685943502329,72.7989691219787,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,1.319132044134281,17.879631201172355,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,1.319132044134281,17.879631201172355
Nonvegan,Slope change,0.33343170901157543,0.03260342042014306,3.0406706046475662,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.10709999326645547,1.0281997525747348,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.10709999326645547,1.0281997525747348
Nonvegan,Slope change,0.7104383196077383,0.042670357368388694,9.322708842925447,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.186287415943229,2.664758849470615,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.186287415943229,2.664758849470615
Nonvegan,Slope change,0.8914729290013236,0.06009900928616836,12.405905131048947,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.23893965260468386,3.3103461097447044,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.23893965260468386,3.3103461097447044
Nonvegan,Slope change,1.1959985384332468,0.7084018232988845,2.01437081949623,NA,NA,NA,Restaurant,EMBVNVD207CC6,0.9161342524842534,1.5501971915590362,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9161342524842534,1.5501971915590362
Nonvegan,Slope change,1.0367717215324117,0.25760957657893313,4.282633797170694,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.510445161246417,2.101472567485884,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.510445161246417,2.101472567485884
Nonvegan,Slope change,1.0141433769584602,0.23606455894833756,4.147633862380673,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.4929743795244994,2.0697458641535604,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.4929743795244994,2.0697458641535604
Nonvegan,Slope change,1.081168514541468,0.07139823495216997,14.760686409873623,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.3249505211688041,3.742681317620283,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.3249505211688041,3.742681317620283
Nonvegan,Slope change,1.073248535976431,0.0787202030969283,13.434118806191005,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.3410351097005704,3.4471565217075604,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.3410351097005704,3.4471565217075604
Nonvegan,Slope change,0.6384600018010286,0.2300889188673126,1.806188648819034,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.37777693008850133,1.0869406517038438,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.37777693008850133,1.0869406517038438
Nonvegan,Slope change,1.2472037369737512,0.20554981935004663,7.344182345938935,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.4959187722962512,3.1693935181824746,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.4959187722962512,3.1693935181824746
Nonvegan,Slope change,0.8586486123144739,0.5429957526967846,1.3480263435607334,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,0.6883742682574139,1.0794311273198938,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6883742682574139,1.0794311273198938
Nonvegan,Slope change,0.980480939383987,0.298137807155525,3.1099030995351757,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,0.537190278064265,1.7795534968447213,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.537190278064265,1.7795534968447213
Nonvegan,Slope change,0.9846848378692123,0.8524492277410859,1.1438815450388045,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,0.9151661008479541,1.0586644173022257,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9151661008479541,1.0586644173022257
Nonvegan,Slope change,0.9886977293301783,0.7763924052436519,1.2541176824983982,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,0.87606158956028235,1.1177471974332231,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.87606158956028235,1.1177471974332231
Nonvegan,Slope change,0.5844564702275192,0.09794265858878132,4.040621775671086,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.21872676131854657,1.5655916379965948,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.21872676131854657,1.5655916379965948
