outcome,effect_type,mean,q5,q95,rhat,ess_bulk,estimate_type,restaurant_id
meat,Slope Change,0.1823215567939546,-0.21072103131565253,0.5933268452777344,1.0048465833308038,NA,Restaurant,ED5J990H5VAZT
nonvegan,Level Change,-0.07257069283483537,-0.35667494393873245,0.1906203596086497,1.00274779802502,NA,Restaurant,VLZX7K2M9QD4T
nonvegan,Slope Change,0.02955880224154443,-0.8675005677047231,0.7975071958841882,1.0052252221859372,NA,Restaurant,VLZX7K2M9QD4T
nonvegan,Level Change,-0.030459207484708574,-0.16251892949777494,0.10436001532424286,1.0015305792482094,NA,Restaurant,SRQS8F7JWA9MZ
nonvegan,Level Change,-0.030459207484708574,-0.16251892949777494,0.10436001532424286,1.0026452896926115,NA,Restaurant,SRQS8F7JWA9MZ
nonvegan,Slope Change,-0.5978370007556204,-1.5606477482646683,0.06765864847381486,1.006648246421834,NA,Restaurant,SRQS8F7JWA9MZ
nonvegan,Slope Change,0,-0.6733445532637656,0.9631743177730056,1.0062765565284861,NA,Restaurant,SRQS8F7JWA9MZ
nonvegan,Level Change,-0.5621189181535413,-0.8209805520698302,-0.3011050927839216,1.009114515763538,NA,Restaurant,2HRX9P6HKXA8V
nonvegan,Slope Change,-0.16251892949777494,-0.6539264674066639,0.3148107398400336,1.0057200384750475,NA,Restaurant,2HRX9P6HKXA8V
nonvegan,Level Change,-0.06187540371808753,-0.2231435513142097,0.08617769624105241,1.0054111029707786,NA,Restaurant,JHDN7CF1C03X5
nonvegan,Slope Change,0.14842000511827322,-0.18632957819149348,0.494696241836107,1.0108812650290724,NA,Restaurant,JHDN7CF1C03X5
nonvegan,Level Change,0.23111172096338664,-0.01005033585350145,0.4762341789963717,1.0015617042694294,NA,Restaurant,L69HYJ4Y3TR91
nonvegan,Slope Change,0.4762341789963717,-0.19845093872383832,1.506297153514587,1.0138923562303586,NA,Restaurant,L69HYJ4Y3TR91
nonvegan,Level Change,-0.05129329438755058,-0.2876820724517809,0.17395330712343798,1.000490634606101,NA,Restaurant,ED5J990H5VAZT
nonvegan,Slope Change,0.19885085874516517,-0.11653381625595151,0.5306282510621704,1.0017081658626057,NA,Restaurant,ED5J990H5VAZT
total,Level Change,-0.07257069283483537,-0.3285040669720361,0.20701416938432612,1.004138625613923,NA,Restaurant,VLZX7K2M9QD4T
total,Slope Change,-0.07257069283483537,-1.1394342831883648,0.8878912573524571,1.010775132036989,NA,Restaurant,VLZX7K2M9QD4T
total,Level Change,-0.040821994520255166,-0.1743533871447778,0.08617769624105241,1.0184834833278333,NA,Restaurant,SRQS8F7JWA9MZ
total,Level Change,-0.040821994520255166,-0.16251892949777494,0.09531017980432493,1.0075414669743927,NA,Restaurant,SRQS8F7JWA9MZ
total,Slope Change,-0.6348782724359695,-1.6094379124341003,0.009950330853168092,1.007509785236276,NA,Restaurant,SRQS8F7JWA9MZ
total,Slope Change,-0.01005033585350145,-0.6539264674066639,0.9282193027394288,1.0089029186212728,NA,Restaurant,SRQS8F7JWA9MZ
total,Level Change,-0.5447271754416722,-0.7985076962177716,-0.2876820724517809,1.0128749589066726,NA,Restaurant,2HRX9P6HKXA8V
total,Slope Change,-0.23572233352106983,-0.7765287894989963,0.28517894223366247,1.0343290381810744,NA,Restaurant,2HRX9P6HKXA8V
total,Level Change,-0.10536051565782628,-0.2484613592984996,0.058268908123975824,1.022249555225121,NA,Restaurant,JHDN7CF1C03X5
total,Slope Change,0.0769610411361284,-0.2231435513142097,0.3987761199573678,1.019415131822584,NA,Restaurant,JHDN7CF1C03X5
total,Level Change,0.23111172096338664,0.009950330853168092,0.4762341789963717,1.0063371202275224,NA,Restaurant,L69HYJ4Y3TR91
total,Slope Change,0.8285518175661483,-0.11653381625595151,2.030776369698555,1.0086656968143046,NA,Restaurant,L69HYJ4Y3TR91
total,Level Change,-0.06187540371808753,-0.2744368457017603,0.17395330712343798,1.0016472808185335,NA,Restaurant,ED5J990H5VAZT
total,Slope Change,0.27763173659827955,-0.10536051565782628,0.7514160886839212,1.0246821892024014,NA,Restaurant,ED5J990H5VAZT
vegan,Level Change,0.09531017980432493,-0.09431067947124129,0.29266961396282004,1.0025117915991029,NA,Restaurant,VLZX7K2M9QD4T
vegan,Slope Change,-0.10536051565782628,-1.3470736479666092,0.8372475245337022,1.0075044534278692,NA,Restaurant,VLZX7K2M9QD4T
vegan,Level Change,0,-0.19845093872383832,0.1906203596086497,1.0051877095077741,NA,Restaurant,SRQS8F7JWA9MZ
vegan,Level Change,0.02955880224154443,-0.15082288973458366,0.2151113796169455,1.0026641842497723,NA,Restaurant,SRQS8F7JWA9MZ
vegan,Slope Change,-0.6733445532637656,-2.0402208285265546,0.13976194237515863,1.00900363080486,NA,Restaurant,SRQS8F7JWA9MZ
vegan,Slope Change,0.2151113796169455,-0.5978370007556204,1.5151272329628591,1.005988947654137,NA,Restaurant,SRQS8F7JWA9MZ
vegan,Level Change,-0.11653381625595151,-0.3285040669720361,0.06765864847381486,1.000142018673007,NA,Restaurant,2HRX9P6HKXA8V
vegan,Slope Change,-0.08338160893905101,-0.527632742082372,0.37843643572024505,1.0126913076442705,NA,Restaurant,2HRX9P6HKXA8V
vegan,Level Change,0.03922071315328133,-0.08338160893905101,0.1570037488096647,1.0122230261087966,NA,Restaurant,JHDN7CF1C03X5
vegan,Slope Change,0.0769610411361284,-0.19845093872383832,0.371563556432483,1.0284678376629401,NA,Restaurant,JHDN7CF1C03X5
vegan,Level Change,0.1823215567939546,-0.07257069283483537,0.5128236264286637,1.0041051391014206,NA,Restaurant,L69HYJ4Y3TR91
vegan,Slope Change,1.2584609896100056,0.009950330853168092,2.9796028916241073,1.0080109679939737,NA,Restaurant,L69HYJ4Y3TR91
vegan,Level Change,0.19885085874516517,-0.020202707317519466,0.4637340162321402,1.0010432772939948,NA,Restaurant,ED5J990H5VAZT
vegan,Slope Change,0.36464311358790924,0,0.7371640659767196,1.0016992121557893,NA,Restaurant,ED5J990H5VAZT
vegetarian,Level Change,-0.020202707317519466,-0.2744368457017603,0.23111172096338664,1.0012447045028365,NA,Restaurant,VLZX7K2M9QD4T
vegetarian,Slope Change,0.01980262729617973,-0.7133498878774648,0.6830968447064438,1.0059938444330123,NA,Restaurant,VLZX7K2M9QD4T
vegetarian,Level Change,0.19885085874516517,0.06765864847381486,0.3364722366212129,1.0012020158705102,NA,Restaurant,SRQS8F7JWA9MZ
vegetarian,Level Change,0.131028262406404,0,0.26236426446749106,1.0006362412789414,NA,Restaurant,SRQS8F7JWA9MZ
vegetarian,Slope Change,-0.2484613592984996,-0.9675840262617056,0.3576744442718159,1.0006145090400123,NA,Restaurant,SRQS8F7JWA9MZ
vegetarian,Slope Change,-0.08338160893905101,-0.6539264674066639,0.6312717768418578,1.000357878558197,NA,Restaurant,SRQS8F7JWA9MZ
vegetarian,Level Change,-0.527632742082372,-0.7765287894989963,-0.3011050927839216,1.0032827536553415,NA,Restaurant,2HRX9P6HKXA8V
vegetarian,Slope Change,0.13976194237515863,-0.19845093872383832,0.5247285289349821,1.007652908382053,NA,Restaurant,2HRX9P6HKXA8V
vegetarian,Level Change,-0.05129329438755058,-0.16251892949777494,0.06765864847381486,1.0042181917491506,NA,Restaurant,JHDN7CF1C03X5
vegetarian,Slope Change,-0.05129329438755058,-0.2744368457017603,0.19885085874516517,1.0083206718301159,NA,Restaurant,JHDN7CF1C03X5
vegetarian,Level Change,0.3920420877760237,0.13976194237515863,0.6575200029167941,1.001514260187525,NA,Restaurant,L69HYJ4Y3TR91
vegetarian,Slope Change,0.4054651081081644,-0.1743533871447778,1.3454723665996355,1.0033511164772637,NA,Restaurant,L69HYJ4Y3TR91
vegetarian,Level Change,0.04879016416943205,-0.15082288973458366,0.2468600779315258,1.0024980606139482,NA,Restaurant,ED5J990H5VAZT
vegetarian,Slope Change,0.20701416938432612,-0.08338160893905101,0.5128236264286637,1.0052491940174193,NA,Restaurant,ED5J990H5VAZT
