outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
total,vegetarian,Proportion,1.0039297727022005,0.8424172486141028,1.1512571244383722,1.002076307432498,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Count,1.17,1.02,1.34,1.000401264045861,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Count,0.79,0.62,1,1.0012380883575362,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Count,0.98,0.94,1.02,0.9995674441150143,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Count,1.26,0.98,1.68,1.0006818802530233,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Count,1.03,1.01,1.06,1.0000101392795724,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Count,1,0.97,1.04,1.001112065476014,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Proportion,1.1562261501379638,1.0048909381985118,1.3328992593478532,1.0015754160155659,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Proportion,0.7664958432641342,0,1.0281521620726264,0.999753252330752,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Proportion,0.6762433378062414,0,0.7943282347242815,0.9997370678629691,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Proportion,1.091493425617897,0.7411344491069477,1.7009761656643043,1.001944307614216,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Proportion,1.0696103757250688,1.0086550094987714,1.1366591441393648,1.0003936087908853,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Proportion,0.9502002165056764,0.8019351848161371,1.1229982210833527,1.000801401803575,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Count,1.09,0.96,1.24,1.0002880031627919,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Count,1.05,1.02,1.08,1.003708407176699,Restaurant,JHDN7CF1C03X5
vegan,vegan,Count,1.21,1.1,1.35,1.0001753927961996,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Count,1.49,1.3,1.71,1.00112007857581,Restaurant,ED5J990H5VAZT
vegan,vegan,Count,1.02,1,1.05,1.0016765408421462,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Proportion,1.1787805897392818,1.0009955282949736,1.3644781905301941,1.0000866686611207,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Proportion,1.2189162211805118,1.092850178048433,1.3744519516619143,1.0003904478486332,Restaurant,JHDN7CF1C03X5
vegan,vegan,Proportion,1.276087776605754,1.0844717711976986,1.6637804831828564,1.0011233852880974,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Proportion,1.2266069972182618,1.0770154403043632,1.4606037124269173,1.0001063273687598,Restaurant,ED5J990H5VAZT
vegan,vegan,Proportion,1.1512571244383722,0.9815395625560397,1.3102306794285528,1.0002436649041926,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Count,1.05,0.99,1.11,1.00085579223485,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Count,1.01,0.92,1.11,1.004071109990656,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Count,1.03,1.01,1.05,1.0011335838282402,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Count,1.13,1.05,1.21,1.0004033231319738,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Count,1.18,1.12,1.24,1.0003615226946956,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Count,1.01,0.99,1.03,0.9993870652859985,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Proportion,1.089197877149242,0.9884142560352875,1.1936137418964075,0.9996066787135545,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Proportion,1.1031920567064655,0.9232541136674268,1.2980456825265105,1.0011685181328231,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Proportion,1.1948282142700046,1.06345023813903,1.3755902205856998,1.0012100205142473,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Proportion,1.2225704168722957,1.0364147944268143,1.6139869735890005,1.0000504245843926,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Proportion,1.145204834038768,0.99899547129175,1.3366909096403667,1.0004046862689178,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Proportion,1.07284044334405,0.8950584438464527,1.22771612424425,1.0007698504061469,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Count,1.48,1.34,1.64,0.9998968565465078,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Count,0.63,0.48,0.83,1.0009821194870898,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Count,0.97,0.93,1.01,1.0003111413832138,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Count,1.24,1.01,1.53,1.0004188521111006,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Count,1.02,1,1.04,1.000888156615245,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Count,1.01,0.98,1.05,0.9999504818534781,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Proportion,1.4551928953304112,1.3195903568320195,1.6079664943168266,1.0008509002306536,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Proportion,0,0,0.8804725142695762,0.9998745479760935,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Proportion,0.6309573444801932,0,0.7411344491069477,0.9998551385029096,Restaurant,JHDN7CF1C03X5
