outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
total,Level Change,-0.08476604274551111,-0.40388607499999996,0.266479725,1.0105556326874618,280.75874242511793,Pooled,POOLED,Total
total,Slope Change,0.14517590005066666,-0.469512675,0.8118649749999999,1.0105996776668091,361.6422560549174,Pooled,POOLED,Total
nonvegan,Level Change,-0.08157300916685334,-0.4361503,0.3572195249999997,1.0340943929081359,194.86201159707906,Pooled,POOLED,Animal
nonvegan,Slope Change,0.11553115540662222,-0.3980658,0.6782903749999997,1.0034112399455741,585.8714869099209,Pooled,POOLED,Animal
meat,Level Change,-0.13495525049092666,-0.38656660000000004,0.10289344999999984,1.0224424046869391,207.96702437795895,Pooled,POOLED,Animal
meat,Slope Change,0.008594458056557777,-0.6600941,0.7273284999999997,1.0076592451551614,166.91263384823202,Pooled,POOLED,Animal
chicken_fish,Level Change,-0.11995434500950444,-0.632015325,0.28753694999999946,1.0141907813973599,302.5436335575337,Pooled,POOLED,Animal
chicken_fish,Slope Change,0.04399194378453333,-1.039294,1.193072,1.0056233690549492,218.11763516659528,Pooled,POOLED,Animal
vegetarian,Level Change,0.0017476222653111113,-0.397951,0.4545484749999996,1.0105415252153307,254.25474348350548,Pooled,POOLED,Plant-based
vegetarian,Slope Change,0.10415293589035556,-0.3154588,0.6073994749999995,1.0062888848981826,320.6777311332847,Pooled,POOLED,Plant-based
vegan,Level Change,0.07342584507102222,-0.16794484999999998,0.35264027499999995,1.0021956568984987,520.1290813586504,Pooled,POOLED,Plant-based
vegan,Slope Change,0.20718164761444444,-0.563137225,1.0594175,1.0138797027167834,404.01581307714935,Pooled,POOLED,Plant-based
total,Level Change,-0.07257069283483537,-0.3856624808119846,0.2700271372130602,1.004138625613923,NA,Restaurant,VLZX7K2M9QD4T,Total
total,Slope Change,-0.07257069283483537,-1.4696759700589417,1.1378330018213911,1.010775132036989,NA,Restaurant,VLZX7K2M9QD4T,Total
total,Level Change,-0.040821994520255166,-0.19845093872383832,0.12221763272424911,1.0184834833278333,NA,Restaurant,SRQS8F7JWA9MZ,Total
total,Level Change,-0.040821994520255166,-0.18632957819149348,0.131028262406404,1.0075414669743927,NA,Restaurant,SRQS8F7JWA9MZ,Total
total,Slope Change,-0.6348782724359695,-1.8325814637483102,0.14842000511827322,1.007509785236276,NA,Restaurant,SRQS8F7JWA9MZ,Total
total,Slope Change,-0.01005033585350145,-0.8209805520698302,1.1755733298042381,1.0089029186212728,NA,Restaurant,SRQS8F7JWA9MZ,Total
total,Level Change,-0.5447271754416722,-0.843970070294529,-0.23572233352106983,1.0128749589066726,NA,Restaurant,2HRX9P6HKXA8V,Total
