"date","datatype","station","attributes","value"
"2013-03-06T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",150
"2013-03-06T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",72
"2013-03-06T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",106
"2013-03-07T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",8
"2013-03-07T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",133
"2013-03-07T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",50
"2013-03-07T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",100
"2013-03-08T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-08T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",139
"2013-03-08T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",56
"2013-03-09T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-09T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",172
"2013-03-09T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",39
"2013-03-10T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-10T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",189
"2013-03-10T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",56
"2013-03-11T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-11T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",200
"2013-03-11T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",50
"2013-03-11T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",100
"2013-03-12T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-12T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",217
"2013-03-12T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",72
"2013-03-12T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",94
"2013-03-13T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-13T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",211
"2013-03-13T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",61
"2013-03-13T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",111
"2013-03-14T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-14T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",244
"2013-03-14T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-03-14T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",106
"2013-03-15T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-15T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",178
"2013-03-15T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",72
"2013-03-15T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",122
"2013-03-16T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-16T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",200
"2013-03-16T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-03-17T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-17T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",206
"2013-03-17T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",61
"2013-03-18T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-18T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",194
"2013-03-18T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",67
"2013-03-18T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",117
"2013-03-19T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",25
"2013-03-19T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",178
"2013-03-19T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",72
"2013-03-19T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",128
"2013-03-20T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",25
"2013-03-20T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",194
"2013-03-20T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-03-20T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",133
"2013-03-21T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-21T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",156
"2013-03-21T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",44
"2013-03-21T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",83
