"date","datatype","station","attributes","value"
"2013-01-04T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",78
"2013-01-04T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",-28
"2013-01-04T00:00:00","WDF2","GHCND:USW00013743",",,X,",270
"2013-01-04T00:00:00","WDF5","GHCND:USW00013743",",,X,",270
"2013-01-04T00:00:00","WSF2","GHCND:USW00013743",",,X,",94
"2013-01-04T00:00:00","WSF5","GHCND:USW00013743",",,X,",116
"2013-01-05T00:00:00","ADPT","GHCND:USW00013743",",,W,",-61
"2013-01-05T00:00:00","ASLP","GHCND:USW00013743",",,W,",10257
"2013-01-05T00:00:00","ASTP","GHCND:USW00013743",",,W,",10230
"2013-01-05T00:00:00","AWBT","GHCND:USW00013743",",,W,",6
"2013-01-05T00:00:00","AWND","GHCND:USW00013743",",,X,",26
"2013-01-05T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",3
"2013-01-05T00:00:00","RHAV","GHCND:USW00013743",",,W,",49
"2013-01-05T00:00:00","RHMN","GHCND:USW00013743",",,W,",35
"2013-01-05T00:00:00","RHMX","GHCND:USW00013743",",,W,",70
"2013-01-05T00:00:00","SNOW","GHCND:USW00013743","T,,X,",0
"2013-01-05T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-05T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",78
"2013-01-05T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",-6
"2013-01-05T00:00:00","WDF2","GHCND:USW00013743",",,X,",310
"2013-01-05T00:00:00","WDF5","GHCND:USW00013743",",,X,",310
"2013-01-05T00:00:00","WSF2","GHCND:USW00013743",",,X,",76
"2013-01-05T00:00:00","WSF5","GHCND:USW00013743",",,X,",107
"2013-01-05T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-05T00:00:00","WT18","GHCND:USW00013743",",,X,",1
"2013-01-06T00:00:00","ADPT","GHCND:USW00013743",",,W,",-22
"2013-01-06T00:00:00","ASLP","GHCND:USW00013743",",,W,",10200
"2013-01-06T00:00:00","ASTP","GHCND:USW00013743",",,W,",10176
"2013-01-06T00:00:00","AWBT","GHCND:USW00013743",",,W,",33
"2013-01-06T00:00:00","AWND","GHCND:USW00013743",",,X,",26
"2013-01-06T00:00:00","PRCP","GHCND:USW00013743","T,,X,2400",0
"2013-01-06T00:00:00","RHAV","GHCND:USW00013743",",,W,",55
"2013-01-06T00:00:00","RHMN","GHCND:USW00013743",",,W,",35
"2013-01-06T00:00:00","RHMX","GHCND:USW00013743",",,W,",82
"2013-01-06T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-06T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-06T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",111
"2013-01-06T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",11
"2013-01-06T00:00:00","WDF2","GHCND:USW00013743",",,X,",170
"2013-01-06T00:00:00","WDF5","GHCND:USW00013743",",,X,",240
"2013-01-06T00:00:00","WSF2","GHCND:USW00013743",",,X,",63
"2013-01-06T00:00:00","WSF5","GHCND:USW00013743",",,X,",89
"2013-01-06T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-07T00:00:00","ADPT","GHCND:USW00013743",",,W,",-39
"2013-01-07T00:00:00","ASLP","GHCND:USW00013743",",,W,",10284
"2013-01-07T00:00:00","ASTP","GHCND:USW00013743",",,W,",10251
"2013-01-07T00:00:00","AWBT","GHCND:USW00013743",",,W,",22
"2013-01-07T00:00:00","AWND","GHCND:USW00013743",",,X,",34
"2013-01-07T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-07T00:00:00","RHAV","GHCND:USW00013743",",,W,",50
"2013-01-07T00:00:00","RHMN","GHCND:USW00013743",",,W,",39
"2013-01-07T00:00:00","RHMX","GHCND:USW00013743",",,W,",79
"2013-01-07T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-07T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-07T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",94
"2013-01-07T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",11
"2013-01-07T00:00:00","WDF2","GHCND:USW00013743",",,X,",310
"2013-01-07T00:00:00","WDF5","GHCND:USW00013743",",,X,",310
"2013-01-07T00:00:00","WSF2","GHCND:USW00013743",",,X,",80
"2013-01-07T00:00:00","WSF5","GHCND:USW00013743",",,X,",112
"2013-01-08T00:00:00","ADPT","GHCND:USW00013743",",,W,",-6
"2013-01-08T00:00:00","ASLP","GHCND:USW00013743",",,W,",10295
"2013-01-08T00:00:00","ASTP","GHCND:USW00013743",",,W,",10271
"2013-01-08T00:00:00","AWBT","GHCND:USW00013743",",,W,",28
"2013-01-08T00:00:00","AWND","GHCND:USW00013743",",,X,",28
"2013-01-08T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-08T00:00:00","RHAV","GHCND:USW00013743",",,W,",67
"2013-01-08T00:00:00","RHMN","GHCND:USW00013743",",,W,",45
"2013-01-08T00:00:00","RHMX","GHCND:USW00013743",",,W,",86
"2013-01-08T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-08T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-08T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",117
"2013-01-08T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",-11
"2013-01-08T00:00:00","WDF2","GHCND:USW00013743",",,X,",210
"2013-01-08T00:00:00","WDF5","GHCND:USW00013743",",,X,",210
"2013-01-08T00:00:00","WSF2","GHCND:USW00013743",",,X,",72
"2013-01-08T00:00:00","WSF5","GHCND:USW00013743",",,X,",94
"2013-01-09T00:00:00","ADPT","GHCND:USW00013743",",,W,",22
"2013-01-09T00:00:00","ASLP","GHCND:USW00013743",",,W,",10274
"2013-01-09T00:00:00","ASTP","GHCND:USW00013743",",,W,",10247
"2013-01-09T00:00:00","AWBT","GHCND:USW00013743",",,W,",44
"2013-01-09T00:00:00","AWND","GHCND:USW00013743",",,X,",13
"2013-01-09T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",3
"2013-01-09T00:00:00","RHAV","GHCND:USW00013743",",,W,",76
"2013-01-09T00:00:00","RHMN","GHCND:USW00013743",",,W,",37
"2013-01-09T00:00:00","RHMX","GHCND:USW00013743",",,W,",89
"2013-01-09T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-09T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-09T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",122
"2013-01-09T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",11
"2013-01-09T00:00:00","WDF2","GHCND:USW00013743",",,X,",340
"2013-01-09T00:00:00","WDF5","GHCND:USW00013743",",,X,",320
"2013-01-09T00:00:00","WSF2","GHCND:USW00013743",",,X,",72
"2013-01-09T00:00:00","WSF5","GHCND:USW00013743",",,X,",98
"2013-01-09T00:00:00","WT01","GHCND:USW00013743",",,W,",1
"2013-01-09T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-10T00:00:00","ADPT","GHCND:USW00013743",",,W,",-28
"2013-01-10T00:00:00","ASLP","GHCND:USW00013743",",,W,",10335
"2013-01-10T00:00:00","ASTP","GHCND:USW00013743",",,W,",10301
"2013-01-10T00:00:00","AWBT","GHCND:USW00013743",",,W,",44
"2013-01-10T00:00:00","AWND","GHCND:USW00013743",",,X,",29
"2013-01-10T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-10T00:00:00","RHAV","GHCND:USW00013743",",,W,",43
"2013-01-10T00:00:00","RHMN","GHCND:USW00013743",",,W,",30
"2013-01-10T00:00:00","RHMX","GHCND:USW00013743",",,W,",55
"2013-01-10T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-10T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-10T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",139
"2013-01-10T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",61
"2013-01-10T00:00:00","WDF2","GHCND:USW00013743",",,X,",310
"2013-01-10T00:00:00","WDF5","GHCND:USW00013743",",,X,",320
"2013-01-10T00:00:00","WSF2","GHCND:USW00013743",",,X,",72
"2013-01-10T00:00:00","WSF5","GHCND:USW00013743",",,X,",98
"2013-01-11T00:00:00","ADPT","GHCND:USW00013743",",,W,",22
"2013-01-11T00:00:00","ASLP","GHCND:USW00013743",",,W,",10261
"2013-01-11T00:00:00","ASTP","GHCND:USW00013743",",,W,",10251
"2013-01-11T00:00:00","AWBT","GHCND:USW00013743",",,W,",44
"2013-01-11T00:00:00","AWND","GHCND:USW00013743",",,X,",10
"2013-01-11T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",3
"2013-01-11T00:00:00","RHAV","GHCND:USW00013743",",,W,",79
"2013-01-11T00:00:00","RHMN","GHCND:USW00013743",",,W,",51
"2013-01-11T00:00:00","RHMX","GHCND:USW00013743",",,W,",97
"2013-01-11T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-11T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-11T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",78
"2013-01-11T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",33
"2013-01-11T00:00:00","WDF2","GHCND:USW00013743",",,X,",270
"2013-01-11T00:00:00","WDF5","GHCND:USW00013743",",,X,",260
"2013-01-11T00:00:00","WSF2","GHCND:USW00013743",",,X,",40
"2013-01-11T00:00:00","WSF5","GHCND:USW00013743",",,X,",54
"2013-01-11T00:00:00","WT01","GHCND:USW00013743",",,W,",1
"2013-01-11T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-11T00:00:00","WT14","GHCND:USW00013743",",,X,",1
"2013-01-11T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-12T00:00:00","ADPT","GHCND:USW00013743",",,W,",61
"2013-01-12T00:00:00","ASLP","GHCND:USW00013743",",,W,",10210
"2013-01-12T00:00:00","ASTP","GHCND:USW00013743",",,W,",10183
"2013-01-12T00:00:00","AWBT","GHCND:USW00013743",",,W,",72
"2013-01-12T00:00:00","AWND","GHCND:USW00013743",",,X,",17
"2013-01-12T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-12T00:00:00","RHAV","GHCND:USW00013743",",,W,",90
"2013-01-12T00:00:00","RHMN","GHCND:USW00013743",",,W,",80
"2013-01-12T00:00:00","RHMX","GHCND:USW00013743",",,W,",97
"2013-01-12T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-12T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-12T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",106
"2013-01-12T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",61
"2013-01-12T00:00:00","WDF2","GHCND:USW00013743",",,X,",180
"2013-01-12T00:00:00","WDF5","GHCND:USW00013743",",,X,",160
"2013-01-12T00:00:00","WSF2","GHCND:USW00013743",",,X,",58
"2013-01-12T00:00:00","WSF5","GHCND:USW00013743",",,X,",76
"2013-01-12T00:00:00","WT01","GHCND:USW00013743",",,X,",1
"2013-01-12T00:00:00","WT02","GHCND:USW00013743",",,X,",1
"2013-01-12T00:00:00","WT08","GHCND:USW00013743",",,X,",1
"2013-01-12T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-13T00:00:00","ADPT","GHCND:USW00013743",",,W,",83
"2013-01-13T00:00:00","ASLP","GHCND:USW00013743",",,W,",10183
"2013-01-13T00:00:00","ASTP","GHCND:USW00013743",",,W,",10163
"2013-01-13T00:00:00","AWBT","GHCND:USW00013743",",,W,",89
"2013-01-13T00:00:00","AWND","GHCND:USW00013743",",,X,",13
"2013-01-13T00:00:00","PRCP","GHCND:USW00013743","T,,X,2400",0
"2013-01-13T00:00:00","RHAV","GHCND:USW00013743",",,W,",95
"2013-01-13T00:00:00","RHMN","GHCND:USW00013743",",,W,",90
"2013-01-13T00:00:00","RHMX","GHCND:USW00013743",",,W,",97
"2013-01-13T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-13T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-13T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",128
"2013-01-13T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",61
"2013-01-13T00:00:00","WDF2","GHCND:USW00013743",",,X,",170
"2013-01-13T00:00:00","WDF5","GHCND:USW00013743",",,X,",160
"2013-01-13T00:00:00","WSF2","GHCND:USW00013743",",,X,",40
"2013-01-13T00:00:00","WSF5","GHCND:USW00013743",",,X,",45
"2013-01-13T00:00:00","WT01","GHCND:USW00013743",",,X,",1
"2013-01-13T00:00:00","WT02","GHCND:USW00013743",",,X,",1
"2013-01-13T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-13T00:00:00","WT14","GHCND:USW00013743",",,X,",1
"2013-01-14T00:00:00","ADPT","GHCND:USW00013743",",,W,",72
"2013-01-14T00:00:00","ASLP","GHCND:USW00013743",",,W,",10207
"2013-01-14T00:00:00","ASTP","GHCND:USW00013743",",,W,",10169
"2013-01-14T00:00:00","AWBT","GHCND:USW00013743",",,W,",100
"2013-01-14T00:00:00","AWND","GHCND:USW00013743",",,X,",44
"2013-01-14T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",23
"2013-01-14T00:00:00","RHAV","GHCND:USW00013743",",,W,",73
"2013-01-14T00:00:00","RHMN","GHCND:USW00013743",",,W,",55
"2013-01-14T00:00:00","RHMX","GHCND:USW00013743",",,W,",97
"2013-01-14T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-14T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-14T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",172
"2013-01-14T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",56
"2013-01-14T00:00:00","WDF2","GHCND:USW00013743",",,X,",310
"2013-01-14T00:00:00","WDF5","GHCND:USW00013743",",,X,",320
"2013-01-14T00:00:00","WSF2","GHCND:USW00013743",",,X,",94
"2013-01-14T00:00:00","WSF5","GHCND:USW00013743",",,X,",116
"2013-01-14T00:00:00","WT02","GHCND:USW00013743",",,X,",1
"2013-01-14T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-14T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-15T00:00:00","ADPT","GHCND:USW00013743",",,W,",28
"2013-01-15T00:00:00","ASLP","GHCND:USW00013743",",,W,",10251
"2013-01-15T00:00:00","ASTP","GHCND:USW00013743",",,W,",10227
"2013-01-15T00:00:00","AWBT","GHCND:USW00013743",",,W,",39
"2013-01-15T00:00:00","AWND","GHCND:USW00013743",",,X,",38
"2013-01-15T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",201
"2013-01-15T00:00:00","RHAV","GHCND:USW00013743",",,W,",86
"2013-01-15T00:00:00","RHMN","GHCND:USW00013743",",,W,",79
"2013-01-15T00:00:00","RHMX","GHCND:USW00013743",",,W,",93
"2013-01-15T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-15T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-15T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",56
"2013-01-15T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",28
"2013-01-15T00:00:00","WDF2","GHCND:USW00013743",",,X,",80
"2013-01-15T00:00:00","WDF5","GHCND:USW00013743",",,X,",360
"2013-01-15T00:00:00","WSF2","GHCND:USW00013743",",,X,",80
"2013-01-15T00:00:00","WSF5","GHCND:USW00013743",",,X,",98
"2013-01-15T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-15T00:00:00","WT14","GHCND:USW00013743",",,X,",1
"2013-01-15T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-16T00:00:00","ADPT","GHCND:USW00013743",",,W,",22
"2013-01-16T00:00:00","ASLP","GHCND:USW00013743",",,W,",10166
"2013-01-16T00:00:00","ASTP","GHCND:USW00013743",",,W,",10139
"2013-01-16T00:00:00","AWBT","GHCND:USW00013743",",,W,",39
"2013-01-16T00:00:00","AWND","GHCND:USW00013743",",,X,",25
"2013-01-16T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",74
"2013-01-16T00:00:00","RHAV","GHCND:USW00013743",",,W,",87
"2013-01-16T00:00:00","RHMN","GHCND:USW00013743",",,W,",83
"2013-01-16T00:00:00","RHMX","GHCND:USW00013743",",,W,",89
"2013-01-16T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-16T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-16T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",61
"2013-01-16T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",28
"2013-01-16T00:00:00","WDF2","GHCND:USW00013743",",,X,",190
"2013-01-16T00:00:00","WDF5","GHCND:USW00013743",",,X,",190
"2013-01-16T00:00:00","WSF2","GHCND:USW00013743",",,X,",76
"2013-01-16T00:00:00","WSF5","GHCND:USW00013743",",,X,",94
"2013-01-16T00:00:00","WT01","GHCND:USW00013743",",,W,",1
"2013-01-16T00:00:00","WT13","GHCND:USW00013743",",,X,",1
"2013-01-16T00:00:00","WT14","GHCND:USW00013743",",,X,",1
"2013-01-16T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-17T00:00:00","ADPT","GHCND:USW00013743",",,W,",6
"2013-01-17T00:00:00","ASLP","GHCND:USW00013743",",,W,",10186
"2013-01-17T00:00:00","ASTP","GHCND:USW00013743",",,W,",10159
"2013-01-17T00:00:00","AWBT","GHCND:USW00013743",",,W,",39
"2013-01-17T00:00:00","AWND","GHCND:USW00013743",",,X,",30
"2013-01-17T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",3
"2013-01-17T00:00:00","RHAV","GHCND:USW00013743",",,W,",68
"2013-01-17T00:00:00","RHMN","GHCND:USW00013743",",,W,",52
"2013-01-17T00:00:00","RHMX","GHCND:USW00013743",",,W,",93
"2013-01-17T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-17T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-17T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",78
"2013-01-17T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",44
"2013-01-17T00:00:00","WDF2","GHCND:USW00013743",",,X,",330
"2013-01-17T00:00:00","WDF5","GHCND:USW00013743",",,X,",340
"2013-01-17T00:00:00","WSF2","GHCND:USW00013743",",,X,",76
"2013-01-17T00:00:00","WSF5","GHCND:USW00013743",",,X,",89
"2013-01-17T00:00:00","WT16","GHCND:USW00013743",",,X,",1
"2013-01-18T00:00:00","ADPT","GHCND:USW00013743",",,W,",-89
"2013-01-18T00:00:00","ASLP","GHCND:USW00013743",",,W,",10291
"2013-01-18T00:00:00","ASTP","GHCND:USW00013743",",,W,",10251
"2013-01-18T00:00:00","AWBT","GHCND:USW00013743",",,W,",-11
"2013-01-18T00:00:00","AWND","GHCND:USW00013743",",,X,",51
"2013-01-18T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-18T00:00:00","RHAV","GHCND:USW00013743",",,W,",45
"2013-01-18T00:00:00","RHMN","GHCND:USW00013743",",,W,",28
"2013-01-18T00:00:00","RHMX","GHCND:USW00013743",",,W,",63
"2013-01-18T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-18T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-18T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",44
"2013-01-18T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",-6
"2013-01-18T00:00:00","WDF2","GHCND:USW00013743",",,X,",340
"2013-01-18T00:00:00","WDF5","GHCND:USW00013743",",,X,",340
"2013-01-18T00:00:00","WSF2","GHCND:USW00013743",",,X,",130
"2013-01-18T00:00:00","WSF5","GHCND:USW00013743",",,X,",161
"2013-01-19T00:00:00","ADPT","GHCND:USW00013743",",,W,",-39
"2013-01-19T00:00:00","ASLP","GHCND:USW00013743",",,W,",10240
"2013-01-19T00:00:00","ASTP","GHCND:USW00013743",",,W,",10230
"2013-01-19T00:00:00","AWBT","GHCND:USW00013743",",,W,",22
"2013-01-19T00:00:00","AWND","GHCND:USW00013743",",,X,",60
"2013-01-19T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-19T00:00:00","RHAV","GHCND:USW00013743",",,W,",51
"2013-01-19T00:00:00","RHMN","GHCND:USW00013743",",,W,",34
"2013-01-19T00:00:00","RHMX","GHCND:USW00013743",",,W,",67
"2013-01-19T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-19T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-19T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",122
"2013-01-19T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",6
"2013-01-19T00:00:00","WDF2","GHCND:USW00013743",",,X,",200
"2013-01-19T00:00:00","WDF5","GHCND:USW00013743",",,X,",200
"2013-01-19T00:00:00","WSF2","GHCND:USW00013743",",,X,",94
"2013-01-19T00:00:00","WSF5","GHCND:USW00013743",",,X,",116
"2013-01-20T00:00:00","ADPT","GHCND:USW00013743",",,W,",-61
"2013-01-20T00:00:00","ASLP","GHCND:USW00013743",",,W,",10139
"2013-01-20T00:00:00","ASTP","GHCND:USW00013743",",,W,",10108
"2013-01-20T00:00:00","AWBT","GHCND:USW00013743",",,W,",28
"2013-01-20T00:00:00","AWND","GHCND:USW00013743",",,X,",54
"2013-01-20T00:00:00","PRCP","GHCND:USW00013743",",,X,2400",0
"2013-01-20T00:00:00","RHAV","GHCND:USW00013743",",,W,",37
"2013-01-20T00:00:00","RHMN","GHCND:USW00013743",",,W,",17
"2013-01-20T00:00:00","RHMX","GHCND:USW00013743",",,W,",60
"2013-01-20T00:00:00","SNOW","GHCND:USW00013743",",,X,",0
"2013-01-20T00:00:00","SNWD","GHCND:USW00013743",",,X,",0
"2013-01-20T00:00:00","TMAX","GHCND:USW00013743",",,X,2400",167
"2013-01-20T00:00:00","TMIN","GHCND:USW00013743",",,X,2400",33
"2013-01-20T00:00:00","WDF2","GHCND:USW00013743",",,X,",310
"2013-01-20T00:00:00","WDF5","GHCND:USW00013743",",,X,",300
"2013-01-20T00:00:00","WSF2","GHCND:USW00013743",",,X,",107
"2013-01-20T00:00:00","WSF5","GHCND:USW00013743",",,X,",148
"2013-01-21T00:00:00","ADPT","GHCND:USW00013743",",,W,",-78
"2013-01-21T00:00:00","ASLP","GHCND:USW00013743",",,W,",10156
"2013-01-21T00:00:00","ASTP","GHCND:USW00013743",",,W,",10135
"2013-01-21T00:00:00","AWBT","GHCND:USW00013743",",,W,",-6
"2013-01-21T00:00:00","AWND","GHCND:USW00013743",",,X,",45
