Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2020-11-28,2020,11,28,NA,7.6,NA,3.7,NA,5.6,NA,12.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-11-29,2020,11,29,NA,10.1,NA,3.1,NA,6.6,NA,11.4,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-11-30,2020,11,30,NA,7.2,NA,0,NA,3.6,NA,14.4,NA,0,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-01,2020,12,01,NA,0.4,NA,-1.9,NA,-0.7,NA,18.7,NA,0,NA,NA,NA,NA,NA,4.6,NA,1,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-02,2020,12,02,NA,4.8,NA,-0.8,NA,2,NA,16,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-03,2020,12,03,NA,5.7,NA,0.8,NA,3.3,NA,14.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-04,2020,12,04,NA,4.7,NA,1.4,NA,3,NA,15,NA,0,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-05,2020,12,05,NA,2.5,NA,-3.4,NA,-0.5,NA,18.5,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-06,2020,12,06,NA,1.1,NA,-4.5,NA,-1.7,NA,19.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-07,2020,12,07,NA,1.1,NA,-4.9,NA,-1.9,NA,19.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-08,2020,12,08,NA,2.5,NA,-5.2,NA,-1.3,NA,19.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-09,2020,12,09,NA,4.7,NA,0.4,NA,2.5,NA,15.5,NA,0,NA,NA,NA,NA,NA,7,NA,2,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-10,2020,12,10,NA,6.2,NA,2.5,NA,4.4,NA,13.6,NA,0,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-11,2020,12,11,NA,9.5,NA,2.9,NA,6.2,NA,11.8,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-12,2020,12,12,NA,9.4,NA,3.9,NA,6.7,NA,11.3,NA,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-13,2020,12,13,NA,7.2,NA,0.4,NA,3.8,NA,14.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-14,2020,12,14,NA,2.5,NA,-1.8,NA,0.4,NA,17.6,NA,0,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-15,2020,12,15,NA,-1.7,NA,-6.9,NA,-4.3,NA,22.3,NA,0,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-16,2020,12,16,NA,-4.8,NA,-7.1,NA,-5.9,NA,23.9,NA,0,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-17,2020,12,17,NA,-2.9,NA,-7.2,NA,-5,NA,23,NA,0,NA,NA,NA,NA,NA,0.1,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-18,2020,12,18,NA,0.4,NA,-7,NA,-3.3,NA,21.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-19,2020,12,19,NA,3,NA,0.3,NA,1.7,NA,16.3,NA,0,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-20,2020,12,20,NA,5.3,NA,1.5,NA,3.4,NA,14.6,NA,0,NA,NA,NA,NA,NA,1.1,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-21,2020,12,21,NA,4.6,NA,0.2,NA,2.4,NA,15.6,NA,0,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-22,2020,12,22,NA,4.1,NA,0.5,NA,2.3,NA,15.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-23,2020,12,23,NA,8.2,NA,1.7,NA,5,NA,13,NA,0,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-24,2020,12,24,NA,9.5,NA,-2.2,NA,3.7,NA,14.3,NA,0,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-25,2020,12,25,NA,0.2,NA,-4.7,NA,-2.2,NA,20.2,NA,0,NA,NA,NA,NA,NA,5.1,NA,4,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-26,2020,12,26,NA,-1.4,NA,-4.6,NA,-3,NA,21,NA,0,NA,NA,NA,NA,NA,1,NA,4,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-27,2020,12,27,NA,4.7,NA,-2.6,NA,1.1,NA,16.9,NA,0,NA,NA,NA,NA,NA,0.5,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-28,2020,12,28,NA,5.2,NA,-1.9,NA,1.7,NA,16.3,NA,0,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-29,2020,12,29,NA,-0.5,NA,-4,NA,-2.3,NA,20.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-30,2020,12,30,NA,5.6,NA,-2.3,NA,1.7,NA,16.3,NA,0,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2020-12-31,2020,12,31,NA,2.5,NA,-1,NA,0.7,NA,17.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
