"date","datatype","station","attributes","value"
"2013-01-05T00:00:00","ASLP","GHCND:USW00023174",",,W,",10237
"2013-01-05T00:00:00","ASTP","GHCND:USW00023174",",,W,",10119
"2013-01-05T00:00:00","AWBT","GHCND:USW00023174",",,W,",72
"2013-01-05T00:00:00","AWND","GHCND:USW00023174",",,X,",21
"2013-01-05T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-05T00:00:00","RHAV","GHCND:USW00023174",",,W,",53
"2013-01-05T00:00:00","RHMN","GHCND:USW00023174",",,W,",22
"2013-01-05T00:00:00","RHMX","GHCND:USW00023174",",,W,",83
"2013-01-05T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",167
"2013-01-05T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",56
"2013-01-05T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-05T00:00:00","WDF5","GHCND:USW00023174",",,X,",260
"2013-01-05T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-05T00:00:00","WSF5","GHCND:USW00023174",",,X,",72
"2013-01-06T00:00:00","ADPT","GHCND:USW00023174",",,W,",78
"2013-01-06T00:00:00","ASLP","GHCND:USW00023174",",,W,",10203
"2013-01-06T00:00:00","ASTP","GHCND:USW00023174",",,W,",10081
"2013-01-06T00:00:00","AWBT","GHCND:USW00023174",",,W,",94
"2013-01-06T00:00:00","AWND","GHCND:USW00023174",",,X,",29
"2013-01-06T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",33
"2013-01-06T00:00:00","RHAV","GHCND:USW00023174",",,W,",82
"2013-01-06T00:00:00","RHMN","GHCND:USW00023174",",,W,",62
"2013-01-06T00:00:00","RHMX","GHCND:USW00023174",",,W,",100
"2013-01-06T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",139
"2013-01-06T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",83
"2013-01-06T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-06T00:00:00","WDF5","GHCND:USW00023174",",,X,",260
"2013-01-06T00:00:00","WSF2","GHCND:USW00023174",",,X,",125
"2013-01-06T00:00:00","WSF5","GHCND:USW00023174",",,X,",139
"2013-01-06T00:00:00","WT01","GHCND:USW00023174",",,W,",1
"2013-01-06T00:00:00","WT13","GHCND:USW00023174",",,X,",1
"2013-01-06T00:00:00","WT16","GHCND:USW00023174",",,X,",1
"2013-01-07T00:00:00","ADPT","GHCND:USW00023174",",,W,",22
"2013-01-07T00:00:00","ASLP","GHCND:USW00023174",",,W,",10169
"2013-01-07T00:00:00","ASTP","GHCND:USW00023174",",,W,",10047
"2013-01-07T00:00:00","AWBT","GHCND:USW00023174",",,W,",83
"2013-01-07T00:00:00","AWND","GHCND:USW00023174",",,X,",46
"2013-01-07T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-07T00:00:00","RHAV","GHCND:USW00023174",",,W,",46
"2013-01-07T00:00:00","RHMN","GHCND:USW00023174",",,W,",28
"2013-01-07T00:00:00","RHMX","GHCND:USW00023174",",,W,",69
"2013-01-07T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",189
"2013-01-07T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",83
"2013-01-07T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-07T00:00:00","WDF5","GHCND:USW00023174",",,X,",270
"2013-01-07T00:00:00","WSF2","GHCND:USW00023174",",,X,",116
"2013-01-07T00:00:00","WSF5","GHCND:USW00023174",",,X,",134
"2013-01-08T00:00:00","ADPT","GHCND:USW00023174",",,W,",61
"2013-01-08T00:00:00","ASLP","GHCND:USW00023174",",,W,",10183
"2013-01-08T00:00:00","ASTP","GHCND:USW00023174",",,W,",10064
"2013-01-08T00:00:00","AWBT","GHCND:USW00023174",",,W,",94
"2013-01-08T00:00:00","AWND","GHCND:USW00023174",",,X,",13
"2013-01-08T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-08T00:00:00","RHAV","GHCND:USW00023174",",,W,",64
"2013-01-08T00:00:00","RHMN","GHCND:USW00023174",",,W,",43
"2013-01-08T00:00:00","RHMX","GHCND:USW00023174",",,W,",86
"2013-01-08T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",194
"2013-01-08T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",72
"2013-01-08T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-08T00:00:00","WDF5","GHCND:USW00023174",",,X,",270
"2013-01-08T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-08T00:00:00","WSF5","GHCND:USW00023174",",,X,",67
"2013-01-09T00:00:00","ADPT","GHCND:USW00023174",",,W,",89
"2013-01-09T00:00:00","ASLP","GHCND:USW00023174",",,W,",10186
"2013-01-09T00:00:00","ASTP","GHCND:USW00023174",",,W,",10064
"2013-01-09T00:00:00","AWBT","GHCND:USW00023174",",,W,",111
"2013-01-09T00:00:00","AWND","GHCND:USW00023174",",,X,",16
"2013-01-09T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-09T00:00:00","RHAV","GHCND:USW00023174",",,W,",77
"2013-01-09T00:00:00","RHMN","GHCND:USW00023174",",,W,",48
"2013-01-09T00:00:00","RHMX","GHCND:USW00023174",",,W,",90
"2013-01-09T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",172
"2013-01-09T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",89
"2013-01-09T00:00:00","WDF2","GHCND:USW00023174",",,X,",280
"2013-01-09T00:00:00","WDF5","GHCND:USW00023174",",,X,",250
"2013-01-09T00:00:00","WSF2","GHCND:USW00023174",",,X,",58
"2013-01-09T00:00:00","WSF5","GHCND:USW00023174",",,X,",72
"2013-01-09T00:00:00","WT01","GHCND:USW00023174",",,W,",1
"2013-01-09T00:00:00","WT13","GHCND:USW00023174",",,X,",1
"2013-01-10T00:00:00","ADPT","GHCND:USW00023174",",,W,",22
"2013-01-10T00:00:00","ASLP","GHCND:USW00023174",",,W,",10156
"2013-01-10T00:00:00","ASTP","GHCND:USW00023174",",,W,",10041
"2013-01-10T00:00:00","AWBT","GHCND:USW00023174",",,W,",72
"2013-01-10T00:00:00","AWND","GHCND:USW00023174",",,X,",52
"2013-01-10T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",18
"2013-01-10T00:00:00","RHAV","GHCND:USW00023174",",,W,",53
"2013-01-10T00:00:00","RHMN","GHCND:USW00023174",",,W,",27
"2013-01-10T00:00:00","RHMX","GHCND:USW00023174",",,W,",89
"2013-01-10T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",150
"2013-01-10T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",89
"2013-01-10T00:00:00","WDF2","GHCND:USW00023174",",,X,",280
"2013-01-10T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-10T00:00:00","WSF2","GHCND:USW00023174",",,X,",143
"2013-01-10T00:00:00","WSF5","GHCND:USW00023174",",,X,",170
"2013-01-10T00:00:00","WT08","GHCND:USW00023174",",,W,",1
"2013-01-10T00:00:00","WT14","GHCND:USW00023174",",,X,",1
"2013-01-10T00:00:00","WT16","GHCND:USW00023174",",,X,",1
"2013-01-11T00:00:00","ADPT","GHCND:USW00023174",",,W,",-44
"2013-01-11T00:00:00","ASLP","GHCND:USW00023174",",,W,",10203
"2013-01-11T00:00:00","ASTP","GHCND:USW00023174",",,W,",10085
"2013-01-11T00:00:00","AWBT","GHCND:USW00023174",",,W,",39
"2013-01-11T00:00:00","AWND","GHCND:USW00023174",",,X,",38
"2013-01-11T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-11T00:00:00","RHAV","GHCND:USW00023174",",,W,",36
"2013-01-11T00:00:00","RHMN","GHCND:USW00023174",",,W,",28
"2013-01-11T00:00:00","RHMX","GHCND:USW00023174",",,W,",45
"2013-01-11T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",122
"2013-01-11T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",72
"2013-01-11T00:00:00","WDF2","GHCND:USW00023174",",,X,",280
"2013-01-11T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-11T00:00:00","WSF2","GHCND:USW00023174",",,X,",76
"2013-01-11T00:00:00","WSF5","GHCND:USW00023174",",,X,",112
"2013-01-12T00:00:00","ADPT","GHCND:USW00023174",",,W,",-50
"2013-01-12T00:00:00","ASLP","GHCND:USW00023174",",,W,",10196
"2013-01-12T00:00:00","ASTP","GHCND:USW00023174",",,W,",10075
"2013-01-12T00:00:00","AWBT","GHCND:USW00023174",",,W,",39
"2013-01-12T00:00:00","AWND","GHCND:USW00023174",",,X,",26
"2013-01-12T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-12T00:00:00","RHAV","GHCND:USW00023174",",,W,",37
"2013-01-12T00:00:00","RHMN","GHCND:USW00023174",",,W,",20
"2013-01-12T00:00:00","RHMX","GHCND:USW00023174",",,W,",49
"2013-01-12T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",139
"2013-01-12T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",56
"2013-01-12T00:00:00","WDF2","GHCND:USW00023174",",,X,",260
"2013-01-12T00:00:00","WDF5","GHCND:USW00023174",",,X,",360
"2013-01-12T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-12T00:00:00","WSF5","GHCND:USW00023174",",,X,",80
"2013-01-13T00:00:00","ADPT","GHCND:USW00023174",",,W,",-44
"2013-01-13T00:00:00","ASLP","GHCND:USW00023174",",,W,",10196
"2013-01-13T00:00:00","ASTP","GHCND:USW00023174",",,W,",10078
"2013-01-13T00:00:00","AWBT","GHCND:USW00023174",",,W,",39
"2013-01-13T00:00:00","AWND","GHCND:USW00023174",",,X,",32
"2013-01-13T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-13T00:00:00","RHAV","GHCND:USW00023174",",,W,",39
"2013-01-13T00:00:00","RHMN","GHCND:USW00023174",",,W,",21
"2013-01-13T00:00:00","RHMX","GHCND:USW00023174",",,W,",53
"2013-01-13T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",133
"2013-01-13T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",39
"2013-01-13T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-13T00:00:00","WDF5","GHCND:USW00023174",",,X,",270
"2013-01-13T00:00:00","WSF2","GHCND:USW00023174",",,X,",80
"2013-01-13T00:00:00","WSF5","GHCND:USW00023174",",,X,",89
"2013-01-14T00:00:00","ADPT","GHCND:USW00023174",",,W,",-117
"2013-01-14T00:00:00","ASLP","GHCND:USW00023174",",,W,",10247
"2013-01-14T00:00:00","ASTP","GHCND:USW00023174",",,W,",10129
"2013-01-14T00:00:00","AWBT","GHCND:USW00023174",",,W,",17
"2013-01-14T00:00:00","AWND","GHCND:USW00023174",",,X,",24
"2013-01-14T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-14T00:00:00","RHAV","GHCND:USW00023174",",,W,",23
"2013-01-14T00:00:00","RHMN","GHCND:USW00023174",",,W,",10
"2013-01-14T00:00:00","RHMX","GHCND:USW00023174",",,W,",33
"2013-01-14T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",144
"2013-01-14T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",33
"2013-01-14T00:00:00","WDF2","GHCND:USW00023174",",,X,",240
"2013-01-14T00:00:00","WDF5","GHCND:USW00023174",",,X,",200
"2013-01-14T00:00:00","WSF2","GHCND:USW00023174",",,X,",76
"2013-01-14T00:00:00","WSF5","GHCND:USW00023174",",,X,",98
"2013-01-15T00:00:00","ADPT","GHCND:USW00023174",",,W,",-50
"2013-01-15T00:00:00","ASLP","GHCND:USW00023174",",,W,",10288
"2013-01-15T00:00:00","ASTP","GHCND:USW00023174",",,W,",10169
"2013-01-15T00:00:00","AWBT","GHCND:USW00023174",",,W,",39
"2013-01-15T00:00:00","AWND","GHCND:USW00023174",",,X,",23
"2013-01-15T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-15T00:00:00","RHAV","GHCND:USW00023174",",,W,",42
"2013-01-15T00:00:00","RHMN","GHCND:USW00023174",",,W,",17
"2013-01-15T00:00:00","RHMX","GHCND:USW00023174",",,W,",72
"2013-01-15T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",139
"2013-01-15T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",33
"2013-01-15T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-15T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-15T00:00:00","WSF2","GHCND:USW00023174",",,X,",76
"2013-01-15T00:00:00","WSF5","GHCND:USW00023174",",,X,",89
"2013-01-16T00:00:00","ADPT","GHCND:USW00023174",",,W,",17
"2013-01-16T00:00:00","ASLP","GHCND:USW00023174",",,W,",10244
"2013-01-16T00:00:00","ASTP","GHCND:USW00023174",",,W,",10125
"2013-01-16T00:00:00","AWBT","GHCND:USW00023174",",,W,",67
"2013-01-16T00:00:00","AWND","GHCND:USW00023174",",,X,",14
"2013-01-16T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-16T00:00:00","RHAV","GHCND:USW00023174",",,W,",55
"2013-01-16T00:00:00","RHMN","GHCND:USW00023174",",,W,",23
"2013-01-16T00:00:00","RHMX","GHCND:USW00023174",",,W,",75
"2013-01-16T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",189
"2013-01-16T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",44
"2013-01-16T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-16T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-16T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-16T00:00:00","WSF5","GHCND:USW00023174",",,X,",76
"2013-01-16T00:00:00","WT01","GHCND:USW00023174",",,W,",1
"2013-01-17T00:00:00","ADPT","GHCND:USW00023174",",,W,",-22
"2013-01-17T00:00:00","ASLP","GHCND:USW00023174",",,W,",10200
"2013-01-17T00:00:00","ASTP","GHCND:USW00023174",",,W,",10081
"2013-01-17T00:00:00","AWBT","GHCND:USW00023174",",,W,",78
"2013-01-17T00:00:00","AWND","GHCND:USW00023174",",,X,",13
"2013-01-17T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-17T00:00:00","RHAV","GHCND:USW00023174",",,W,",32
"2013-01-17T00:00:00","RHMN","GHCND:USW00023174",",,W,",13
"2013-01-17T00:00:00","RHMX","GHCND:USW00023174",",,W,",64
"2013-01-17T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",239
"2013-01-17T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",72
"2013-01-17T00:00:00","WDF2","GHCND:USW00023174",",,X,",280
"2013-01-17T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-17T00:00:00","WSF2","GHCND:USW00023174",",,X,",54
"2013-01-17T00:00:00","WSF5","GHCND:USW00023174",",,X,",76
"2013-01-18T00:00:00","ADPT","GHCND:USW00023174",",,W,",-50
"2013-01-18T00:00:00","ASLP","GHCND:USW00023174",",,W,",10193
"2013-01-18T00:00:00","ASTP","GHCND:USW00023174",",,W,",10075
"2013-01-18T00:00:00","AWBT","GHCND:USW00023174",",,W,",83
"2013-01-18T00:00:00","AWND","GHCND:USW00023174",",,X,",24
"2013-01-18T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-18T00:00:00","RHAV","GHCND:USW00023174",",,W,",21
"2013-01-18T00:00:00","RHMN","GHCND:USW00023174",",,W,",10
"2013-01-18T00:00:00","RHMX","GHCND:USW00023174",",,W,",37
"2013-01-18T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",261
"2013-01-18T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",111
"2013-01-18T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-18T00:00:00","WDF5","GHCND:USW00023174",",,X,",320
"2013-01-18T00:00:00","WSF2","GHCND:USW00023174",",,X,",58
"2013-01-18T00:00:00","WSF5","GHCND:USW00023174",",,X,",67
"2013-01-19T00:00:00","ADPT","GHCND:USW00023174",",,W,",-56
"2013-01-19T00:00:00","ASLP","GHCND:USW00023174",",,W,",10200
"2013-01-19T00:00:00","ASTP","GHCND:USW00023174",",,W,",10085
"2013-01-19T00:00:00","AWBT","GHCND:USW00023174",",,W,",78
"2013-01-19T00:00:00","AWND","GHCND:USW00023174",",,X,",21
"2013-01-19T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-19T00:00:00","RHAV","GHCND:USW00023174",",,W,",22
"2013-01-19T00:00:00","RHMN","GHCND:USW00023174",",,W,",9
"2013-01-19T00:00:00","RHMX","GHCND:USW00023174",",,W,",44
"2013-01-19T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",261
"2013-01-19T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",106
"2013-01-19T00:00:00","WDF2","GHCND:USW00023174",",,X,",270
"2013-01-19T00:00:00","WDF5","GHCND:USW00023174",",,X,",360
"2013-01-19T00:00:00","WSF2","GHCND:USW00023174",",,X,",54
"2013-01-19T00:00:00","WSF5","GHCND:USW00023174",",,X,",80
"2013-01-20T00:00:00","ADPT","GHCND:USW00023174",",,W,",-50
"2013-01-20T00:00:00","ASLP","GHCND:USW00023174",",,W,",10186
"2013-01-20T00:00:00","ASTP","GHCND:USW00023174",",,W,",10068
"2013-01-20T00:00:00","AWBT","GHCND:USW00023174",",,W,",78
"2013-01-20T00:00:00","AWND","GHCND:USW00023174",",,X,",21
"2013-01-20T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-20T00:00:00","RHAV","GHCND:USW00023174",",,W,",25
"2013-01-20T00:00:00","RHMN","GHCND:USW00023174",",,W,",6
"2013-01-20T00:00:00","RHMX","GHCND:USW00023174",",,W,",56
"2013-01-20T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",267
"2013-01-20T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",111
"2013-01-20T00:00:00","WDF2","GHCND:USW00023174",",,X,",280
"2013-01-20T00:00:00","WDF5","GHCND:USW00023174",",,X,",280
"2013-01-20T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-20T00:00:00","WSF5","GHCND:USW00023174",",,X,",80
"2013-01-21T00:00:00","ADPT","GHCND:USW00023174",",,W,",-56
"2013-01-21T00:00:00","ASLP","GHCND:USW00023174",",,W,",10176
"2013-01-21T00:00:00","ASTP","GHCND:USW00023174",",,W,",10058
"2013-01-21T00:00:00","AWBT","GHCND:USW00023174",",,W,",72
"2013-01-21T00:00:00","AWND","GHCND:USW00023174",",,X,",20
"2013-01-21T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-21T00:00:00","RHAV","GHCND:USW00023174",",,W,",22
"2013-01-21T00:00:00","RHMN","GHCND:USW00023174",",,W,",9
"2013-01-21T00:00:00","RHMX","GHCND:USW00023174",",,W,",51
"2013-01-21T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",250
"2013-01-21T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",94
"2013-01-21T00:00:00","WDF2","GHCND:USW00023174",",,X,",260
"2013-01-21T00:00:00","WDF5","GHCND:USW00023174",",,X,",270
"2013-01-21T00:00:00","WSF2","GHCND:USW00023174",",,X,",63
"2013-01-21T00:00:00","WSF5","GHCND:USW00023174",",,X,",67
"2013-01-22T00:00:00","ADPT","GHCND:USW00023174",",,W,",-61
"2013-01-22T00:00:00","ASLP","GHCND:USW00023174",",,W,",10176
"2013-01-22T00:00:00","ASTP","GHCND:USW00023174",",,W,",10061
"2013-01-22T00:00:00","AWBT","GHCND:USW00023174",",,W,",78
"2013-01-22T00:00:00","AWND","GHCND:USW00023174",",,X,",23
"2013-01-22T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",0
"2013-01-22T00:00:00","RHAV","GHCND:USW00023174",",,W,",21
"2013-01-22T00:00:00","RHMN","GHCND:USW00023174",",,W,",7
"2013-01-22T00:00:00","RHMX","GHCND:USW00023174",",,W,",41
"2013-01-22T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",267
"2013-01-22T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",117
"2013-01-22T00:00:00","WDF2","GHCND:USW00023174",",,X,",260
"2013-01-22T00:00:00","WDF5","GHCND:USW00023174",",,X,",30
"2013-01-22T00:00:00","WSF2","GHCND:USW00023174",",,X,",58
"2013-01-22T00:00:00","WSF5","GHCND:USW00023174",",,X,",72
"2013-01-23T00:00:00","ADPT","GHCND:USW00023174",",,W,",6
"2013-01-23T00:00:00","ASLP","GHCND:USW00023174",",,W,",10176
"2013-01-23T00:00:00","ASTP","GHCND:USW00023174",",,W,",10058
"2013-01-23T00:00:00","AWBT","GHCND:USW00023174",",,W,",106
"2013-01-23T00:00:00","AWND","GHCND:USW00023174",",,X,",22
"2013-01-23T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",10
"2013-01-23T00:00:00","RHAV","GHCND:USW00023174",",,W,",35
"2013-01-23T00:00:00","RHMN","GHCND:USW00023174",",,W,",17
"2013-01-23T00:00:00","RHMX","GHCND:USW00023174",",,W,",81
"2013-01-23T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",239
"2013-01-23T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",144
"2013-01-23T00:00:00","WDF2","GHCND:USW00023174",",,X,",140
"2013-01-23T00:00:00","WDF5","GHCND:USW00023174",",,X,",170
"2013-01-23T00:00:00","WSF2","GHCND:USW00023174",",,X,",67
"2013-01-23T00:00:00","WSF5","GHCND:USW00023174",",,X,",94
"2013-01-23T00:00:00","WT01","GHCND:USW00023174",",,W,",1
"2013-01-23T00:00:00","WT13","GHCND:USW00023174",",,X,",1
"2013-01-23T00:00:00","WT16","GHCND:USW00023174",",,X,",1
"2013-01-24T00:00:00","ADPT","GHCND:USW00023174",",,W,",122
"2013-01-24T00:00:00","ASLP","GHCND:USW00023174",",,W,",10203
"2013-01-24T00:00:00","ASTP","GHCND:USW00023174",",,W,",10085
"2013-01-24T00:00:00","AWBT","GHCND:USW00023174",",,W,",139
"2013-01-24T00:00:00","AWND","GHCND:USW00023174",",,X,",35
"2013-01-24T00:00:00","PRCP","GHCND:USW00023174",",,X,2400",193
"2013-01-24T00:00:00","RHAV","GHCND:USW00023174",",,W,",80
"2013-01-24T00:00:00","RHMN","GHCND:USW00023174",",,W,",66
"2013-01-24T00:00:00","RHMX","GHCND:USW00023174",",,W,",97
"2013-01-24T00:00:00","TMAX","GHCND:USW00023174",",,X,2400",189
"2013-01-24T00:00:00","TMIN","GHCND:USW00023174",",,X,2400",128
"2013-01-24T00:00:00","WDF2","GHCND:USW00023174",",,X,",80
"2013-01-24T00:00:00","WDF5","GHCND:USW00023174",",,X,",40
"2013-01-24T00:00:00","WSF2","GHCND:USW00023174",",,X,",76
