"date","datatype","station","attributes","value"
"2015-01-04T00:00:00","ADPT","GHCND:USW00012839",",,W,",211
"2015-01-04T00:00:00","ASLP","GHCND:USW00012839",",,W,",10237
"2015-01-04T00:00:00","ASTP","GHCND:USW00012839",",,W,",10224
"2015-01-04T00:00:00","AWBT","GHCND:USW00012839",",,W,",228
"2015-01-04T00:00:00","AWND","GHCND:USW00012839",",,W,",39
"2015-01-04T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-04T00:00:00","PSUN","GHCND:USW00012839",",,W,",74
"2015-01-04T00:00:00","RHAV","GHCND:USW00012839",",,W,",77
"2015-01-04T00:00:00","RHMN","GHCND:USW00012839",",,W,",65
"2015-01-04T00:00:00","RHMX","GHCND:USW00012839",",,W,",88
"2015-01-04T00:00:00","TAVG","GHCND:USW00012839","H,,S,",257
"2015-01-04T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",283
"2015-01-04T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",233
"2015-01-04T00:00:00","TSUN","GHCND:USW00012839",",,W,",469
"2015-01-04T00:00:00","WDF2","GHCND:USW00012839",",,W,",140
"2015-01-04T00:00:00","WDF5","GHCND:USW00012839",",,W,",130
"2015-01-04T00:00:00","WSF2","GHCND:USW00012839",",,W,",94
"2015-01-04T00:00:00","WSF5","GHCND:USW00012839",",,W,",121
"2015-01-05T00:00:00","ADPT","GHCND:USW00012839",",,W,",211
"2015-01-05T00:00:00","ASLP","GHCND:USW00012839",",,W,",10251
"2015-01-05T00:00:00","ASTP","GHCND:USW00012839",",,W,",10240
"2015-01-05T00:00:00","AWBT","GHCND:USW00012839",",,W,",222
"2015-01-05T00:00:00","AWND","GHCND:USW00012839",",,W,",27
"2015-01-05T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",5
"2015-01-05T00:00:00","RHAV","GHCND:USW00012839",",,W,",78
"2015-01-05T00:00:00","RHMN","GHCND:USW00012839",",,W,",57
"2015-01-05T00:00:00","RHMX","GHCND:USW00012839",",,W,",94
"2015-01-05T00:00:00","TAVG","GHCND:USW00012839","H,,S,",252
"2015-01-05T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",289
"2015-01-05T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",222
"2015-01-05T00:00:00","TSUN","GHCND:USW00012839",",,W,",450
"2015-01-05T00:00:00","WDF2","GHCND:USW00012839",",,W,",40
"2015-01-05T00:00:00","WDF5","GHCND:USW00012839",",,W,",50
"2015-01-05T00:00:00","WSF2","GHCND:USW00012839",",,W,",67
"2015-01-05T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-06T00:00:00","ADPT","GHCND:USW00012839",",,W,",200
"2015-01-06T00:00:00","ASLP","GHCND:USW00012839",",,W,",10240
"2015-01-06T00:00:00","ASTP","GHCND:USW00012839",",,W,",10230
"2015-01-06T00:00:00","AWBT","GHCND:USW00012839",",,W,",217
"2015-01-06T00:00:00","AWND","GHCND:USW00012839",",,W,",27
"2015-01-06T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",3
"2015-01-06T00:00:00","PSUN","GHCND:USW00012839",",,W,",78
"2015-01-06T00:00:00","RHAV","GHCND:USW00012839",",,W,",74
"2015-01-06T00:00:00","RHMN","GHCND:USW00012839",",,W,",58
"2015-01-06T00:00:00","RHMX","GHCND:USW00012839",",,W,",87
"2015-01-06T00:00:00","TAVG","GHCND:USW00012839","H,,S,",247
"2015-01-06T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",289
"2015-01-06T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",222
"2015-01-06T00:00:00","TSUN","GHCND:USW00012839",",,W,",495
"2015-01-06T00:00:00","WDF2","GHCND:USW00012839",",,W,",110
"2015-01-06T00:00:00","WDF5","GHCND:USW00012839",",,W,",140
"2015-01-06T00:00:00","WSF2","GHCND:USW00012839",",,W,",58
"2015-01-06T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-07T00:00:00","ADPT","GHCND:USW00012839",",,W,",167
"2015-01-07T00:00:00","ASLP","GHCND:USW00012839",",,W,",10210
"2015-01-07T00:00:00","ASTP","GHCND:USW00012839",",,W,",10196
"2015-01-07T00:00:00","AWBT","GHCND:USW00012839",",,W,",189
"2015-01-07T00:00:00","AWND","GHCND:USW00012839",",,W,",26
"2015-01-07T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-07T00:00:00","RHAV","GHCND:USW00012839",",,W,",68
"2015-01-07T00:00:00","RHMN","GHCND:USW00012839",",,W,",41
"2015-01-07T00:00:00","RHMX","GHCND:USW00012839",",,W,",94
"2015-01-07T00:00:00","TAVG","GHCND:USW00012839","H,,S,",237
"2015-01-07T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",272
"2015-01-07T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",183
"2015-01-07T00:00:00","TSUN","GHCND:USW00012839",",,W,",508
"2015-01-07T00:00:00","WDF2","GHCND:USW00012839",",,W,",350
"2015-01-07T00:00:00","WDF5","GHCND:USW00012839",",,W,",330
"2015-01-07T00:00:00","WSF2","GHCND:USW00012839",",,W,",58
"2015-01-07T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-08T00:00:00","ADPT","GHCND:USW00012839",",,W,",106
"2015-01-08T00:00:00","ASLP","GHCND:USW00012839",",,W,",10234
"2015-01-08T00:00:00","ASTP","GHCND:USW00012839",",,W,",10220
"2015-01-08T00:00:00","AWBT","GHCND:USW00012839",",,W,",139
"2015-01-08T00:00:00","AWND","GHCND:USW00012839",",,W,",48
"2015-01-08T00:00:00","PRCP","GHCND:USW00012839","T,,W,2400",0
"2015-01-08T00:00:00","PSUN","GHCND:USW00012839",",,W,",68
"2015-01-08T00:00:00","RHAV","GHCND:USW00012839",",,W,",61
"2015-01-08T00:00:00","RHMN","GHCND:USW00012839",",,W,",46
"2015-01-08T00:00:00","RHMX","GHCND:USW00012839",",,W,",76
"2015-01-08T00:00:00","TAVG","GHCND:USW00012839","H,,S,",184
"2015-01-08T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",228
"2015-01-08T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",133
"2015-01-08T00:00:00","TSUN","GHCND:USW00012839",",,W,",434
"2015-01-08T00:00:00","WDF2","GHCND:USW00012839",",,W,",80
"2015-01-08T00:00:00","WDF5","GHCND:USW00012839",",,W,",40
"2015-01-08T00:00:00","WSF2","GHCND:USW00012839",",,W,",81
"2015-01-08T00:00:00","WSF5","GHCND:USW00012839",",,W,",107
"2015-01-09T00:00:00","ADPT","GHCND:USW00012839",",,W,",156
"2015-01-09T00:00:00","ASLP","GHCND:USW00012839",",,W,",10227
"2015-01-09T00:00:00","ASTP","GHCND:USW00012839",",,W,",10213
"2015-01-09T00:00:00","AWBT","GHCND:USW00012839",",,W,",178
"2015-01-09T00:00:00","AWND","GHCND:USW00012839",",,W,",20
"2015-01-09T00:00:00","PRCP","GHCND:USW00012839","T,,W,2400",0
"2015-01-09T00:00:00","PSUN","GHCND:USW00012839",",,W,",56
"2015-01-09T00:00:00","RHAV","GHCND:USW00012839",",,W,",69
"2015-01-09T00:00:00","RHMN","GHCND:USW00012839",",,W,",52
"2015-01-09T00:00:00","RHMX","GHCND:USW00012839",",,W,",87
"2015-01-09T00:00:00","TAVG","GHCND:USW00012839","H,,S,",214
"2015-01-09T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",261
"2015-01-09T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",178
"2015-01-09T00:00:00","TSUN","GHCND:USW00012839",",,W,",360
"2015-01-09T00:00:00","WDF2","GHCND:USW00012839",",,W,",100
"2015-01-09T00:00:00","WDF5","GHCND:USW00012839",",,W,",180
"2015-01-09T00:00:00","WSF2","GHCND:USW00012839",",,W,",54
"2015-01-09T00:00:00","WSF5","GHCND:USW00012839",",,W,",67
"2015-01-10T00:00:00","ADPT","GHCND:USW00012839",",,W,",161
"2015-01-10T00:00:00","ASLP","GHCND:USW00012839",",,W,",10247
"2015-01-10T00:00:00","ASTP","GHCND:USW00012839",",,W,",10234
"2015-01-10T00:00:00","AWBT","GHCND:USW00012839",",,W,",178
"2015-01-10T00:00:00","AWND","GHCND:USW00012839",",,W,",37
"2015-01-10T00:00:00","PRCP","GHCND:USW00012839","T,,W,2400",0
"2015-01-10T00:00:00","PSUN","GHCND:USW00012839",",,W,",70
"2015-01-10T00:00:00","RHAV","GHCND:USW00012839",",,W,",76
"2015-01-10T00:00:00","RHMN","GHCND:USW00012839",",,W,",62
"2015-01-10T00:00:00","RHMX","GHCND:USW00012839",",,W,",96
"2015-01-10T00:00:00","TAVG","GHCND:USW00012839","H,,S,",202
"2015-01-10T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",256
"2015-01-10T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",150
"2015-01-10T00:00:00","TSUN","GHCND:USW00012839",",,W,",449
"2015-01-10T00:00:00","WDF2","GHCND:USW00012839",",,W,",70
"2015-01-10T00:00:00","WDF5","GHCND:USW00012839",",,W,",70
"2015-01-10T00:00:00","WSF2","GHCND:USW00012839",",,W,",72
"2015-01-10T00:00:00","WSF5","GHCND:USW00012839",",,W,",98
"2015-01-10T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-11T00:00:00","ADPT","GHCND:USW00012839",",,W,",200
"2015-01-11T00:00:00","ASLP","GHCND:USW00012839",",,W,",10237
"2015-01-11T00:00:00","ASTP","GHCND:USW00012839",",,W,",10227
"2015-01-11T00:00:00","AWBT","GHCND:USW00012839",",,W,",211
"2015-01-11T00:00:00","AWND","GHCND:USW00012839",",,W,",53
"2015-01-11T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",8
"2015-01-11T00:00:00","PSUN","GHCND:USW00012839",",,W,",55
"2015-01-11T00:00:00","RHAV","GHCND:USW00012839",",,W,",77
"2015-01-11T00:00:00","RHMN","GHCND:USW00012839",",,W,",67
"2015-01-11T00:00:00","RHMX","GHCND:USW00012839",",,W,",82
"2015-01-11T00:00:00","TAVG","GHCND:USW00012839","H,,S,",237
"2015-01-11T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",267
"2015-01-11T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",211
"2015-01-11T00:00:00","TSUN","GHCND:USW00012839",",,W,",352
"2015-01-11T00:00:00","WDF2","GHCND:USW00012839",",,W,",80
"2015-01-11T00:00:00","WDF5","GHCND:USW00012839",",,W,",100
"2015-01-11T00:00:00","WSF2","GHCND:USW00012839",",,W,",103
"2015-01-11T00:00:00","WSF5","GHCND:USW00012839",",,W,",121
"2015-01-11T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-12T00:00:00","ADPT","GHCND:USW00012839",",,W,",217
"2015-01-12T00:00:00","ASLP","GHCND:USW00012839",",,W,",10207
"2015-01-12T00:00:00","ASTP","GHCND:USW00012839",",,W,",10196
"2015-01-12T00:00:00","AWBT","GHCND:USW00012839",",,W,",228
"2015-01-12T00:00:00","AWND","GHCND:USW00012839",",,W,",56
"2015-01-12T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",20
"2015-01-12T00:00:00","PSUN","GHCND:USW00012839",",,W,",18
"2015-01-12T00:00:00","RHAV","GHCND:USW00012839",",,W,",82
"2015-01-12T00:00:00","RHMN","GHCND:USW00012839",",,W,",74
"2015-01-12T00:00:00","RHMX","GHCND:USW00012839",",,W,",90
"2015-01-12T00:00:00","TAVG","GHCND:USW00012839","H,,S,",248
"2015-01-12T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",267
"2015-01-12T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",239
"2015-01-12T00:00:00","TSUN","GHCND:USW00012839",",,W,",113
"2015-01-12T00:00:00","WDF2","GHCND:USW00012839",",,W,",110
"2015-01-12T00:00:00","WDF5","GHCND:USW00012839",",,W,",120
"2015-01-12T00:00:00","WSF2","GHCND:USW00012839",",,W,",98
"2015-01-12T00:00:00","WSF5","GHCND:USW00012839",",,W,",121
"2015-01-12T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-12T00:00:00","WT08","GHCND:USW00012839",",,W,",1
"2015-01-13T00:00:00","ADPT","GHCND:USW00012839",",,W,",206
"2015-01-13T00:00:00","ASLP","GHCND:USW00012839",",,W,",10179
"2015-01-13T00:00:00","ASTP","GHCND:USW00012839",",,W,",10169
"2015-01-13T00:00:00","AWBT","GHCND:USW00012839",",,W,",217
"2015-01-13T00:00:00","AWND","GHCND:USW00012839",",,W,",22
"2015-01-13T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",196
"2015-01-13T00:00:00","RHAV","GHCND:USW00012839",",,W,",86
"2015-01-13T00:00:00","RHMN","GHCND:USW00012839",",,W,",67
"2015-01-13T00:00:00","RHMX","GHCND:USW00012839",",,W,",97
"2015-01-13T00:00:00","TAVG","GHCND:USW00012839","H,,S,",236
"2015-01-13T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",261
"2015-01-13T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",211
"2015-01-13T00:00:00","TSUN","GHCND:USW00012839",",,W,",350
"2015-01-13T00:00:00","WDF2","GHCND:USW00012839",",,W,",90
"2015-01-13T00:00:00","WDF5","GHCND:USW00012839",",,W,",140
"2015-01-13T00:00:00","WSF2","GHCND:USW00012839",",,W,",63
"2015-01-13T00:00:00","WSF5","GHCND:USW00012839",",,W,",76
"2015-01-13T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-14T00:00:00","ADPT","GHCND:USW00012839",",,W,",189
"2015-01-14T00:00:00","ASLP","GHCND:USW00012839",",,W,",10176
"2015-01-14T00:00:00","ASTP","GHCND:USW00012839",",,W,",10163
"2015-01-14T00:00:00","AWBT","GHCND:USW00012839",",,W,",200
"2015-01-14T00:00:00","AWND","GHCND:USW00012839",",,W,",25
"2015-01-14T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-14T00:00:00","PSUN","GHCND:USW00012839",",,W,",49
"2015-01-14T00:00:00","RHAV","GHCND:USW00012839",",,W,",85
"2015-01-14T00:00:00","RHMN","GHCND:USW00012839",",,W,",71
"2015-01-14T00:00:00","RHMX","GHCND:USW00012839",",,W,",100
"2015-01-14T00:00:00","TAVG","GHCND:USW00012839","H,,S,",222
"2015-01-14T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",250
"2015-01-14T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",200
"2015-01-14T00:00:00","TSUN","GHCND:USW00012839",",,W,",314
"2015-01-14T00:00:00","WDF2","GHCND:USW00012839",",,W,",300
"2015-01-14T00:00:00","WDF5","GHCND:USW00012839",",,W,",330
"2015-01-14T00:00:00","WSF2","GHCND:USW00012839",",,W,",58
"2015-01-14T00:00:00","WSF5","GHCND:USW00012839",",,W,",76
"2015-01-14T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-14T00:00:00","WT02","GHCND:USW00012839",",,W,",1
"2015-01-15T00:00:00","ADPT","GHCND:USW00012839",",,W,",172
"2015-01-15T00:00:00","ASLP","GHCND:USW00012839",",,W,",10179
"2015-01-15T00:00:00","ASTP","GHCND:USW00012839",",,W,",10166
"2015-01-15T00:00:00","AWBT","GHCND:USW00012839",",,W,",189
"2015-01-15T00:00:00","AWND","GHCND:USW00012839",",,W,",26
"2015-01-15T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-15T00:00:00","RHAV","GHCND:USW00012839",",,W,",78
"2015-01-15T00:00:00","RHMN","GHCND:USW00012839",",,W,",64
"2015-01-15T00:00:00","RHMX","GHCND:USW00012839",",,W,",93
"2015-01-15T00:00:00","TAVG","GHCND:USW00012839","H,,S,",211
"2015-01-15T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",261
"2015-01-15T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",172
"2015-01-15T00:00:00","TSUN","GHCND:USW00012839",",,W,",350
"2015-01-15T00:00:00","WDF2","GHCND:USW00012839",",,W,",330
"2015-01-15T00:00:00","WDF5","GHCND:USW00012839",",,W,",330
"2015-01-15T00:00:00","WSF2","GHCND:USW00012839",",,W,",63
"2015-01-15T00:00:00","WSF5","GHCND:USW00012839",",,W,",89
"2015-01-15T00:00:00","WT01","GHCND:USW00012839",",,W,",1
"2015-01-16T00:00:00","ADPT","GHCND:USW00012839",",,W,",133
"2015-01-16T00:00:00","ASLP","GHCND:USW00012839",",,W,",10179
"2015-01-16T00:00:00","ASTP","GHCND:USW00012839",",,W,",10163
"2015-01-16T00:00:00","AWBT","GHCND:USW00012839",",,W,",156
"2015-01-16T00:00:00","AWND","GHCND:USW00012839",",,W,",36
"2015-01-16T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-16T00:00:00","PSUN","GHCND:USW00012839",",,W,",52
"2015-01-16T00:00:00","RHAV","GHCND:USW00012839",",,W,",69
"2015-01-16T00:00:00","RHMN","GHCND:USW00012839",",,W,",56
"2015-01-16T00:00:00","RHMX","GHCND:USW00012839",",,W,",84
"2015-01-16T00:00:00","TAVG","GHCND:USW00012839","H,,S,",202
"2015-01-16T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",239
"2015-01-16T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",161
"2015-01-16T00:00:00","TSUN","GHCND:USW00012839",",,W,",333
"2015-01-16T00:00:00","WDF2","GHCND:USW00012839",",,W,",330
"2015-01-16T00:00:00","WDF5","GHCND:USW00012839",",,W,",330
"2015-01-16T00:00:00","WSF2","GHCND:USW00012839",",,W,",72
"2015-01-16T00:00:00","WSF5","GHCND:USW00012839",",,W,",103
"2015-01-17T00:00:00","ADPT","GHCND:USW00012839",",,W,",128
"2015-01-17T00:00:00","ASLP","GHCND:USW00012839",",,W,",10200
"2015-01-17T00:00:00","ASTP","GHCND:USW00012839",",,W,",10190
"2015-01-17T00:00:00","AWBT","GHCND:USW00012839",",,W,",156
"2015-01-17T00:00:00","AWND","GHCND:USW00012839",",,W,",36
"2015-01-17T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-17T00:00:00","PSUN","GHCND:USW00012839",",,W,",69
"2015-01-17T00:00:00","RHAV","GHCND:USW00012839",",,W,",66
"2015-01-17T00:00:00","RHMN","GHCND:USW00012839",",,W,",47
"2015-01-17T00:00:00","RHMX","GHCND:USW00012839",",,W,",87
"2015-01-17T00:00:00","TAVG","GHCND:USW00012839","H,,S,",188
"2015-01-17T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",250
"2015-01-17T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",133
"2015-01-17T00:00:00","TSUN","GHCND:USW00012839",",,W,",443
"2015-01-17T00:00:00","WDF2","GHCND:USW00012839",",,W,",90
"2015-01-17T00:00:00","WDF5","GHCND:USW00012839",",,W,",80
"2015-01-17T00:00:00","WSF2","GHCND:USW00012839",",,W,",76
"2015-01-17T00:00:00","WSF5","GHCND:USW00012839",",,W,",98
"2015-01-18T00:00:00","ADPT","GHCND:USW00012839",",,W,",133
"2015-01-18T00:00:00","ASLP","GHCND:USW00012839",",,W,",10196
"2015-01-18T00:00:00","ASTP","GHCND:USW00012839",",,W,",10179
"2015-01-18T00:00:00","AWBT","GHCND:USW00012839",",,W,",167
"2015-01-18T00:00:00","AWND","GHCND:USW00012839",",,W,",16
"2015-01-18T00:00:00","PRCP","GHCND:USW00012839","T,,W,2400",0
"2015-01-18T00:00:00","PSUN","GHCND:USW00012839",",,W,",82
"2015-01-18T00:00:00","RHAV","GHCND:USW00012839",",,W,",63
"2015-01-18T00:00:00","RHMN","GHCND:USW00012839",",,W,",36
"2015-01-18T00:00:00","RHMX","GHCND:USW00012839",",,W,",90
"2015-01-18T00:00:00","TAVG","GHCND:USW00012839","H,,S,",216
"2015-01-18T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",261
"2015-01-18T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",172
"2015-01-18T00:00:00","TSUN","GHCND:USW00012839",",,W,",530
"2015-01-18T00:00:00","WDF2","GHCND:USW00012839",",,W,",320
"2015-01-18T00:00:00","WDF5","GHCND:USW00012839",",,W,",330
"2015-01-18T00:00:00","WSF2","GHCND:USW00012839",",,W,",58
"2015-01-18T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-19T00:00:00","ADPT","GHCND:USW00012839",",,W,",117
"2015-01-19T00:00:00","ASLP","GHCND:USW00012839",",,W,",10203
"2015-01-19T00:00:00","ASTP","GHCND:USW00012839",",,W,",10190
"2015-01-19T00:00:00","AWBT","GHCND:USW00012839",",,W,",150
"2015-01-19T00:00:00","AWND","GHCND:USW00012839",",,W,",25
"2015-01-19T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-19T00:00:00","RHAV","GHCND:USW00012839",",,W,",63
"2015-01-19T00:00:00","RHMN","GHCND:USW00012839",",,W,",41
"2015-01-19T00:00:00","RHMX","GHCND:USW00012839",",,W,",87
"2015-01-19T00:00:00","TAVG","GHCND:USW00012839","H,,S,",193
"2015-01-19T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",239
"2015-01-19T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",139
"2015-01-19T00:00:00","TSUN","GHCND:USW00012839",",,W,",515
"2015-01-19T00:00:00","WDF2","GHCND:USW00012839",",,W,",90
"2015-01-19T00:00:00","WDF5","GHCND:USW00012839",",,W,",50
"2015-01-19T00:00:00","WSF2","GHCND:USW00012839",",,W,",67
"2015-01-19T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-20T00:00:00","ADPT","GHCND:USW00012839",",,W,",144
"2015-01-20T00:00:00","ASLP","GHCND:USW00012839",",,W,",10176
"2015-01-20T00:00:00","ASTP","GHCND:USW00012839",",,W,",10166
"2015-01-20T00:00:00","AWBT","GHCND:USW00012839",",,W,",172
"2015-01-20T00:00:00","AWND","GHCND:USW00012839",",,W,",22
"2015-01-20T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-20T00:00:00","PSUN","GHCND:USW00012839",",,W,",9
"2015-01-20T00:00:00","RHAV","GHCND:USW00012839",",,W,",65
"2015-01-20T00:00:00","RHMN","GHCND:USW00012839",",,W,",55
"2015-01-20T00:00:00","RHMX","GHCND:USW00012839",",,W,",76
"2015-01-20T00:00:00","TAVG","GHCND:USW00012839","H,,S,",209
"2015-01-20T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",233
"2015-01-20T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",183
"2015-01-20T00:00:00","TSUN","GHCND:USW00012839",",,W,",58
"2015-01-20T00:00:00","WDF2","GHCND:USW00012839",",,W,",120
"2015-01-20T00:00:00","WDF5","GHCND:USW00012839",",,W,",140
"2015-01-20T00:00:00","WSF2","GHCND:USW00012839",",,W,",63
"2015-01-20T00:00:00","WSF5","GHCND:USW00012839",",,W,",81
"2015-01-21T00:00:00","ADPT","GHCND:USW00012839",",,W,",178
"2015-01-21T00:00:00","ASLP","GHCND:USW00012839",",,W,",10173
"2015-01-21T00:00:00","ASTP","GHCND:USW00012839",",,W,",10156
"2015-01-21T00:00:00","AWBT","GHCND:USW00012839",",,W,",200
"2015-01-21T00:00:00","AWND","GHCND:USW00012839",",,W,",26
"2015-01-21T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-21T00:00:00","PSUN","GHCND:USW00012839",",,W,",59
"2015-01-21T00:00:00","RHAV","GHCND:USW00012839",",,W,",70
"2015-01-21T00:00:00","RHMN","GHCND:USW00012839",",,W,",56
"2015-01-21T00:00:00","RHMX","GHCND:USW00012839",",,W,",82
"2015-01-21T00:00:00","TAVG","GHCND:USW00012839","H,,S,",231
"2015-01-21T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",278
"2015-01-21T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",194
"2015-01-21T00:00:00","TSUN","GHCND:USW00012839",",,W,",381
"2015-01-21T00:00:00","WDF2","GHCND:USW00012839",",,W,",90
"2015-01-21T00:00:00","WDF5","GHCND:USW00012839",",,W,",100
"2015-01-21T00:00:00","WSF2","GHCND:USW00012839",",,W,",67
"2015-01-21T00:00:00","WSF5","GHCND:USW00012839",",,W,",85
"2015-01-22T00:00:00","ADPT","GHCND:USW00012839",",,W,",172
"2015-01-22T00:00:00","ASLP","GHCND:USW00012839",",,W,",10203
"2015-01-22T00:00:00","ASTP","GHCND:USW00012839",",,W,",10190
"2015-01-22T00:00:00","AWBT","GHCND:USW00012839",",,W,",194
"2015-01-22T00:00:00","AWND","GHCND:USW00012839",",,W,",39
"2015-01-22T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-22T00:00:00","RHAV","GHCND:USW00012839",",,W,",70
"2015-01-22T00:00:00","RHMN","GHCND:USW00012839",",,W,",56
"2015-01-22T00:00:00","RHMX","GHCND:USW00012839",",,W,",84
"2015-01-22T00:00:00","TAVG","GHCND:USW00012839","H,,S,",235
"2015-01-22T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",272
"2015-01-22T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",200
"2015-01-22T00:00:00","TSUN","GHCND:USW00012839",",,W,",521
"2015-01-22T00:00:00","WDF2","GHCND:USW00012839",",,W,",110
"2015-01-22T00:00:00","WDF5","GHCND:USW00012839",",,W,",70
"2015-01-22T00:00:00","WSF2","GHCND:USW00012839",",,W,",72
"2015-01-22T00:00:00","WSF5","GHCND:USW00012839",",,W,",103
"2015-01-23T00:00:00","ADPT","GHCND:USW00012839",",,W,",178
"2015-01-23T00:00:00","ASLP","GHCND:USW00012839",",,W,",10179
"2015-01-23T00:00:00","ASTP","GHCND:USW00012839",",,W,",10169
"2015-01-23T00:00:00","AWBT","GHCND:USW00012839",",,W,",200
"2015-01-23T00:00:00","AWND","GHCND:USW00012839",",,W,",52
"2015-01-23T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-23T00:00:00","PSUN","GHCND:USW00012839",",,W,",79
"2015-01-23T00:00:00","RHAV","GHCND:USW00012839",",,W,",70
"2015-01-23T00:00:00","RHMN","GHCND:USW00012839",",,W,",58
"2015-01-23T00:00:00","RHMX","GHCND:USW00012839",",,W,",87
"2015-01-23T00:00:00","TAVG","GHCND:USW00012839","H,,S,",235
"2015-01-23T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",261
"2015-01-23T00:00:00","TMIN","GHCND:USW00012839",",,W,2400",211
"2015-01-23T00:00:00","TSUN","GHCND:USW00012839",",,W,",511
"2015-01-23T00:00:00","WDF2","GHCND:USW00012839",",,W,",140
"2015-01-23T00:00:00","WDF5","GHCND:USW00012839",",,W,",160
"2015-01-23T00:00:00","WSF2","GHCND:USW00012839",",,W,",89
"2015-01-23T00:00:00","WSF5","GHCND:USW00012839",",,W,",130
"2015-01-24T00:00:00","ADPT","GHCND:USW00012839",",,W,",167
"2015-01-24T00:00:00","ASLP","GHCND:USW00012839",",,W,",10146
"2015-01-24T00:00:00","ASTP","GHCND:USW00012839",",,W,",10135
"2015-01-24T00:00:00","AWBT","GHCND:USW00012839",",,W,",189
"2015-01-24T00:00:00","AWND","GHCND:USW00012839",",,W,",45
"2015-01-24T00:00:00","PRCP","GHCND:USW00012839",",,W,2400",0
"2015-01-24T00:00:00","RHAV","GHCND:USW00012839",",,W,",76
"2015-01-24T00:00:00","RHMN","GHCND:USW00012839",",,W,",61
"2015-01-24T00:00:00","RHMX","GHCND:USW00012839",",,W,",88
"2015-01-24T00:00:00","TAVG","GHCND:USW00012839","H,,S,",227
"2015-01-24T00:00:00","TMAX","GHCND:USW00012839",",,W,2400",256
