"date","datatype","station","attributes","value"
"2013-01-02T00:00:00","WDF2","GHCND:USW00094823",",,X,",280
"2013-01-02T00:00:00","WDF5","GHCND:USW00094823",",,X,",250
"2013-01-02T00:00:00","WSF2","GHCND:USW00094823",",,X,",67
"2013-01-02T00:00:00","WSF5","GHCND:USW00094823",",,X,",80
"2013-01-03T00:00:00","ADPT","GHCND:USW00094823",",,W,",-111
"2013-01-03T00:00:00","ASLP","GHCND:USW00094823",",,W,",10237
"2013-01-03T00:00:00","ASTP","GHCND:USW00094823",",,W,",9770
"2013-01-03T00:00:00","AWBT","GHCND:USW00094823",",,W,",-72
"2013-01-03T00:00:00","AWND","GHCND:USW00094823",",,X,",27
"2013-01-03T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-03T00:00:00","RHAV","GHCND:USW00094823",",,W,",68
"2013-01-03T00:00:00","RHMN","GHCND:USW00094823",",,W,",47
"2013-01-03T00:00:00","RHMX","GHCND:USW00094823",",,W,",88
"2013-01-03T00:00:00","SNOW","GHCND:USW00094823","T,,X,",0
"2013-01-03T00:00:00","SNWD","GHCND:USW00094823",",,X,",178
"2013-01-03T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",6
"2013-01-03T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-144
"2013-01-03T00:00:00","WDF2","GHCND:USW00094823",",,X,",280
"2013-01-03T00:00:00","WDF5","GHCND:USW00094823",",,X,",280
"2013-01-03T00:00:00","WSF2","GHCND:USW00094823",",,X,",107
"2013-01-03T00:00:00","WSF5","GHCND:USW00094823",",,X,",130
"2013-01-03T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-03T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-04T00:00:00","ADPT","GHCND:USW00094823",",,W,",-78
"2013-01-04T00:00:00","ASLP","GHCND:USW00094823",",,W,",10237
"2013-01-04T00:00:00","ASTP","GHCND:USW00094823",",,W,",9770
"2013-01-04T00:00:00","AWBT","GHCND:USW00094823",",,W,",-39
"2013-01-04T00:00:00","AWND","GHCND:USW00094823",",,X,",50
"2013-01-04T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-04T00:00:00","RHAV","GHCND:USW00094823",",,W,",66
"2013-01-04T00:00:00","RHMN","GHCND:USW00094823",",,W,",54
"2013-01-04T00:00:00","RHMX","GHCND:USW00094823",",,W,",81
"2013-01-04T00:00:00","SNOW","GHCND:USW00094823","T,,X,",0
"2013-01-04T00:00:00","SNWD","GHCND:USW00094823",",,X,",152
"2013-01-04T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",0
"2013-01-04T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-33
"2013-01-04T00:00:00","WDF2","GHCND:USW00094823",",,X,",240
"2013-01-04T00:00:00","WDF5","GHCND:USW00094823",",,X,",230
"2013-01-04T00:00:00","WSF2","GHCND:USW00094823",",,X,",98
"2013-01-04T00:00:00","WSF5","GHCND:USW00094823",",,X,",139
"2013-01-04T00:00:00","WT01","GHCND:USW00094823",",,W,",1
"2013-01-04T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-05T00:00:00","ADPT","GHCND:USW00094823",",,W,",-72
"2013-01-05T00:00:00","ASLP","GHCND:USW00094823",",,W,",10264
"2013-01-05T00:00:00","ASTP","GHCND:USW00094823",",,W,",9804
"2013-01-05T00:00:00","AWBT","GHCND:USW00094823",",,W,",-33
"2013-01-05T00:00:00","AWND","GHCND:USW00094823",",,X,",28
"2013-01-05T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-05T00:00:00","RHAV","GHCND:USW00094823",",,W,",66
"2013-01-05T00:00:00","RHMN","GHCND:USW00094823",",,W,",54
"2013-01-05T00:00:00","RHMX","GHCND:USW00094823",",,W,",75
"2013-01-05T00:00:00","SNOW","GHCND:USW00094823","T,,X,",0
"2013-01-05T00:00:00","SNWD","GHCND:USW00094823",",,X,",152
"2013-01-05T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",17
"2013-01-05T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-44
"2013-01-05T00:00:00","WDF2","GHCND:USW00094823",",,X,",200
"2013-01-05T00:00:00","WDF5","GHCND:USW00094823",",,X,",260
"2013-01-05T00:00:00","WSF2","GHCND:USW00094823",",,X,",54
"2013-01-05T00:00:00","WSF5","GHCND:USW00094823",",,X,",72
"2013-01-05T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-06T00:00:00","ADPT","GHCND:USW00094823",",,W,",-33
"2013-01-06T00:00:00","ASLP","GHCND:USW00094823",",,W,",10196
"2013-01-06T00:00:00","ASTP","GHCND:USW00094823",",,W,",9739
"2013-01-06T00:00:00","AWBT","GHCND:USW00094823",",,W,",-6
"2013-01-06T00:00:00","AWND","GHCND:USW00094823",",,X,",33
"2013-01-06T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-06T00:00:00","RHAV","GHCND:USW00094823",",,W,",71
"2013-01-06T00:00:00","RHMN","GHCND:USW00094823",",,W,",61
"2013-01-06T00:00:00","RHMX","GHCND:USW00094823",",,W,",85
"2013-01-06T00:00:00","SNOW","GHCND:USW00094823","T,,X,",0
"2013-01-06T00:00:00","SNWD","GHCND:USW00094823",",I,X,",0
"2013-01-06T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",28
"2013-01-06T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-6
"2013-01-06T00:00:00","WDF2","GHCND:USW00094823",",,X,",300
"2013-01-06T00:00:00","WDF5","GHCND:USW00094823",",,X,",300
"2013-01-06T00:00:00","WSF2","GHCND:USW00094823",",,X,",98
"2013-01-06T00:00:00","WSF5","GHCND:USW00094823",",,X,",112
"2013-01-06T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-07T00:00:00","ADPT","GHCND:USW00094823",",,W,",-50
"2013-01-07T00:00:00","ASLP","GHCND:USW00094823",",,W,",10291
"2013-01-07T00:00:00","ASTP","GHCND:USW00094823",",,W,",9827
"2013-01-07T00:00:00","AWBT","GHCND:USW00094823",",,W,",-28
"2013-01-07T00:00:00","AWND","GHCND:USW00094823",",,X,",22
"2013-01-07T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-07T00:00:00","RHAV","GHCND:USW00094823",",,W,",77
"2013-01-07T00:00:00","RHMN","GHCND:USW00094823",",,W,",64
"2013-01-07T00:00:00","RHMX","GHCND:USW00094823",",,W,",92
"2013-01-07T00:00:00","SNOW","GHCND:USW00094823","T,I,X,",0
"2013-01-07T00:00:00","SNWD","GHCND:USW00094823",",I,X,",127
"2013-01-07T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",6
"2013-01-07T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-56
"2013-01-07T00:00:00","WDF2","GHCND:USW00094823",",,X,",300
"2013-01-07T00:00:00","WDF5","GHCND:USW00094823",",,X,",300
"2013-01-07T00:00:00","WSF2","GHCND:USW00094823",",,X,",76
"2013-01-07T00:00:00","WSF5","GHCND:USW00094823",",,X,",89
"2013-01-07T00:00:00","WT08","GHCND:USW00094823",",,X,",1
"2013-01-07T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-07T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-08T00:00:00","ADPT","GHCND:USW00094823",",,W,",-61
"2013-01-08T00:00:00","ASLP","GHCND:USW00094823",",,W,",10278
"2013-01-08T00:00:00","ASTP","GHCND:USW00094823",",,W,",9814
"2013-01-08T00:00:00","AWBT","GHCND:USW00094823",",,W,",-33
"2013-01-08T00:00:00","AWND","GHCND:USW00094823",",,X,",10
"2013-01-08T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",0
"2013-01-08T00:00:00","RHAV","GHCND:USW00094823",",,W,",74
"2013-01-08T00:00:00","RHMN","GHCND:USW00094823",",,W,",49
"2013-01-08T00:00:00","RHMX","GHCND:USW00094823",",,W,",88
"2013-01-08T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-08T00:00:00","SNWD","GHCND:USW00094823",",,X,",127
"2013-01-08T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",61
"2013-01-08T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-94
"2013-01-08T00:00:00","WDF2","GHCND:USW00094823",",,X,",210
"2013-01-08T00:00:00","WDF5","GHCND:USW00094823",",,X,",230
"2013-01-08T00:00:00","WSF2","GHCND:USW00094823",",,X,",58
"2013-01-08T00:00:00","WSF5","GHCND:USW00094823",",,X,",76
"2013-01-08T00:00:00","WT08","GHCND:USW00094823",",,X,",1
"2013-01-08T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-09T00:00:00","ADPT","GHCND:USW00094823",",,W,",-11
"2013-01-09T00:00:00","ASLP","GHCND:USW00094823",",,W,",10271
"2013-01-09T00:00:00","ASTP","GHCND:USW00094823",",,W,",9807
"2013-01-09T00:00:00","AWBT","GHCND:USW00094823",",,W,",17
"2013-01-09T00:00:00","AWND","GHCND:USW00094823",",,X,",31
"2013-01-09T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-09T00:00:00","RHAV","GHCND:USW00094823",",,W,",72
"2013-01-09T00:00:00","RHMN","GHCND:USW00094823",",,W,",61
"2013-01-09T00:00:00","RHMX","GHCND:USW00094823",",,W,",85
"2013-01-09T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-09T00:00:00","SNWD","GHCND:USW00094823",",I,X,",0
"2013-01-09T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",83
"2013-01-09T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-28
"2013-01-09T00:00:00","WDF2","GHCND:USW00094823",",,X,",240
"2013-01-09T00:00:00","WDF5","GHCND:USW00094823",",,X,",230
"2013-01-09T00:00:00","WSF2","GHCND:USW00094823",",,X,",76
"2013-01-09T00:00:00","WSF5","GHCND:USW00094823",",,X,",103
"2013-01-09T00:00:00","WT14","GHCND:USW00094823",",,X,",1
"2013-01-09T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-10T00:00:00","ADPT","GHCND:USW00094823",",,W,",-33
"2013-01-10T00:00:00","ASLP","GHCND:USW00094823",",,W,",10335
"2013-01-10T00:00:00","ASTP","GHCND:USW00094823",",,W,",9881
"2013-01-10T00:00:00","AWBT","GHCND:USW00094823",",,W,",-6
"2013-01-10T00:00:00","AWND","GHCND:USW00094823",",,X,",18
"2013-01-10T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-10T00:00:00","RHAV","GHCND:USW00094823",",,W,",74
"2013-01-10T00:00:00","RHMN","GHCND:USW00094823",",,W,",57
"2013-01-10T00:00:00","RHMX","GHCND:USW00094823",",,W,",89
"2013-01-10T00:00:00","SNOW","GHCND:USW00094823",",I,X,",0
"2013-01-10T00:00:00","SNWD","GHCND:USW00094823",",I,X,",51
"2013-01-10T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",39
"2013-01-10T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-33
"2013-01-10T00:00:00","WDF2","GHCND:USW00094823",",,X,",90
"2013-01-10T00:00:00","WDF5","GHCND:USW00094823",",,X,",80
"2013-01-10T00:00:00","WSF2","GHCND:USW00094823",",,X,",40
"2013-01-10T00:00:00","WSF5","GHCND:USW00094823",",,X,",58
"2013-01-10T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-10T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-11T00:00:00","ADPT","GHCND:USW00094823",",,W,",44
"2013-01-11T00:00:00","ASLP","GHCND:USW00094823",",,W,",10190
"2013-01-11T00:00:00","ASTP","GHCND:USW00094823",",,W,",9749
"2013-01-11T00:00:00","AWBT","GHCND:USW00094823",",,W,",61
"2013-01-11T00:00:00","AWND","GHCND:USW00094823",",,X,",27
"2013-01-11T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",76
"2013-01-11T00:00:00","RHAV","GHCND:USW00094823",",,W,",82
"2013-01-11T00:00:00","RHMN","GHCND:USW00094823",",,W,",55
"2013-01-11T00:00:00","RHMX","GHCND:USW00094823",",,W,",97
"2013-01-11T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-11T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-11T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",128
"2013-01-11T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",33
"2013-01-11T00:00:00","WDF2","GHCND:USW00094823",",,X,",210
"2013-01-11T00:00:00","WDF5","GHCND:USW00094823",",,X,",110
"2013-01-11T00:00:00","WSF2","GHCND:USW00094823",",,X,",45
"2013-01-11T00:00:00","WSF5","GHCND:USW00094823",",,X,",67
"2013-01-11T00:00:00","WT01","GHCND:USW00094823",",,W,",1
"2013-01-11T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-11T00:00:00","WT14","GHCND:USW00094823",",,X,",1
"2013-01-11T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-11T00:00:00","WT21","GHCND:USW00094823",",,X,",1
"2013-01-12T00:00:00","ADPT","GHCND:USW00094823",",,W,",106
"2013-01-12T00:00:00","ASLP","GHCND:USW00094823",",,W,",10176
"2013-01-12T00:00:00","ASTP","GHCND:USW00094823",",,W,",9729
"2013-01-12T00:00:00","AWBT","GHCND:USW00094823",",,W,",111
"2013-01-12T00:00:00","AWND","GHCND:USW00094823",",,X,",16
"2013-01-12T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",3
"2013-01-12T00:00:00","RHAV","GHCND:USW00094823",",,W,",90
"2013-01-12T00:00:00","RHMN","GHCND:USW00094823",",,W,",72
"2013-01-12T00:00:00","RHMX","GHCND:USW00094823",",,W,",100
"2013-01-12T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-12T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-12T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",161
"2013-01-12T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",89
"2013-01-12T00:00:00","WDF2","GHCND:USW00094823",",,X,",240
"2013-01-12T00:00:00","WDF5","GHCND:USW00094823",",,X,",250
"2013-01-12T00:00:00","WSF2","GHCND:USW00094823",",,X,",58
"2013-01-12T00:00:00","WSF5","GHCND:USW00094823",",,X,",76
"2013-01-12T00:00:00","WT01","GHCND:USW00094823",",,X,",1
"2013-01-12T00:00:00","WT02","GHCND:USW00094823",",,X,",1
"2013-01-12T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-12T00:00:00","WT21","GHCND:USW00094823",",,X,",1
"2013-01-13T00:00:00","ADPT","GHCND:USW00094823",",,W,",111
"2013-01-13T00:00:00","ASLP","GHCND:USW00094823",",,W,",10125
"2013-01-13T00:00:00","ASTP","GHCND:USW00094823",",,W,",9688
"2013-01-13T00:00:00","AWBT","GHCND:USW00094823",",,W,",133
"2013-01-13T00:00:00","AWND","GHCND:USW00094823",",,X,",34
"2013-01-13T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",13
"2013-01-13T00:00:00","RHAV","GHCND:USW00094823",",,W,",75
"2013-01-13T00:00:00","RHMN","GHCND:USW00094823",",,W,",61
"2013-01-13T00:00:00","RHMX","GHCND:USW00094823",",,W,",93
"2013-01-13T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-13T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-13T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",194
"2013-01-13T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",122
"2013-01-13T00:00:00","WDF2","GHCND:USW00094823",",,X,",210
"2013-01-13T00:00:00","WDF5","GHCND:USW00094823",",,X,",210
"2013-01-13T00:00:00","WSF2","GHCND:USW00094823",",,X,",80
"2013-01-13T00:00:00","WSF5","GHCND:USW00094823",",,X,",107
"2013-01-13T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-14T00:00:00","ADPT","GHCND:USW00094823",",,W,",-22
"2013-01-14T00:00:00","ASLP","GHCND:USW00094823",",,W,",10247
"2013-01-14T00:00:00","ASTP","GHCND:USW00094823",",,W,",9783
"2013-01-14T00:00:00","AWBT","GHCND:USW00094823",",,W,",11
"2013-01-14T00:00:00","AWND","GHCND:USW00094823",",,X,",42
"2013-01-14T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",3
"2013-01-14T00:00:00","RHAV","GHCND:USW00094823",",,W,",71
"2013-01-14T00:00:00","RHMN","GHCND:USW00094823",",,W,",57
"2013-01-14T00:00:00","RHMX","GHCND:USW00094823",",,W,",93
"2013-01-14T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-14T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-14T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",144
"2013-01-14T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-11
"2013-01-14T00:00:00","WDF2","GHCND:USW00094823",",,X,",310
"2013-01-14T00:00:00","WDF5","GHCND:USW00094823",",,X,",300
"2013-01-14T00:00:00","WSF2","GHCND:USW00094823",",,X,",134
"2013-01-14T00:00:00","WSF5","GHCND:USW00094823",",,X,",170
"2013-01-14T00:00:00","WT01","GHCND:USW00094823",",,W,",1
"2013-01-14T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-14T00:00:00","WT14","GHCND:USW00094823",",,X,",1
"2013-01-14T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-15T00:00:00","ADPT","GHCND:USW00094823",",,W,",-61
"2013-01-15T00:00:00","ASLP","GHCND:USW00094823",",,W,",10264
"2013-01-15T00:00:00","ASTP","GHCND:USW00094823",",,W,",9810
"2013-01-15T00:00:00","AWBT","GHCND:USW00094823",",,W,",-33
"2013-01-15T00:00:00","AWND","GHCND:USW00094823",",,X,",27
"2013-01-15T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-15T00:00:00","RHAV","GHCND:USW00094823",",,W,",72
"2013-01-15T00:00:00","RHMN","GHCND:USW00094823",",,W,",61
"2013-01-15T00:00:00","RHMX","GHCND:USW00094823",",,W,",84
"2013-01-15T00:00:00","SNOW","GHCND:USW00094823","T,,X,",0
"2013-01-15T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-15T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",0
"2013-01-15T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-50
"2013-01-15T00:00:00","WDF2","GHCND:USW00094823",",,X,",360
"2013-01-15T00:00:00","WDF5","GHCND:USW00094823",",,X,",360
"2013-01-15T00:00:00","WSF2","GHCND:USW00094823",",,X,",45
"2013-01-15T00:00:00","WSF5","GHCND:USW00094823",",,X,",63
"2013-01-15T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-15T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-16T00:00:00","ADPT","GHCND:USW00094823",",,W,",-17
"2013-01-16T00:00:00","ASLP","GHCND:USW00094823",",,W,",10159
"2013-01-16T00:00:00","ASTP","GHCND:USW00094823",",,W,",9705
"2013-01-16T00:00:00","AWBT","GHCND:USW00094823",",,W,",-6
"2013-01-16T00:00:00","AWND","GHCND:USW00094823",",,X,",23
"2013-01-16T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",38
"2013-01-16T00:00:00","RHAV","GHCND:USW00094823",",,W,",90
"2013-01-16T00:00:00","RHMN","GHCND:USW00094823",",,W,",82
"2013-01-16T00:00:00","RHMX","GHCND:USW00094823",",,W,",96
"2013-01-16T00:00:00","SNOW","GHCND:USW00094823",",,X,",28
"2013-01-16T00:00:00","SNWD","GHCND:USW00094823",",,X,",25
"2013-01-16T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",6
"2013-01-16T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-11
"2013-01-16T00:00:00","WDF2","GHCND:USW00094823",",,X,",210
"2013-01-16T00:00:00","WDF5","GHCND:USW00094823",",,X,",210
"2013-01-16T00:00:00","WSF2","GHCND:USW00094823",",,X,",67
"2013-01-16T00:00:00","WSF5","GHCND:USW00094823",",,X,",89
"2013-01-16T00:00:00","WT04","GHCND:USW00094823",",,X,",1
"2013-01-16T00:00:00","WT14","GHCND:USW00094823",",,X,",1
"2013-01-16T00:00:00","WT16","GHCND:USW00094823",",,X,",1
"2013-01-16T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-17T00:00:00","ADPT","GHCND:USW00094823",",,W,",-33
"2013-01-17T00:00:00","ASLP","GHCND:USW00094823",",,W,",10210
"2013-01-17T00:00:00","ASTP","GHCND:USW00094823",",,W,",9749
"2013-01-17T00:00:00","AWBT","GHCND:USW00094823",",,W,",-11
"2013-01-17T00:00:00","AWND","GHCND:USW00094823",",,X,",27
"2013-01-17T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",13
"2013-01-17T00:00:00","RHAV","GHCND:USW00094823",",,W,",79
"2013-01-17T00:00:00","RHMN","GHCND:USW00094823",",,W,",73
"2013-01-17T00:00:00","RHMX","GHCND:USW00094823",",,W,",88
"2013-01-17T00:00:00","SNOW","GHCND:USW00094823",",,X,",10
"2013-01-17T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-17T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",11
"2013-01-17T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-11
"2013-01-17T00:00:00","WDF2","GHCND:USW00094823",",,X,",280
"2013-01-17T00:00:00","WDF5","GHCND:USW00094823",",,X,",280
"2013-01-17T00:00:00","WSF2","GHCND:USW00094823",",,X,",94
"2013-01-17T00:00:00","WSF5","GHCND:USW00094823",",,X,",134
"2013-01-17T00:00:00","WT08","GHCND:USW00094823",",,X,",1
"2013-01-17T00:00:00","WT13","GHCND:USW00094823",",,X,",1
"2013-01-17T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-18T00:00:00","ADPT","GHCND:USW00094823",",,W,",-111
"2013-01-18T00:00:00","ASLP","GHCND:USW00094823",",,W,",10295
"2013-01-18T00:00:00","ASTP","GHCND:USW00094823",",,W,",9831
"2013-01-18T00:00:00","AWBT","GHCND:USW00094823",",,W,",-56
"2013-01-18T00:00:00","AWND","GHCND:USW00094823",",,X,",52
"2013-01-18T00:00:00","PRCP","GHCND:USW00094823","T,,X,2400",0
"2013-01-18T00:00:00","RHAV","GHCND:USW00094823",",,W,",56
"2013-01-18T00:00:00","RHMN","GHCND:USW00094823",",,W,",45
"2013-01-18T00:00:00","RHMX","GHCND:USW00094823",",,W,",81
"2013-01-18T00:00:00","SNOW","GHCND:USW00094823",",,X,",5
"2013-01-18T00:00:00","SNWD","GHCND:USW00094823",",,X,",25
"2013-01-18T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",6
"2013-01-18T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",-89
"2013-01-18T00:00:00","WDF2","GHCND:USW00094823",",,X,",300
"2013-01-18T00:00:00","WDF5","GHCND:USW00094823",",,X,",300
"2013-01-18T00:00:00","WSF2","GHCND:USW00094823",",,X,",107
"2013-01-18T00:00:00","WSF5","GHCND:USW00094823",",,X,",134
"2013-01-18T00:00:00","WT01","GHCND:USW00094823",",,W,",1
"2013-01-18T00:00:00","WT18","GHCND:USW00094823",",,X,",1
"2013-01-19T00:00:00","ADPT","GHCND:USW00094823",",,W,",-83
"2013-01-19T00:00:00","ASLP","GHCND:USW00094823",",,W,",10183
"2013-01-19T00:00:00","ASTP","GHCND:USW00094823",",,W,",9743
"2013-01-19T00:00:00","AWBT","GHCND:USW00094823",",,W,",11
"2013-01-19T00:00:00","AWND","GHCND:USW00094823",",,X,",63
"2013-01-19T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",0
"2013-01-19T00:00:00","RHAV","GHCND:USW00094823",",,W,",35
"2013-01-19T00:00:00","RHMN","GHCND:USW00094823",",,W,",24
"2013-01-19T00:00:00","RHMX","GHCND:USW00094823",",,W,",49
"2013-01-19T00:00:00","SNOW","GHCND:USW00094823",",,X,",0
"2013-01-19T00:00:00","SNWD","GHCND:USW00094823",",,X,",0
"2013-01-19T00:00:00","TMAX","GHCND:USW00094823",",,X,2400",106
"2013-01-19T00:00:00","TMIN","GHCND:USW00094823",",,X,2400",6
"2013-01-19T00:00:00","WDF2","GHCND:USW00094823",",,X,",210
"2013-01-19T00:00:00","WDF5","GHCND:USW00094823",",,X,",230
"2013-01-19T00:00:00","WSF2","GHCND:USW00094823",",,X,",112
"2013-01-19T00:00:00","WSF5","GHCND:USW00094823",",,X,",161
"2013-01-20T00:00:00","ADPT","GHCND:USW00094823",",,W,",-89
"2013-01-20T00:00:00","ASLP","GHCND:USW00094823",",,W,",10163
"2013-01-20T00:00:00","ASTP","GHCND:USW00094823",",,W,",9699
"2013-01-20T00:00:00","AWBT","GHCND:USW00094823",",,W,",-22
"2013-01-20T00:00:00","AWND","GHCND:USW00094823",",,X,",72
"2013-01-20T00:00:00","PRCP","GHCND:USW00094823",",,X,2400",0
"2013-01-20T00:00:00","RHAV","GHCND:USW00094823",",,W,",50
