model_id,term,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1,-6.9594599225735205,10.963987558234061,0.5255873835215634,-28.44887553671228,14.52995569156524,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2,2.8289612472185826,9.786230565687925,0.7725234646609972,-16.35205066152975,22.009973155966915,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:date_code,0.0028634309137841054,0.004535291942255031,0.5278009849065217,-0.006025741293035755,0.011752603120603966,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:date_code,-0.0011432414622048765,0.003997855971406703,0.7749059670747693,-0.008979039166162014,0.006692556241752261,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_1:gendermale,0.21292403469611118,0.1835733146747279,0.24609540748680286,-0.14687966206635547,0.5727277314585778,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
SRQS8F7JWA9MZ,exposure_SRQS8F7JWA9MZ_2:gendermale,-0.27622667635319004,0.15746358816441983,0.07939183773499343,-0.5848553091554529,0.032401956449072844,SRQS8F7JWA9MZ,31899,2041,A5,vegetarian
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1,2.086111137151493,1.9269890425516871,0.2789968843348413,-1.6907873862498137,5.8630096605528,2HRX9P6HKXA8V,13271,1964,A5,vegetarian
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:date_code,-0.0011322822894538898,9.775362014552192e-4,0.2467407519687509,-0.0030482532443061195,7.8368866539834e-4,2HRX9P6HKXA8V,13271,1964,A5,vegetarian
2HRX9P6HKXA8V,exposure_2HRX9P6HKXA8V_1:gendermale,0.07472653065340182,0.061966140651029115,0.22784633244046232,-0.04672710502261525,0.19618016632941887,2HRX9P6HKXA8V,13271,1964,A5,vegetarian
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1,-6.579277968377028,10.69549429822941,0.5384590817084608,-27.54244679290667,14.383890856152615,L69HYJ4Y3TR91,4965,472,A5,vegetarian
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:date_code,0.002004318284434703,0.003207299105411607,0.5320209196359709,-0.004281987962172046,0.008290624531041452,L69HYJ4Y3TR91,4965,472,A5,vegetarian
L69HYJ4Y3TR91,exposure_L69HYJ4Y3TR91_1:gendermale,0.04171730441355159,0.05020063139711062,0.4059671056337314,-0.05667593312478522,0.1401105419518884,L69HYJ4Y3TR91,4965,472,A5,vegetarian
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1,4.140599814398272,1.5661296445631194,0.008197083482282711,1.0709857110545582,7.210213917741987,ED5J990H5VAZT,16649,1359,A5,vegetarian
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:date_code,-0.0014838396479474685,5.540196877990199e-4,0.007399343217166055,-0.0025697182360335472,-3.9796105986138956e-4,ED5J990H5VAZT,16649,1359,A5,vegetarian
ED5J990H5VAZT,exposure_ED5J990H5VAZT_1:gendermale,0.14357464912691267,0.06856408279202078,0.03625808371780026,0.009189046854551935,0.2779602513992734,ED5J990H5VAZT,16649,1359,A5,vegetarian
pooled,any_exposureTRUE,0.012846709074627934,0.18069202324265063,0.9433203430512545,-0.3413096564809673,0.36700307463022314,pooled,66784,5836,A5,vegetarian
pooled,any_exposureTRUE:date_code,-7.521990726498217e-6,7.10890774432712e-5,0.9157324836859891,-1.4685658251530976e-4,1.3181260106231334e-4,pooled,66784,5836,A5,vegetarian
pooled,any_exposureTRUE:gendermale,0.0854277479966308,0.042471700653292345,0.044282802644374376,0.0021832147161778143,0.16867228127708378,pooled,66784,5836,A5,vegetarian
