estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
-25.14914726360803,13.721326802112689,-1.8328509790857679,0.0668247354846639,exposure_L69HYJ4Y3TR91_1,-52.0429477957489,1.74465326853284,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-2.5734898896498555e-4,4.840468460277994e-4,-0.5316613279827169,0.5949605807056382,vegan_price_real,-0.0012060808071794723,6.913828292495012e-4,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.0026949806625003597,0.001196092203830738,2.253154609543574,0.02424940222777582,vegetarian_price_real,3.50639942992113e-4,0.005039321382008606,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-2.1785727922010723e-4,5.180038770801047e-4,-0.4205707502579513,0.6740685561602121,meat_price_real,-0.0012331448782971124,7.974303198568979e-4,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.0476336265882662,0.09746600086882377,0.48872043752338523,0.6250396325651035,weekend,-0.1433997351146284,0.2386669882911608,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.11120667707232457,0.23328217545486807,-0.47670456114140264,0.6335725144894222,holiday_window,-0.568439740963866,0.3460263868192168,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.2903930580116949,0.2422832394793253,-1.1985684962598286,0.23069577416679662,month_cat2,-0.7652682073911725,0.1844820913677827,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.07068236134817596,0.1527554191230992,-0.4627159007119479,0.6435680193138335,month_cat3,-0.3700829828294504,0.22871826013309848,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.048905788951657314,0.22354561529274636,0.21877319708379098,0.8268267267447722,month_cat4,-0.38924361702212557,0.4870551949254402,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.23751611520819438,0.3183437740808395,-0.7460994514310183,0.4556073406888021,month_cat5,-0.8614699124066398,0.3864376819902511,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.14719853672238514,0.3723233484521117,-0.3953513453677962,0.6925836111172219,month_cat6,-0.8769522996885241,0.5825552262437538,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-1.4851023602358282,0.763088190981572,-1.9461739518279249,0.05163384774759012,month_cat8,-2.9807552145597094,0.010550494088052975,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.5921175865923942,0.35234965219354997,-1.6804829603383198,0.09286338688650762,month_cat9,-1.2827229048917521,0.09848773170696368,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.49678092699377885,0.2650051200607273,-1.8746087882375213,0.06084656327345605,month_cat10,-1.0161909623128045,0.022629108325246672,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.2694768454238101,0.17910491638788767,-1.50457536765883,0.13243328310655716,month_cat11,-0.62052248154407,0.08156879069644973,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.08722310398462696,0.24994079291596913,0.3489750631220556,0.7271080308357647,month_cat12,-0.40266085013067254,0.5771070580999265,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.0073939616131193375,0.0033590706472682577,-2.201192648071403,0.027722388551176175,date_code,-0.013977740081765121,-8.101831444735528e-4,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.15629186252333627,0.15083096230354903,1.03620543246815,0.3001063129192679,day_of_week_cat1,-0.1393368235916198,0.45192054863829234,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.09393173822690087,0.17134355058436188,0.5482070256309595,0.5835497585654603,day_of_week_cat2,-0.2419016209184484,0.42976509737225016,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.10814528569975135,0.09181827085127436,-1.1778188011721893,0.23886885160325744,day_of_week_cat3,-0.2881090965682491,0.0718185251687464,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.03479711460045776,0.10366493713862095,-0.33566908504393334,0.7371204210493619,day_of_week_cat4,-0.23798039139215482,0.1683861621912393,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.1789059213047366,0.13173036279536654,-1.3581221330321076,0.17442493323285746,day_of_week_cat5,-0.437097432383655,0.07928558977418182,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-1.8267909662945947e-4,0.0024798550601693933,-0.07366523131274498,0.9412767649856638,precip,-0.00504319501456147,0.0046778368213025515,L69HYJ4Y3TR91,3242,472,A5,vegetarian
-0.016602491898761063,0.00907076735532933,-1.830329369985069,0.06720070215481179,temp,-0.03438119591520655,0.001176212117684424,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.007613341528106763,0.004131997783773777,1.8425328198393793,0.06539725039599867,exposure_L69HYJ4Y3TR91_1:date_code,-4.8537412808984017e-4,0.015712057184303366,L69HYJ4Y3TR91,3242,472,A5,vegetarian
0.19879727408493422,0.09314544650180896,2.1342672299184633,0.032820912150537014,exposure_L69HYJ4Y3TR91_1:gendermale,0.016232198941388665,0.3813623492284798,L69HYJ4Y3TR91,3242,472,A5,vegetarian
