model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1_gendermale,Gender x Level,male,0.09206095156466666,0.0424698534746016,NA,0.024101715000000003,0.16067934999999997,SAFK7ND1HR6XS,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,textured
mu_gamma (pooled),exposure_SAFK7ND1HR6XS_1_gendermale,Gender x Level,male,0.09206095156466666,0.0424698534746016,NA,0.024101715000000003,0.16067934999999997,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,textured
SAFK7ND1HR6XS,exposure_SAFK7ND1HR6XS_1_genderfemale,Gender x Level,female,0.08171898012613334,0.04243211686030266,NA,0.014541225000000001,0.15471739999999998,SAFK7ND1HR6XS,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,textured
mu_gamma (pooled),exposure_SAFK7ND1HR6XS_1_genderfemale,Gender x Level,female,0.08171898012613334,0.04243211686030266,NA,0.014541225000000001,0.15471739999999998,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,textured
