outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Slope change,0.9476570717582111,0.6687026254365069,1.3525885544707146,NA,1.0001679092027482,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7917847937226354,1.1342146663755432
Nonvegan,Slope change,0.9385809855964642,0.07411882941836982,12.476623759505893,NA,1.0016059165303712,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.25384675570918436,3.4703388824573316
Nonvegan,Slope change,4.764386478096775,0.3623685943502328,72.79896912197877,NA,1.0017559160949856,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,1.2317241116482105,18.428947114055113
Nonvegan,Slope change,0.33343170901157587,0.03260342042014306,3.040670604647569,NA,1.0009805709710775,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.10484092018379175,1.060432361519543
Nonvegan,Slope change,0.7104383196077381,0.042670357368388694,9.32270884292545,NA,1.0026494942380277,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.17977803244577417,2.8074765259170595
Nonvegan,Slope change,0.8914729290013232,0.06009900928616836,12.405905131048957,NA,1.0005721479396779,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.2288800122853519,3.472229729485469
Nonvegan,Slope change,1.1959985384332472,0.7084018232988845,2.0143708194962304,NA,1.0027727888321376,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9161152236510329,1.561389295806896
Nonvegan,Slope change,1.0367717215324117,0.25760957657893313,4.2826337971706945,NA,1.0001315938361983,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.5061364307552124,2.123726997808507
Nonvegan,Slope change,1.0141433769584605,0.23606455894833756,4.147633862380673,NA,1.0001927635985186,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.48815314087486444,2.1068937243453223
Nonvegan,Slope change,1.081168514541468,0.07139823495216997,14.760686409873628,NA,1.0009076771196475,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.27747589292766406,4.212709596146916
Nonvegan,Slope change,1.073248535976431,0.07872020309692833,13.434118806191012,NA,1.0008791474017888,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.2892552015884615,3.982166659925332
Nonvegan,Slope change,0.6384600018010288,0.2300889188673126,1.8061886488190342,NA,1.000458029833015,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.37744284188504296,1.0799812015614305
Nonvegan,Slope change,1.2472037369737516,0.20554981935004657,7.344182345938935,NA,1.0014718070666289,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.5009071278093491,3.1054003330400572
Nonvegan,Slope change,0.8586486123144736,0.5429957526967846,1.3480263435607338,NA,1.001606002707052,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6808872154711595,1.0828187439521697
Nonvegan,Slope change,0.980480939383987,0.29813780715552507,3.109903099535175,NA,0.9999924457313881,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.5390898364222516,1.7832702595088745
