"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone/proportion/vegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.022898028895,-0.05887341,0.1020781,1.0033128958809,440.196939462402
"model_fits/finalized_redone/proportion/vegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.028520811874,-1.666431,1.589159,1.00106553436655,2175.56123773994
