"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegetarian","ED5J990H5VAZT","Gender x Level","Female",0.0919864246011333,0.040830541975,0.142151521
"vegetarian","EMBVNVD207CC6","Gender x Level","Female",-0.147237255317896,-0.4065581815,0.078185271875
"vegetarian","L69HYJ4Y3TR91","Gender x Level","Female",-0.0165061735749173,-0.173094457,0.18170522825
"vegetarian","LBZEEFSBJNB3Z","Gender x Level","Female",0.169807080674033,0.048492244325,0.2882346365
"vegetarian","LQ5EH4BKGV61T","Gender x Level","Female",0.0841714020183957,-0.23734949775,0.47160541075
"vegetarian","S8MT0YGD2KTN9","Gender x Level","Female",0.152249135816288,0.056294685475,0.25263541325
"vegetarian","SAFK7ND1HR6XS","Gender x Level","Female",0.0682164788183867,-0.044136602025,0.185321123
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Female",-0.108064237402598,-0.22720796225,-0.01277438625
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Female",0.06382479769077,-0.03466043245,0.1868580605
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Female",-0.0123888800621768,-0.2003109665,0.12722434775
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Female",0.0082315076257669,-0.15703642425,0.1573940625
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Female",0.0370172032402827,-0.09203019,0.16888466775
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Female",0.0959064712669553,-0.042496210975,0.2725260075
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Female",-0.0183895087317477,-0.178929753,0.15280131025
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Female",0.003768537841075,-0.12753471075,0.1675879205
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Female",-0.00433929541287667,-0.15923584025,0.168953757
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Female",-0.0579761762345273,-0.2479194295,0.0883283623250001
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Female",-0.033026425952051,-0.21340856275,0.13891580025
"vegetarian","pooled","Gender x Level","Female",0.0225296410108333,-0.07679804905,0.12794901275
"vegetarian","1SQPTEGYPH0GA","Gender x Level","Male",0.0783000334857147,-0.0684789557,0.24067138425
"vegetarian","2HRX9P6HKXA8V","Gender x Level","Male",0.0220155349246473,-0.082315063125,0.12168889775
"vegetarian","78AY09MVJVTYE","Gender x Level","Male",0.131566813449,0.0677728764,0.19793219975
"vegetarian","9XKJD8DQTH559","Gender x Level","Male",0.2380688597224,0.052307090675,0.47527708975
"vegetarian","9XKJD8DQTH559","Gender x Level","Male",0.117645271808437,-0.089893283525,0.303297561
"vegetarian","C0BE4NDSW26QN","Gender x Level","Male",0.07195503948107,-0.180556781,0.33691236225
"vegetarian","C0BE4NDSW26QN","Gender x Level","Male",0.0634065328844767,-0.20149322925,0.31362705
"vegetarian","ED5J990H5VAZT","Gender x Level","Male",0.135877960369667,0.088002245175,0.18392904075
"vegetarian","EMBVNVD207CC6","Gender x Level","Male",-0.069486467360681,-0.2615354725,0.0892316576000001
"vegetarian","L69HYJ4Y3TR91","Gender x Level","Male",0.172288686543,0.039520271575,0.335917625
"vegetarian","LBZEEFSBJNB3Z","Gender x Level","Male",-0.0109393671693987,-0.145300918,0.11064641475
"vegetarian","LQ5EH4BKGV61T","Gender x Level","Male",0.0478650293542103,-0.17706828675,0.25379866225
"vegetarian","S8MT0YGD2KTN9","Gender x Level","Male",0.0304370639285957,-0.0487406731,0.11304686225
"vegetarian","SAFK7ND1HR6XS","Gender x Level","Male",0.103649174370797,0.00418446423,0.21124545425
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Male",0.0586655385014663,-0.033481607275,0.16994706
"vegetarian","SRQS8F7JWA9MZ","Gender x Level","Male",-0.0394259024310727,-0.15216486875,0.0576248156
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Male",-0.0877581683607067,-0.363219856,0.0976149094750003
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Male",0.103106858295289,-0.0758874305,0.37337372925
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Male",0.0747556500280333,-0.06287528405,0.25317024875
"vegetarian","V3Q26BHF3SE2H","Gender x Level","Male",-0.0683208163557787,-0.2735839155,0.089571589125
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Male",-0.15635834407249,-0.54091792725,0.061979878175
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Male",-0.100229907780735,-0.2839836615,0.0646760959500002
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Male",-0.076564009191235,-0.30136575475,0.134113813
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Male",-0.14898638536799,-0.4938004225,0.0486612802500001
"vegetarian","W8T41JZK0ZMEP","Gender x Level","Male",0.170188726217583,-0.08737399415,0.64648366075
"vegetarian","pooled","Gender x Level","Male",0.056572512516805,-0.0138882756,0.12545912425
"vegan","1SQPTEGYPH0GA","Level Change","Base",-0.0121882716021,-0.0629102975,0.0351917725
"vegan","2HRX9P6HKXA8V","Level Change","Base",0.0134628233633667,-0.0282558,0.0683171275
"vegan","78AY09MVJVTYE","Level Change","Base",-0.0283707082005993,-0.0888270625,0.0166201675
"vegan","9XKJD8DQTH559","Level Change","Base",-0.0968407574732293,-0.229920775,0.02116179
"vegan","9XKJD8DQTH559","Level Change","Base",0.0633174716334667,-0.03978516,0.181054
"vegan","C0BE4NDSW26QN","Level Change","Base",0.0219218169197333,-0.152803375,0.202017725
"vegan","C0BE4NDSW26QN","Level Change","Base",0.0251545130158,-0.1394208,0.20371305
