outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
chicken_fish,vegetarian,Proportion,0.43178241642553783,-2.995732273553991,4.46763077196603,1.0017968813969877,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Proportion,-4.605170185988091,-Inf,-0.4620354595965587,0.9998576451337919,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Proportion,0.11332868530700327,-1.8325814637483102,1.9501867058225735,1.0005344770064137,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Count,0.11332868530700327,0.02955880224154443,0.20701416938432612,0.9998904395153139,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Count,-0.2744368457017603,-0.579818495252942,0,1.0005738650071103,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Count,-0.05129329438755058,-0.09431067947124129,0,1.0015195515590147,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Count,0.04879016416943205,-0.13926206733350766,0.26236426446749106,0.9997530492670942,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Count,0.02955880224154443,-0.01005033585350145,0.058268908123975824,1.0025912749644785,Restaurant,ED5J990H5VAZT
meat,mpbamod,Count,0,-0.030459207484708574,0.02955880224154443,0.9996651456384783,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Proportion,1.1505720275988207,0.28517894223366247,2.0412203288596382,1.0039247887176168,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Proportion,-3.2188758248682006,-Inf,0.02955880224154443,1.00177467823252,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Proportion,-2.659260036932778,-4.605170185988091,-0.8675005677047231,1.0010176871530776,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Proportion,-0.18632957819149348,-3.912023005428146,3.6200651381135764,1.0032991645045708,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Proportion,0.3220834991691132,-0.40047756659712525,1.0188473201992472,1.0007422604905387,Restaurant,ED5J990H5VAZT
meat,mpbamod,Proportion,-0.3011050927839216,-1.8971199848858813,1.3609765531356006,1.0011881575449666,Restaurant,W8T41JZK0ZMEP
meat,vegan,Count,0.7975071958841882,0.5877866649021191,1.007957920399979,1.0010342174235995,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Count,0,-0.12783337150988489,0.13976194237515863,0.9997125829796594,Restaurant,2HRX9P6HKXA8V
meat,vegan,Count,-0.01005033585350145,-0.030459207484708574,0.01980262729617973,1.00100100398523,Restaurant,JHDN7CF1C03X5
meat,vegan,Count,0.10436001532424286,0.01980262729617973,0.1906203596086497,0.9997149271570678,Restaurant,L69HYJ4Y3TR91
meat,vegan,Count,0.2151113796169455,0.10436001532424286,0.3293037471426003,0.9997290050225669,Restaurant,ED5J990H5VAZT
meat,vegan,Count,-0.01005033585350145,-0.040821994520255166,0.009950330853168092,0.9995140413624489,Restaurant,W8T41JZK0ZMEP
meat,vegan,Proportion,1.8373699804801074,1.0152306797290584,2.6775909936175015,1.0002715573583958,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Proportion,-0.13926206733350766,-2.3025850929940455,1.80005827204275,1.0011164960269316,Restaurant,2HRX9P6HKXA8V
